block_id,write_us,write_interval_ms,source_ring_before_samples,source_ring_after_samples,driver_depth_before,driver_depth_after
1248,0.800000,19.199600,15360,14400,1,2
1249,0.900000,20.031400,15360,14400,1,2
1250,1.000000,20.021700,15360,14400,1,2
1251,0.800000,20.027700,15360,14400,1,2
1252,0.900000,20.016300,15360,14400,1,2
1253,0.800000,20.019000,15360,14400,1,2
1254,0.800000,20.143600,15360,14400,1,2
1255,0.900000,20.043700,15360,14400,1,2
1256,1.200000,20.052400,15360,14400,1,2
1257,1.100000,20.121700,15360,14880,1,2
1258,1.000000,20.082300,15360,14400,1,2
1259,1.200000,20.030500,15360,14400,1,2
1260,1.100000,20.085800,15360,14400,1,2
1261,1.000000,20.038800,15360,14400,1,2
1262,0.700000,20.129200,15360,14400,1,2
1263,0.700000,20.017500,15360,14400,1,2
1264,1.200000,20.026000,15360,14400,1,2
1265,1.000000,20.126100,15360,14880,1,2
1266,0.900000,19.119500,15360,14400,1,2
1267,1.000000,20.069400,15360,14400,1,2
1268,1.000000,20.027500,15360,14400,1,2
1269,0.700000,20.225900,15360,14400,1,2
1270,0.600000,20.162200,15360,14400,1,2
1271,0.800000,20.040500,15360,14400,1,2
1272,0.800000,20.021100,15360,14400,1,2
1273,0.800000,20.030900,15360,14400,1,2
1274,1.000000,20.033900,15360,14400,1,2
1275,0.900000,20.026700,15360,14400,1,2
1276,0.600000,20.088100,15360,14400,1,2
1277,0.800000,20.017700,15360,14400,1,2
1278,0.900000,20.026500,15360,14400,1,2
1279,0.900000,20.033000,15360,14400,1,2
1280,1.300000,19.034000,15360,14400,1,2
1281,0.600000,20.083100,15360,14400,1,2
1282,1.000000,20.159400,15360,14400,1,2
1283,0.900000,20.025200,15360,14400,1,2
1284,1.000000,20.069400,15360,14400,1,2
1285,0.700000,20.020200,15360,14400,1,2
1286,0.800000,20.020900,15360,14400,1,2
1287,0.800000,20.020800,15360,14400,1,2
1288,0.800000,20.079000,15360,14400,1,2
1289,0.900000,20.040400,15360,14400,1,2
1290,0.600000,20.016300,15360,14400,1,2
1291,0.800000,20.109900,15360,14400,1,2
1292,0.800000,20.017400,15360,14400,1,2
1293,0.600000,20.067000,15360,14400,1,2
1294,1.100000,20.047700,15360,14400,1,2
1295,0.600000,20.015800,15360,14400,1,2
1296,1.000000,20.077400,15360,14400,1,2
1297,1.000000,20.032900,15360,14400,1,2
1298,0.600000,20.022700,15360,14400,1,2
1299,1.000000,20.017400,15360,14400,1,2
1300,0.900000,19.049700,15360,14400,1,2
1301,0.900000,20.054000,15360,14400,1,2
1302,0.800000,20.019700,15360,14400,1,2
1303,1.300000,20.022700,15360,14400,1,2
1304,1.600000,20.050600,15360,14880,1,2
1305,1.200000,20.100300,15360,14400,1,2
1306,0.600000,20.122700,15360,14400,1,2
1307,0.800000,20.017100,15360,14400,1,2
1308,1.000000,20.023400,15360,14400,1,2
1309,0.900000,20.028900,15360,14400,1,2
1310,0.900000,20.021200,15360,14400,1,2
1311,0.900000,20.096700,15360,14400,1,2
1312,0.900000,20.031900,15360,14400,1,2
1313,0.800000,20.018100,15360,14400,1,2
1314,0.600000,20.071000,15360,14400,1,2
1315,0.800000,20.020700,15360,14400,1,2
1316,1.000000,20.027000,15360,14400,1,2
1317,1.200000,20.033500,15360,14880,1,2
1318,1.600000,20.028100,15360,14400,1,2
1319,0.900000,19.258500,15360,14400,1,2
1320,0.700000,20.022800,15360,14400,1,2
1321,0.800000,20.017800,15360,14400,1,2
1322,0.800000,20.019000,15360,14400,1,2
1323,0.900000,20.033800,15360,14400,1,2
1324,0.800000,20.027000,15360,14400,1,2
1325,1.000000,20.060900,15360,14400,1,2
1326,0.800000,20.031300,15360,14400,1,2
1327,0.700000,20.021900,15360,14400,1,2
1328,1.100000,20.026300,15360,14400,1,2
1329,0.700000,20.019500,15360,14400,1,2
1330,0.800000,20.021800,15360,14400,1,2
1331,0.700000,20.061700,15360,14400,1,2
1332,0.900000,20.140100,15360,14400,1,2
1333,1.100000,20.020100,15360,14400,1,2
1334,0.900000,20.042200,15360,14400,1,2
1335,1.000000,20.031100,15360,14400,1,2
1336,0.900000,20.019400,15360,14400,1,2
1337,0.800000,20.018100,15360,14400,1,2
1338,1.000000,20.030400,15360,14400,1,2
1339,1.000000,20.026700,15360,14400,1,2
1340,0.700000,20.021800,15360,14400,1,2
1341,0.900000,20.029900,15360,14400,1,2
1342,0.800000,20.023800,15360,14400,1,2
1343,0.900000,20.043000,15360,14400,1,2
1344,0.800000,20.019800,15360,14400,1,2
1345,0.600000,20.017000,15360,14400,1,2
1346,0.900000,20.061200,15360,14400,1,2
1347,0.600000,20.017800,15360,14400,1,2
1348,0.800000,19.022000,15360,14400,1,2
1349,1.100000,20.027800,15360,14880,1,2
1350,1.500000,20.046400,15360,14400,1,2
1351,0.700000,20.025100,15360,14400,1,2
1352,0.700000,20.114600,15360,14400,1,2
1353,0.800000,20.030900,15360,14400,1,2
1354,0.800000,20.017900,15360,14400,1,2
1355,0.600000,20.045700,15360,14400,1,2
1356,1.000000,20.037200,15360,14400,1,2
1357,1.000000,20.106000,15360,14400,1,2
1358,0.600000,20.183900,15360,14400,1,2
1359,0.600000,20.094300,15360,14400,1,2
1360,1.100000,20.032600,15360,14400,1,2
1361,1.000000,20.025800,15360,14400,1,2
1362,0.600000,20.030000,15360,14400,1,2
1363,0.700000,20.016500,15360,14400,1,2
1364,0.800000,20.027800,15360,14400,1,2
1365,0.900000,19.176300,15360,14400,1,2
1366,0.700000,20.021000,15360,14400,1,2
1367,0.900000,20.091900,15360,14400,1,2
1368,1.300000,20.059400,15360,14400,1,2
1369,1.000000,20.175100,15360,14400,1,2
1370,0.800000,20.017000,15360,14400,1,2
1371,1.300000,20.130900,15360,14400,1,2
1372,0.800000,20.027000,15360,14400,1,2
1373,0.800000,20.115500,15360,14400,1,2
1374,1.100000,20.027900,15360,14400,1,2
1375,0.800000,20.061100,15360,14400,1,2
1376,0.500000,20.023800,15360,14400,1,2
1377,0.600000,20.020900,15360,14400,1,2
1378,1.000000,20.170100,15360,14400,1,2
1379,0.800000,19.018600,15360,14400,1,2
1380,0.800000,20.049600,15360,14400,1,2
1381,0.700000,20.028800,15360,14400,1,2
1382,1.100000,20.028600,15360,14400,1,2
1383,1.000000,20.166200,15360,14400,1,2
1384,0.900000,20.024300,15360,14400,1,2
1385,0.800000,20.021500,15360,14400,1,2
1386,1.100000,20.100900,15360,14400,1,2
1387,1.000000,20.026100,15360,14400,1,2
1388,0.700000,20.032700,15360,14400,1,2
1389,0.800000,20.034600,15360,14400,1,2
1390,0.900000,20.035900,15360,14400,1,2
1391,0.500000,20.038000,15360,14400,1,2
1392,1.300000,20.045800,15360,14400,1,2
1393,1.000000,20.030600,15360,14400,1,2
1394,0.700000,20.019500,15360,14400,1,2
1395,0.800000,20.031400,15360,14400,1,2
1396,1.100000,20.130700,15360,14400,1,2
1397,0.900000,20.077300,15360,14400,1,2
1398,1.000000,20.025500,15360,14400,1,2
1399,1.000000,20.026100,15360,14400,1,2
1400,1.300000,19.028600,15360,14400,1,2
1401,1.100000,20.031600,15360,14400,1,2
1402,1.100000,20.061700,15360,14400,1,2
1403,0.700000,20.020900,15360,14400,1,2
1404,0.800000,20.019100,15360,14400,1,2
1405,0.700000,20.079300,15360,14400,1,2
1406,0.900000,20.027400,15360,14400,1,2
1407,0.800000,20.150500,15360,14400,1,2
1408,1.200000,20.041100,15360,14400,1,2
1409,1.000000,20.033400,15360,14400,1,2
1410,1.100000,20.023800,15360,14880,1,2
1411,0.800000,20.040800,15360,14400,1,2
1412,1.000000,20.033600,15360,14400,1,2
1413,0.900000,20.032500,15360,14400,1,2
1414,1.100000,20.031400,15360,14400,1,2
1415,1.000000,20.053000,15360,14400,1,2
1416,1.300000,20.032100,15360,14400,1,2
1417,0.800000,20.084500,15360,14400,1,2
1418,0.700000,20.043400,15360,14400,1,2
1419,0.900000,20.023000,15360,14400,1,2
1420,0.900000,20.038700,15360,14400,1,2
1421,1.100000,20.055500,15360,14400,1,2
1422,0.700000,19.181600,15360,14400,1,2
1423,0.800000,20.067800,15360,14400,1,2
1424,0.800000,20.021900,15360,14400,1,2
1425,1.000000,20.068700,15360,14400,1,2
1426,1.000000,20.035500,15360,14400,1,2
1427,1.000000,20.226900,15360,14400,1,2
1428,0.900000,20.030500,15360,14400,1,2
1429,0.700000,20.021200,15360,14400,1,2
1430,177.600000,20.229300,15360,14880,1,2
1431,0.700000,19.229600,15360,14880,1,2
1432,0.900000,20.036700,15360,14400,1,2
1433,1.200000,20.032700,15360,14400,1,2
1434,1.200000,20.033100,15360,14400,1,2
1435,0.800000,20.030600,15360,14400,1,2
1436,0.600000,20.020000,15360,14400,1,2
1437,0.800000,20.031700,15360,14400,1,2
1438,1.200000,20.046500,15360,14400,1,2
1439,0.800000,20.023900,15360,14400,1,2
1440,0.900000,20.027100,15360,14400,1,2
1441,1.200000,20.029500,15360,14400,1,2
1442,1.000000,20.049300,15360,14400,1,2
1443,0.800000,20.032600,15360,14400,1,2
1444,0.900000,20.115200,15360,14400,1,2
1445,1.100000,20.303500,15360,14400,1,2
1446,0.900000,19.689300,15360,14400,1,2
1447,0.900000,20.052900,15360,14400,1,2
1448,1.100000,20.028800,15360,14400,1,2
1449,1.000000,20.046100,15360,14400,1,2
1450,1.400000,20.136900,15360,14400,1,2
1451,1.000000,20.027000,15360,14400,1,2
1452,0.900000,20.030500,15360,14400,1,2
1453,2.600000,20.176900,15360,14400,1,2
1454,0.700000,19.037300,15360,14400,1,2
1455,1.100000,20.028700,15360,14400,1,2
1456,1.600000,20.046000,15360,14400,1,2
1457,0.900000,20.026300,15360,14400,1,2
1458,1.400000,20.024600,15360,14400,1,2
1459,1.100000,20.189800,15360,14400,1,2
1460,0.800000,20.023700,15360,14400,1,2
1461,0.900000,20.057800,15360,14400,1,2
1462,0.600000,20.022500,15360,14400,1,2
1463,0.700000,20.024000,15360,14400,1,2
1464,0.900000,20.020700,15360,14400,1,2
1465,0.800000,20.021400,15360,14400,1,2
1466,0.800000,20.117100,15360,14400,1,2
1467,0.700000,20.026800,15360,14400,1,2
1468,0.800000,20.042800,15360,14400,1,2
1469,0.900000,20.019900,15360,14400,1,2
1470,0.700000,20.071300,15360,14400,1,2
1471,0.800000,20.016600,15360,14400,1,2
1472,0.700000,20.039000,15360,14400,1,2
1473,1.300000,20.019400,15360,14400,1,2
1474,0.800000,19.079700,15360,14400,1,2
1475,0.900000,20.131800,15360,14400,1,2
1476,0.900000,20.048800,15360,14400,1,2
1477,0.700000,20.017200,15360,14400,1,2
1478,0.800000,20.020600,15360,14400,1,2
1479,0.800000,20.030700,15360,14400,1,2
1480,0.900000,20.140600,15360,14400,1,2
1481,1.000000,20.025300,15360,14400,1,2
1482,1.200000,20.026700,15360,14400,1,2
1483,0.900000,20.029900,15360,14400,1,2
1484,0.700000,20.031800,15360,14400,1,2
1485,0.800000,20.029000,15360,14400,1,2
1486,0.700000,20.019400,15360,14400,1,2
1487,1.100000,20.028200,15360,14400,1,2
1488,1.100000,20.028400,15360,14400,1,2
1489,0.900000,20.136600,15360,14400,1,2
1490,1.000000,20.024600,15360,14400,1,2
1491,0.800000,20.035300,15360,14400,1,2
1492,1.000000,20.027100,15360,14400,1,2
1493,1.000000,20.046500,15360,14400,1,2
1494,1.000000,20.028900,15360,14400,1,2
1495,0.800000,19.073100,15360,14400,1,2
1496,0.800000,20.064300,15360,14400,1,2
1497,1.000000,20.057700,15360,14400,1,2
1498,0.900000,20.257400,15360,14400,1,2
1499,0.700000,20.017400,15360,14400,1,2
1500,1.000000,20.137000,15360,14400,1,2
1501,0.900000,20.024200,15360,14400,1,2
1502,0.600000,20.016200,15360,14400,1,2
1503,0.600000,20.067900,15360,14400,1,2
1504,0.900000,20.026500,15360,14400,1,2
1505,0.700000,20.019100,15360,14400,1,2
1506,0.700000,20.070100,15360,14400,1,2
1507,0.600000,20.210700,15360,14400,1,2
1508,0.800000,19.019600,15360,14400,1,2
1509,0.800000,20.187600,15360,14400,1,2
1510,0.800000,20.030000,15360,14400,1,2
1511,1.200000,20.040900,15360,14880,1,2
1512,0.800000,20.044300,15360,14400,1,2
1513,1.000000,20.023600,15360,14400,1,2
1514,0.500000,20.041800,15360,14400,1,2
1515,1.000000,20.057700,15360,14400,1,2
1516,1.200000,20.033200,15360,14400,1,2
1517,0.800000,20.019700,15360,14400,1,2
1518,0.700000,20.105900,15360,14400,1,2
1519,0.600000,20.026700,15360,14400,1,2
1520,0.900000,20.079700,15360,14400,1,2
1521,0.900000,20.030300,15360,14400,1,2
1522,1.000000,20.115300,15360,14400,1,2
1523,0.900000,20.049500,15360,14400,1,2
1524,0.900000,20.044200,15360,14400,1,2
1525,0.800000,20.061600,15360,14400,1,2
1526,0.900000,19.138200,15360,14400,1,2
1527,1.100000,20.061800,15360,14400,1,2
1528,0.800000,20.020400,15360,14400,1,2
1529,0.800000,20.272100,15360,14400,1,2
1530,0.700000,20.102900,15360,14400,1,2
1531,1.000000,20.068200,15360,14400,1,2
1532,0.700000,20.018200,15360,14400,1,2
1533,1.000000,20.058400,15360,14400,1,2
1534,1.200000,20.217400,15360,14400,1,2
1535,1.100000,19.141400,15360,14400,1,2
1536,1.300000,20.042500,15360,14400,1,2
1537,1.000000,20.030000,15360,14400,1,2
1538,0.700000,20.019600,15360,14400,1,2
1539,0.700000,20.028800,15360,14400,1,2
1540,0.700000,20.054600,15360,14400,1,2
1541,0.800000,20.080400,15360,14400,1,2
1542,0.700000,20.028900,15360,14400,1,2
1543,1.000000,20.019800,15360,14400,1,2
1544,0.900000,20.031300,15360,14400,1,2
1545,0.800000,20.018900,15360,14400,1,2
1546,1.000000,20.072100,15360,14400,1,2
1547,1.100000,20.037500,15360,14400,1,2
1548,0.600000,20.152800,15360,14400,1,2
1549,1.000000,20.024100,15360,14400,1,2
1550,0.900000,20.105000,15360,14400,1,2
1551,0.700000,20.026900,15360,14400,1,2
1552,0.700000,20.044900,15360,14400,1,2
1553,0.800000,20.027400,15360,14400,1,2
1554,0.700000,20.017700,15360,14400,1,2
1555,0.800000,20.026900,15360,14400,1,2
1556,0.900000,19.071000,15360,14400,1,2
1557,0.700000,20.130900,15360,14400,1,2
1558,0.800000,20.055300,15360,14400,1,2
1559,0.800000,20.018900,15360,14400,1,2
1560,0.700000,20.018400,15360,14400,1,2
1561,0.700000,20.020400,15360,14400,1,2
1562,1.100000,20.039100,15360,14400,1,2
1563,0.600000,20.054400,15360,14400,1,2
1564,0.700000,20.041300,15360,14400,1,2
1565,0.700000,20.107000,15360,14400,1,2
1566,0.700000,20.017400,15360,14400,1,2
1567,0.800000,20.026900,15360,14400,1,2
1568,0.500000,20.172300,15360,14400,1,2
1569,1.200000,20.022100,15360,14400,1,2
1570,1.000000,20.105700,15360,14400,1,2
1571,1.300000,19.199800,15360,14400,1,2
1572,0.800000,20.134900,15360,14400,1,2
1573,0.800000,20.084400,15360,14400,1,2
1574,0.800000,20.018900,15360,14400,1,2
1575,0.800000,20.031100,15360,14400,1,2
1576,0.700000,20.097600,15360,14400,1,2
1577,0.800000,20.031800,15360,14400,1,2
1578,1.000000,20.052500,15360,14400,1,2
1579,0.800000,20.037300,15360,14400,1,2
1580,0.800000,20.019500,15360,14400,1,2
1581,1.200000,20.018900,15360,14400,1,2
1582,1.000000,20.017600,15360,14400,1,2
1583,1.100000,20.025000,15360,14400,1,2
1584,0.700000,20.035200,15360,14400,1,2
1585,1.400000,20.074000,15360,14400,1,2
1586,1.100000,20.169700,15360,14400,1,2
1587,1.800000,19.282700,15360,14400,1,2
1588,0.800000,20.022400,15360,14400,1,2
1589,0.800000,20.055600,15360,14400,1,2
1590,0.900000,20.028100,15360,14400,1,2
1591,0.900000,20.019900,15360,14400,1,2
1592,0.900000,20.020300,15360,14400,1,2
1593,0.800000,20.147900,15360,14400,1,2
1594,0.900000,20.021400,15360,14400,1,2
1595,0.400000,20.032700,15360,14400,1,2
1596,0.800000,20.022800,15360,14400,1,2
1597,0.600000,20.018100,15360,14400,1,2
1598,0.800000,20.018700,15360,14400,1,2
1599,0.700000,20.035400,15360,14400,1,2
1600,0.700000,20.021200,15360,14400,1,2
1601,0.800000,20.077200,15360,14880,1,2
1602,0.500000,20.023700,15360,14400,1,2
1603,0.600000,20.018400,15360,14400,1,2
1604,0.700000,20.032600,15360,14400,1,2
1605,0.800000,20.018100,15360,14400,1,2
1606,0.700000,20.019200,15360,14400,1,2
1607,0.900000,20.018700,15360,14400,1,2
1608,0.800000,20.021300,15360,14400,1,2
1609,1.200000,20.028300,15360,14400,1,2
1610,0.600000,19.120000,15360,14400,1,2
1611,12.300000,20.113700,15360,14400,1,2
1612,1.000000,20.052600,15360,14400,1,2
1613,0.800000,20.048200,15360,14400,1,2
1614,0.700000,20.083100,15360,14400,1,2
1615,1.000000,20.022600,15360,14400,1,2
1616,0.900000,20.028900,15360,14400,1,2
1617,0.900000,20.025400,15360,14400,1,2
1618,0.900000,20.098800,15360,14400,1,2
1619,0.700000,20.130500,15360,14400,1,2
1620,0.900000,20.025100,15360,14400,1,2
1621,1.000000,20.031000,15360,14400,1,2
1622,1.000000,20.197200,15360,14400,1,2
1623,1.100000,20.035600,15360,14400,1,2
1624,1.500000,20.026200,15360,14400,1,2
1625,1.200000,19.041100,15360,14400,1,2
1626,0.800000,20.051100,15360,14400,1,2
1627,0.800000,20.043000,15360,14400,1,2
1628,0.900000,20.053600,15360,14400,1,2
1629,0.900000,20.111200,15360,14400,1,2
1630,0.500000,20.022700,15360,14400,1,2
1631,0.900000,20.033500,15360,14400,1,2
1632,0.900000,20.022900,15360,14400,1,2
1633,0.700000,20.018200,15360,14400,1,2
1634,0.900000,20.045600,15360,14400,1,2
1635,0.900000,20.023500,15360,14400,1,2
1636,0.700000,20.018600,15360,14400,1,2
1637,1.200000,20.073300,15360,14400,1,2
1638,1.700000,20.112500,15360,14400,1,2
1639,0.600000,20.071600,15360,14400,1,2
1640,1.200000,20.027200,15360,14400,1,2
1641,1.400000,20.041300,15360,14400,1,2
1642,1.200000,20.028700,15360,14400,1,2
1643,0.800000,20.027200,15360,14400,1,2
1644,1.100000,20.030700,15360,14400,1,2
1645,0.800000,20.029100,15360,14400,1,2
1646,0.600000,19.204400,15360,14400,1,2
1647,0.700000,20.024300,15360,14400,1,2
1648,0.900000,20.105100,15360,14400,1,2
1649,1.500000,20.027800,15360,14400,1,2
1650,1.000000,20.021200,15360,14400,1,2
1651,0.800000,20.022100,15360,14400,1,2
1652,0.800000,20.027700,15360,14400,1,2
1653,0.700000,20.018300,15360,14400,1,2
1654,0.600000,20.027700,15360,14400,1,2
1655,0.800000,20.016100,15360,14400,1,2
1656,0.900000,20.020500,15360,14400,1,2
1657,0.800000,20.019100,15360,14400,1,2
1658,0.900000,20.195100,15360,14400,1,2
1659,0.900000,20.026500,15360,14400,1,2
1660,0.800000,20.023300,15360,14400,1,2
1661,0.800000,20.042700,15360,14400,1,2
1662,0.800000,20.017800,15360,14400,1,2
1663,0.700000,20.021700,15360,14400,1,2
1664,0.800000,20.099800,15360,14400,1,2
1665,0.700000,20.030900,15360,14400,1,2
1666,0.700000,20.081500,15360,14400,1,2
1667,1.000000,19.020700,15360,14400,1,2
1668,0.700000,20.019200,15360,14400,1,2
1669,1.000000,20.053600,15360,14400,1,2
1670,0.900000,20.077200,15360,14400,1,2
1671,0.800000,20.076300,15360,14400,1,2
1672,1.300000,20.047000,15360,14880,1,2
1673,0.800000,20.073000,15360,14400,1,2
1674,0.600000,20.072700,15360,14400,1,2
1675,0.900000,20.023800,15360,14400,1,2
1676,1.000000,20.061100,15360,14400,1,2
1677,0.900000,20.098300,15360,14400,1,2
1678,1.000000,20.023200,15360,14400,1,2
1679,0.900000,20.161500,15360,14400,1,2
1680,0.800000,20.074200,15360,14400,1,2
1681,0.800000,20.053200,15360,14400,1,2
1682,1.000000,20.024400,15360,14400,1,2
1683,1.000000,20.026400,15360,14400,1,2
1684,0.900000,19.041000,15360,14400,1,2
1685,0.800000,20.018500,15360,14400,1,2
1686,0.800000,20.038200,15360,14400,1,2
1687,0.800000,20.064700,15360,14400,1,2
1688,1.200000,20.084600,15360,14400,1,2
1689,1.200000,20.023600,15360,14880,1,2
1690,0.800000,20.054000,15360,14400,1,2
1691,0.800000,20.128300,15360,14400,1,2
1692,1.000000,20.025100,15360,14400,1,2
1693,0.800000,20.025000,15360,14400,1,2
1694,0.800000,20.073100,15360,14400,1,2
1695,0.700000,20.017100,15360,14400,1,2
1696,0.900000,20.064500,15360,14400,1,2
1697,0.900000,20.019300,15360,14400,1,2
1698,0.700000,20.020900,15360,14400,1,2
1699,1.100000,20.060500,15360,14400,1,2
1700,0.900000,20.029000,15360,14400,1,2
1701,1.000000,20.057800,15360,14400,1,2
1702,0.600000,20.075900,15360,14400,1,2
1703,0.600000,19.234600,15360,14400,1,2
1704,1.500000,20.093300,15360,14880,1,2
1705,0.900000,20.041100,15360,14400,1,2
1706,0.900000,20.022600,15360,14400,1,2
1707,0.800000,20.044000,15360,14400,1,2
1708,0.700000,20.017500,15360,14400,1,2
1709,0.700000,20.161500,15360,14400,1,2
1710,0.900000,20.083900,15360,14400,1,2
1711,0.800000,20.042300,15360,14400,1,2
1712,0.800000,20.019900,15360,14400,1,2
1713,0.700000,20.015500,15360,14400,1,2
1714,0.800000,20.080500,15360,14400,1,2
1715,0.700000,20.020200,15360,14400,1,2
1716,1.100000,20.027300,15360,14400,1,2
1717,0.900000,20.021500,15360,14400,1,2
1718,0.900000,20.106200,15360,14400,1,2
1719,0.600000,20.019900,15360,14400,1,2
1720,0.900000,20.018900,15360,14400,1,2
1721,0.700000,20.021700,15360,14400,1,2
1722,0.900000,19.024400,15360,14400,1,2
1723,0.800000,20.022200,15360,14400,1,2
1724,0.800000,20.104400,15360,14400,1,2
1725,1.300000,20.185900,15360,14400,1,2
1726,1.000000,20.070700,15360,14400,1,2
1727,0.800000,20.031600,15360,14400,1,2
1728,0.900000,20.047900,15360,14400,1,2
1729,0.700000,20.045900,15360,14400,1,2
1730,1.300000,20.078800,15360,14400,1,2
1731,0.700000,20.021500,15360,14400,1,2
1732,0.900000,20.032700,15360,14400,1,2
1733,1.000000,20.023800,15360,14400,1,2
1734,0.800000,20.033500,15360,14400,1,2
1735,1.100000,20.047900,15360,14400,1,2
1736,0.800000,20.034800,15360,14400,1,2
1737,0.900000,20.035100,15360,14400,1,2
1738,0.700000,20.022500,15360,14400,1,2
1739,0.900000,20.026400,15360,14400,1,2
1740,0.700000,20.098700,15360,14400,1,2
1741,0.500000,20.016900,15360,14400,1,2
1742,1.000000,19.021200,15360,14400,1,2
1743,0.800000,20.021600,15360,14400,1,2
1744,0.700000,20.038800,15360,14400,1,2
1745,1.500000,20.080700,15360,14880,1,2
1746,0.700000,20.152000,15360,14400,1,2
1747,0.700000,20.028600,15360,14400,1,2
1748,1.200000,20.112000,15360,14400,1,2
1749,0.700000,20.083500,15360,14400,1,2
1750,0.900000,20.045000,15360,14400,1,2
1751,1.200000,20.037600,15360,14400,1,2
1752,1.100000,20.089400,15360,14400,1,2
1753,0.900000,20.078900,15360,14400,1,2
1754,0.900000,20.069900,15360,14880,1,2
1755,0.800000,20.056300,15360,14400,1,2
1756,1.300000,19.149800,15360,14400,1,2
1757,0.900000,20.028200,15360,14880,1,2
1758,1.000000,20.058700,15360,14400,1,2
1759,0.600000,20.036900,15360,14400,1,2
1760,1.100000,20.103600,15360,14400,1,2
1761,0.600000,20.071500,15360,14400,1,2
1762,0.900000,20.065800,15360,14400,1,2
1763,0.700000,20.022000,15360,14400,1,2
1764,0.500000,20.150800,15360,14880,1,2
1765,0.900000,20.132800,15360,14400,1,2
1766,0.800000,20.027700,15360,14400,1,2
1767,0.700000,20.018200,15360,14400,1,2
1768,1.000000,20.027100,15360,14400,1,2
1769,1.100000,20.037700,15360,14400,1,2
1770,1.100000,20.090700,15360,14400,1,2
1771,0.900000,20.029700,15360,14880,1,2
1772,0.800000,19.047800,15360,14400,1,2
1773,1.000000,20.088900,15360,14400,1,2
1774,0.800000,20.030400,15360,14400,1,2
1775,1.000000,20.027000,15360,14400,1,2
1776,1.300000,20.164700,15360,14400,1,2
1777,0.800000,20.019500,15360,14400,1,2
1778,1.200000,20.036500,15360,14400,1,2
1779,0.900000,20.025500,15360,14400,1,2
1780,0.500000,20.019000,15360,14400,1,2
1781,1.000000,20.049700,15360,14400,1,2
1782,0.800000,20.020200,15360,14400,1,2
1783,1.100000,20.031500,15360,14400,1,2
1784,0.700000,20.023800,15360,14400,1,2
1785,1.000000,20.018700,15360,14400,1,2
1786,0.800000,20.017000,15360,14400,1,2
1787,0.900000,20.032300,15360,14400,1,2
1788,0.700000,20.017000,15360,14400,1,2
1789,0.800000,20.018700,15360,14400,1,2
1790,0.700000,20.200400,15360,14400,1,2
1791,0.800000,20.019300,15360,14400,1,2
1792,0.800000,20.019300,15360,14400,1,2
1793,1.000000,20.016300,15360,14400,1,2
1794,1.000000,20.018700,15360,14400,1,2
1795,0.700000,20.061300,15360,14400,1,2
1796,0.900000,19.049200,15360,14400,1,2
1797,1.000000,20.029200,15360,14400,1,2
1798,0.900000,20.082300,15360,14400,1,2
1799,7.000000,20.062000,15360,14400,1,2
1800,0.900000,20.124800,15360,14400,1,2
1801,0.600000,20.018000,15360,14400,1,2
1802,1.200000,20.032300,15360,14400,1,2
1803,1.000000,20.030700,15360,14400,1,2
1804,0.700000,20.032500,15360,14400,1,2
1805,0.800000,20.025300,15360,14400,1,2
1806,1.400000,20.194200,15360,14400,1,2
1807,0.600000,20.119100,15360,14400,1,2
1808,0.800000,20.035700,15360,14400,1,2
1809,1.000000,20.026800,15360,14400,1,2
1810,0.700000,20.046600,15360,14400,1,2
1811,1.000000,20.019700,15360,14400,1,2
1812,1.000000,20.039100,15360,14400,1,2
1813,0.900000,20.021400,15360,14400,1,2
1814,1.200000,19.096400,15360,14880,1,2
1815,0.800000,20.080400,15360,14400,1,2
1816,0.600000,20.048600,15360,14400,1,2
1817,0.900000,20.033400,15360,14400,1,2
1818,0.700000,20.024600,15360,14400,1,2
1819,0.900000,20.335700,15360,14400,1,2
1820,0.700000,20.104800,15360,14400,1,2
1821,0.800000,20.029900,15360,14400,1,2
1822,0.800000,20.019200,15360,14400,1,2
1823,0.800000,20.017600,15360,14400,1,2
1824,1.000000,20.021300,15360,14400,1,2
1825,1.200000,20.044700,15360,14400,1,2
1826,0.800000,20.052200,15360,14400,1,2
1827,1.000000,20.028400,15360,14400,1,2
1828,0.900000,20.021300,15360,14400,1,2
1829,0.800000,20.029300,15360,14400,1,2
1830,0.700000,20.026400,15360,14400,1,2
1831,0.500000,19.027400,15360,14400,1,2
1832,0.800000,20.023500,15360,14400,1,2
1833,0.700000,20.018900,15360,14400,1,2
1834,0.900000,20.082000,15360,14400,1,2
1835,1.000000,20.034500,15360,14400,1,2
1836,0.900000,20.033000,15360,14400,1,2
1837,1.000000,20.023500,15360,14400,1,2
1838,0.900000,20.108900,15360,14400,1,2
1839,0.800000,20.057800,15360,14400,1,2
1840,1.000000,20.017700,15360,14400,1,2
1841,0.800000,20.018000,15360,14400,1,2
1842,0.700000,20.017800,15360,14400,1,2
1843,0.600000,20.018700,15360,14400,1,2
1844,0.400000,20.025700,15360,14400,1,2
1845,0.700000,20.021400,15360,14400,1,2
1846,0.600000,20.018900,15360,14400,1,2
1847,0.800000,20.049800,15360,14400,1,2
1848,0.800000,20.143800,15360,14400,1,2
1849,0.900000,20.133000,15360,14400,1,2
1850,0.700000,19.161600,15360,14400,1,2
1851,1.700000,20.103200,15360,14400,1,2
1852,0.700000,20.194100,15360,14400,1,2
1853,0.500000,20.019000,15360,14400,1,2
