frame_id,proc_us,push_wait_us,ring_after_samples
2958,329.400000,19318.400000,14880
2959,664.400000,1.400000,15360
2960,417.900000,18805.000000,14880
2961,633.500000,2.000000,15360
2962,434.400000,18987.800000,14880
2963,552.700000,1.200000,15360
2964,374.700000,19254.400000,14880
2965,625.800000,1.300000,15360
2966,339.600000,18957.900000,14880
2967,681.800000,1.800000,15360
2968,363.200000,19091.000000,14880
2969,845.700000,2.300000,15360
2970,438.700000,18686.000000,14880
2971,521.500000,1.200000,15360
2972,348.000000,19257.300000,14880
2973,541.500000,1.600000,15360
2974,371.700000,18988.400000,14880
2975,526.000000,1.600000,15360
2976,364.600000,19154.100000,14880
2977,769.500000,1.500000,15360
2978,307.800000,18950.300000,14880
2979,873.800000,2.300000,15360
2980,396.300000,17866.600000,14880
2981,717.600000,1.700000,15360
2982,404.000000,18924.400000,14880
2983,742.700000,1.900000,15360
2984,360.900000,19008.700000,14880
2985,757.700000,1.300000,15360
2986,345.200000,18952.400000,14880
2987,805.100000,2.200000,15360
2988,374.900000,18739.100000,14880
2989,908.500000,2.400000,15360
2990,438.600000,18670.400000,14880
2991,754.000000,1.700000,15360
2992,447.700000,18935.000000,14880
2993,476.400000,1.200000,15360
2994,313.100000,19262.200000,14880
2995,875.900000,2.000000,15360
2996,560.300000,18586.000000,14880
2997,1018.200000,2.700000,15360
2998,545.100000,18455.600000,14880
2999,834.000000,2.600000,15360
3000,476.500000,18686.100000,14880
3001,666.300000,1.600000,15360
3002,395.700000,19021.600000,14880
3003,859.500000,21.600000,15360
3004,447.500000,18655.800000,14880
3005,671.200000,1.400000,15360
3006,447.700000,18918.100000,14880
3007,696.800000,1.800000,15360
3008,398.500000,18892.700000,14880
3009,919.300000,2.000000,15360
3010,423.600000,18830.600000,14880
3011,538.800000,1.300000,15360
3012,327.300000,19155.800000,14880
3013,572.500000,1.300000,15360
3014,359.000000,19060.800000,14880
3015,623.700000,1.400000,15360
3016,418.800000,18981.900000,14880
3017,848.900000,2.100000,15360
3018,358.900000,18869.400000,14880
3019,916.300000,2.000000,15360
3020,395.100000,18694.000000,14880
3021,597.700000,1.500000,15360
3022,392.200000,18099.500000,14880
3023,766.800000,1.900000,15360
3024,323.700000,18958.600000,14880
3025,995.200000,2.000000,15360
3026,671.500000,18474.200000,14880
3027,540.000000,1.400000,15360
3028,355.500000,19245.700000,14880
3029,735.900000,2.200000,15360
3030,376.000000,18919.200000,14880
3031,878.000000,1.900000,15360
3032,444.400000,18945.500000,14880
3033,599.200000,1.500000,15360
3034,392.900000,18876.200000,14880
3035,882.800000,1.900000,15360
3036,471.100000,18655.100000,14880
3037,500.100000,1.200000,15360
3038,304.500000,19399.000000,14880
3039,538.600000,1.400000,15360
3040,361.200000,19037.600000,14880
3041,581.500000,1.800000,15360
3042,436.200000,19012.400000,14880
3043,603.700000,1.400000,15360
3044,331.600000,19067.100000,14880
3045,601.700000,1.600000,15360
3046,417.500000,19188.800000,14880
3047,553.300000,1.300000,15360
3048,378.700000,18099.000000,14880
3049,901.400000,2.500000,15360
3050,434.600000,18837.400000,14880
3051,929.400000,2.300000,15360
3052,411.700000,18679.300000,14880
3053,572.800000,1.600000,15360
3054,396.700000,19057.300000,14880
3055,547.000000,1.700000,15360
3056,355.500000,19191.400000,14880
3057,676.500000,2.100000,15360
3058,431.800000,18865.800000,14880
3059,542.900000,1.400000,15360
3060,375.200000,19165.100000,14880
3061,833.300000,2.700000,15360
3062,360.100000,18853.400000,14880
3063,794.900000,2.500000,15360
3064,408.500000,18910.700000,14880
3065,1063.000000,2.800000,15360
3066,647.100000,18227.600000,14880
3067,804.200000,2.400000,15360
3068,450.100000,18798.000000,14880
3069,844.300000,2.000000,15360
3070,422.000000,18803.400000,14880
3071,535.700000,1.400000,15360
3072,349.200000,19139.200000,14880
3073,612.100000,1.700000,15360
3074,417.100000,19062.900000,14880
3075,631.200000,1.600000,15360
3076,378.800000,19076.300000,14880
3077,494.100000,1.600000,15360
3078,348.900000,19234.500000,14880
3079,936.200000,2.000000,15360
3080,373.300000,18707.900000,14880
3081,601.600000,1.500000,15360
3082,411.000000,19037.400000,14880
3083,841.900000,2.000000,15360
3084,373.200000,17928.600000,14880
3085,561.700000,1.600000,15360
3086,417.100000,19033.400000,14880
3087,804.500000,2.100000,15360
3088,412.300000,18811.300000,14880
3089,815.400000,2.200000,15360
3090,402.700000,19039.500000,14880
3091,895.600000,1.900000,15360
3092,437.400000,18776.400000,14880
3093,845.500000,2.300000,15360
3094,1.900000,19226.300000,14880
3095,3.800000,1.400000,15360
3096,1.300000,20020.300000,14880
3097,4.600000,3.300000,15360
3098,3.000000,20075.400000,14880
3099,4.600000,3.200000,15360
3100,3.100000,20137.900000,14880
3101,2.800000,1.400000,15360
3102,1.200000,19133.000000,14880
3103,2.500000,1.200000,15360
3104,1.300000,20037.200000,14880
3105,2.300000,1.100000,15360
3106,1.100000,20028.400000,14880
3107,3.100000,1.500000,15360
3108,1.400000,20049.700000,14880
3109,3.200000,1.700000,15360
3110,1.700000,19997.400000,14880
3111,2.500000,1.100000,15360
3112,1.000000,20112.100000,14880
3113,4.900000,3.100000,15360
3114,3.000000,20103.600000,14880
3115,2.600000,1.100000,15360
3116,1.100000,20020.900000,14880
3117,3.000000,1.600000,15360
3118,1.600000,19939.600000,14880
3119,3.100000,1.900000,15360
3120,1.800000,20014.500000,14880
3121,2.900000,1.500000,15360
3122,1.500000,19977.100000,14880
3123,3.000000,1.700000,15360
3124,1.500000,20059.100000,14880
3125,2.300000,1.100000,15360
3126,1.000000,20072.500000,14880
3127,2.900000,1.700000,15360
3128,1.600000,20106.700000,14880
3129,2.400000,1.400000,15360
3130,1.000000,20017.900000,14880
3131,2.400000,1.100000,15360
3132,1.100000,20142.200000,14880
3133,2.800000,1.600000,15360
3134,1.500000,19979.200000,14880
3135,2.700000,1.300000,15360
3136,1.100000,20162.300000,14880
3137,2.400000,1.200000,15360
3138,1.100000,20022.600000,14880
3139,2.200000,1.100000,15360
3140,1.000000,19886.400000,14880
3141,2.200000,1.200000,15360
3142,0.900000,20016.900000,14880
3143,2.400000,1.100000,15360
3144,1.000000,19175.200000,14880
3145,2.200000,0.900000,15360
3146,1.000000,20117.500000,14880
3147,2.700000,1.400000,15360
3148,1.400000,20071.800000,14880
3149,4.700000,2.500000,15360
3150,2.900000,19911.200000,14880
3151,2.700000,1.400000,15360
3152,1.400000,19994.300000,14880
3153,4.500000,2.600000,15360
3154,2.900000,20116.400000,14880
3155,5.000000,3.100000,15360
3156,3.100000,19938.800000,14880
3157,2.900000,1.500000,15360
3158,1.400000,20089.600000,14880
3159,4.800000,3.400000,15360
3160,3.100000,19955.200000,14880
3161,2.800000,2.100000,15360
3162,1.400000,20206.000000,14880
3163,2.200000,1.000000,15360
3164,1.100000,20047.500000,14880
3165,2.100000,1.300000,15360
3166,1.100000,19914.500000,14880
3167,2.900000,1.500000,15360
3168,1.500000,20173.600000,14880
3169,2.000000,0.800000,15360
3170,0.900000,20100.000000,14880
3171,2.000000,1.000000,15360
3172,0.900000,19968.600000,14880
3173,2.100000,0.900000,15360
3174,0.900000,19235.900000,14880
3175,3.700000,1.600000,15360
3176,1.600000,20123.100000,14880
3177,2.400000,1.300000,15360
3178,1.200000,20047.200000,14880
3179,2.600000,1.000000,15360
3180,1.000000,20041.300000,14880
3181,2.100000,1.100000,15360
3182,1.000000,20007.600000,14880
3183,4.500000,2.600000,15360
3184,2.900000,20117.100000,14880
3185,2.300000,0.800000,15360
3186,1.000000,19997.200000,14880
3187,4.700000,3.400000,15360
3188,3.100000,20061.800000,14880
3189,3.300000,2.100000,15360
3190,1.800000,19999.800000,14880
3191,2.700000,1.400000,15360
3192,1.200000,20011.800000,14880
3193,4.700000,3.400000,15360
3194,3.100000,19994.900000,14880
3195,2.700000,1.500000,15360
3196,1.400000,20011.300000,14880
3197,4.800000,3.400000,15360
3198,3.100000,20035.400000,14880
3199,2.700000,1.400000,15360
3200,1.400000,20050.100000,14880
3201,13.600000,3.100000,15360
3202,3.100000,20020.300000,14880
3203,2.900000,1.600000,15360
3204,1.500000,20185.400000,14880
3205,3.200000,1.700000,15360
3206,1.600000,19344.100000,14880
3207,2.200000,1.100000,15360
3208,1.000000,19941.700000,14880
3209,4.400000,2.700000,15360
3210,2.900000,20009.300000,14880
3211,3.700000,2.200000,15360
3212,2.100000,20041.900000,14880
3213,2.800000,1.400000,15360
3214,1.400000,20014.500000,14880
3215,3.100000,1.500000,15360
3216,1.400000,20010.400000,14880
3217,3.000000,1.600000,15360
3218,1.600000,20104.500000,14880
3219,2.600000,1.400000,15360
3220,1.300000,20091.300000,14880
3221,5.500000,3.800000,15360
3222,1.900000,19943.600000,14880
3223,2.500000,1.300000,15360
3224,1.300000,20009.800000,14880
3225,2.600000,1.400000,15360
3226,1.200000,20009.500000,14880
3227,1.600000,0.900000,15360
3228,0.900000,20028.800000,14880
3229,2.800000,1.300000,15360
3230,1.400000,20015.800000,14880
3231,2.300000,1.100000,15360
3232,1.100000,20066.300000,14880
3233,4.900000,3.200000,15360
3234,3.100000,20004.800000,14880
3235,2.600000,1.200000,15360
3236,1.200000,20136.600000,14880
3237,2.200000,0.900000,15360
3238,1.100000,19946.100000,14880
3239,2.000000,0.800000,15360
3240,0.900000,20033.100000,14880
3241,2.200000,1.200000,15360
3242,0.900000,20043.400000,14880
3243,2.900000,1.600000,15360
3244,1.600000,19956.500000,14880
3245,2.600000,1.000000,15360
3246,1.000000,19987.800000,14880
3247,2.300000,1.400000,15360
3248,1.100000,20127.500000,14880
3249,2.800000,1.500000,15360
3250,1.500000,19906.100000,14880
3251,2.700000,1.000000,15360
3252,1.100000,19136.100000,14880
3253,4.700000,3.200000,15360
3254,3.100000,20094.300000,14880
3255,4.700000,3.100000,15360
3256,3.100000,20025.600000,14880
3257,2.900000,1.500000,15360
3258,1.500000,20045.700000,14880
3259,2.700000,1.600000,15360
3260,1.400000,20069.800000,14880
3261,2.300000,1.100000,15360
3262,1.000000,20087.700000,14880
3263,4.900000,3.200000,15360
3264,3.000000,19984.700000,14880
3265,2.800000,1.500000,15360
3266,1.400000,19977.500000,14880
3267,2.600000,1.500000,15360
3268,1.500000,20096.300000,14880
3269,3.500000,2.000000,15360
3270,1.900000,20135.000000,14880
3271,3.600000,1.900000,15360
3272,1.700000,20031.100000,14880
3273,2.600000,1.400000,15360
3274,1.400000,20030.900000,14880
3275,3.100000,1.700000,15360
3276,1.400000,20144.700000,14880
3277,2.200000,0.900000,15360
3278,0.900000,20096.600000,14880
3279,4.700000,3.200000,15360
3280,3.100000,19974.200000,14880
3281,4.900000,3.300000,15360
3282,2.500000,19063.000000,14880
3283,4.700000,2.200000,15360
3284,1.800000,20036.800000,14880
3285,2.100000,0.900000,15360
3286,0.900000,20042.200000,14880
3287,4.900000,3.300000,15360
3288,3.100000,19984.900000,14880
3289,4.800000,3.400000,15360
3290,3.100000,20091.400000,14880
3291,3.000000,1.800000,15360
3292,1.600000,20071.900000,14880
3293,4.900000,3.200000,15360
3294,3.100000,19999.300000,14880
3295,2.600000,1.400000,15360
3296,1.300000,19980.600000,14880
3297,2.700000,1.400000,15360
3298,1.300000,20047.600000,14880
3299,4.700000,3.300000,15360
3300,3.000000,20052.800000,14880
3301,2.700000,1.500000,15360
3302,1.400000,20020.600000,14880
3303,4.800000,3.200000,15360
3304,3.000000,20015.000000,14880
3305,2.800000,1.400000,15360
3306,1.400000,19998.800000,14880
3307,3.000000,3.300000,15360
3308,1.300000,20139.000000,14880
3309,6.800000,4.500000,15360
3310,4.200000,20082.300000,14880
3311,2.400000,0.800000,15360
3312,0.900000,19950.600000,14880
3313,2.600000,1.400000,15360
3314,1.300000,20039.300000,14880
3315,3.200000,1.700000,15360
3316,1.500000,20016.700000,14880
3317,2.800000,1.600000,15360
3318,1.400000,20019.000000,14880
3319,2.700000,1.800000,15360
3320,1.400000,20030.500000,14880
3321,2.300000,0.900000,15360
3322,1.000000,20014.200000,14880
3323,550.000000,1.400000,15360
3324,390.200000,18378.500000,14880
3325,627.300000,1.400000,15360
3326,1267.300000,18034.500000,14880
3327,2733.500000,2.500000,15360
3328,1474.300000,15986.000000,14880
3329,1673.500000,1.700000,15360
3330,1193.700000,17032.400000,14880
3331,1820.800000,2.000000,15360
3332,1462.000000,16787.200000,14880
3333,1653.700000,1.700000,15360
3334,1281.900000,17028.500000,14880
3335,2003.000000,2.600000,15360
3336,1304.200000,16758.700000,14880
3337,2509.600000,2.400000,15360
3338,1629.700000,15898.000000,14880
3339,2747.300000,2.500000,15360
3340,1899.300000,15313.500000,14880
3341,1548.900000,2.100000,15360
3342,1424.000000,17079.000000,14880
3343,1326.400000,1.300000,15360
3344,746.400000,17921.600000,14880
3345,1198.500000,2.100000,15360
3346,932.000000,17910.400000,14880
3347,1555.300000,2.500000,15360
3348,1163.400000,17694.200000,14880
3349,1040.300000,1.600000,15360
3350,920.700000,17832.800000,14880
3351,1658.700000,2.500000,15360
3352,994.400000,17385.600000,14880
3353,1537.500000,2.600000,15360
3354,905.100000,17578.100000,14880
3355,1144.900000,2.000000,15360
3356,910.400000,17916.400000,14880
3357,1088.600000,1.400000,15360
3358,833.500000,18162.800000,14880
3359,1518.500000,2.200000,15360
3360,1083.900000,17499.500000,14880
3361,2287.700000,2.100000,15360
3362,1363.200000,16308.200000,14880
3363,1645.700000,1.800000,15360
3364,1620.000000,16808.500000,14880
3365,1381.100000,1.900000,15360
3366,1237.200000,16435.300000,14880
3367,1638.100000,2.000000,15360
3368,1302.000000,17086.500000,14880
3369,1940.500000,2.000000,15360
3370,1522.300000,16542.600000,14880
3371,2537.800000,2.400000,15360
3372,1569.200000,16028.700000,14880
3373,1357.000000,1.500000,15360
3374,1112.200000,17541.600000,14880
3375,1425.900000,1.700000,15360
3376,1238.200000,17361.700000,14880
3377,1405.700000,1.700000,15360
3378,1227.000000,17494.200000,14880
3379,1720.900000,1.800000,15360
3380,1381.600000,16917.100000,14880
3381,1271.000000,1.300000,15360
3382,1075.900000,17734.400000,14880
3383,2122.900000,2.300000,15360
3384,1449.700000,16432.700000,14880
3385,1556.600000,2.000000,15360
3386,459.200000,18116.000000,14880
3387,467.700000,1.200000,15360
3388,316.500000,19229.100000,14880
3389,2.500000,1.400000,15360
3390,1.400000,20115.900000,14880
3391,2.700000,1.600000,15360
3392,1.500000,20115.000000,14880
3393,826.300000,2.300000,15360
3394,1974.700000,17192.200000,14880
3395,1552.500000,1.600000,15360
3396,1375.300000,17098.400000,14880
3397,2169.200000,1.500000,15360
3398,896.800000,17008.400000,14880
3399,3086.800000,3.700000,15360
3400,2228.700000,13661.700000,14880
3401,1350.500000,1.500000,15360
3402,1244.900000,17439.200000,14880
3403,2687.200000,2.800000,15360
3404,1490.300000,15949.500000,14880
3405,1589.000000,1.400000,15360
3406,1386.800000,17015.200000,14880
3407,1425.700000,1.600000,15360
3408,1197.800000,17419.600000,14880
3409,1626.900000,1.800000,15360
3410,1483.100000,16908.500000,14880
3411,1541.400000,1.700000,15360
3412,1247.100000,17284.400000,14880
3413,1575.200000,2.100000,15360
3414,1333.500000,17199.400000,14880
3415,1618.300000,2.200000,15360
3416,1315.600000,17085.100000,14880
3417,1948.000000,2.000000,15360
3418,1757.300000,16352.300000,14880
3419,1377.900000,1.200000,15360
3420,1338.900000,17316.500000,14880
3421,2383.100000,2.300000,15360
3422,1454.300000,16211.400000,14880
3423,2309.300000,2.400000,15360
3424,1346.700000,16349.800000,14880
3425,2088.300000,2.400000,15360
3426,1515.900000,16434.200000,14880
3427,2555.600000,1.800000,15360
3428,1020.700000,16423.700000,14880
3429,2835.200000,2.100000,15360
3430,1480.000000,15736.700000,14880
3431,1939.100000,2.800000,15360
3432,1694.200000,16445.800000,14880
3433,1554.000000,2.000000,15360
3434,1440.900000,17009.800000,14880
3435,1462.800000,1.700000,15360
3436,1319.400000,17295.600000,14880
3437,1928.900000,1.700000,15360
3438,958.900000,16364.400000,14880
3439,1420.600000,2.200000,15360
3440,1378.800000,17250.400000,14880
3441,1858.600000,2.000000,15360
3442,1503.700000,16723.000000,14880
3443,2876.700000,3.000000,15360
3444,1823.300000,15315.500000,14880
3445,2.900000,1.200000,15360
3446,1.300000,20079.300000,14880
3447,4.600000,1.900000,15360
3448,1.600000,20042.100000,14880
3449,1334.700000,1.400000,15360
3450,359.800000,18387.500000,14880
3451,1389.400000,1.500000,15360
3452,1119.400000,17635.600000,14880
3453,1409.800000,1.500000,15360
3454,1466.200000,17105.900000,14880
3455,1733.500000,2.000000,15360
3456,1416.400000,16863.900000,14880
3457,1774.800000,2.000000,15360
3458,1332.800000,16868.100000,14880
3459,1351.400000,1.400000,15360
3460,1215.900000,17509.000000,14880
3461,1415.500000,1.600000,15360
3462,1211.300000,17377.400000,14880
3463,1333.200000,1.400000,15360
3464,1141.300000,17547.900000,14880
3465,1459.900000,1.600000,15360
3466,1263.100000,17383.900000,14880
3467,2446.000000,2.600000,15360
3468,1433.300000,16282.500000,14880
3469,1484.400000,1.600000,15360
3470,1395.200000,17021.700000,14880
3471,1435.300000,1.400000,15360
3472,1148.000000,17521.500000,14880
3473,1575.800000,1.800000,15360
3474,1381.500000,16939.400000,14880
3475,1644.500000,2.000000,15360
3476,1390.800000,16125.800000,14880
3477,2463.800000,2.300000,15360
3478,1216.700000,16289.600000,14880
3479,2298.400000,2.000000,15360
3480,1807.500000,15938.800000,14880
3481,2411.500000,2.200000,15360
3482,1349.800000,16386.400000,14880
3483,1302.000000,1.300000,15360
3484,1040.700000,17776.400000,14880
3485,2504.200000,2.300000,15360
3486,1486.700000,16082.900000,14880
3487,1644.300000,1.800000,15360
3488,1452.700000,16946.900000,14880
3489,1333.000000,1.500000,15360
3490,1191.200000,17467.100000,14880
3491,1376.500000,1.500000,15360
3492,1204.400000,17498.200000,14880
3493,4388.200000,3.600000,15360
3494,1692.500000,13992.400000,14880
3495,1390.400000,1.600000,15360
3496,1427.000000,17104.500000,14880
3497,2647.400000,2.900000,15360
3498,1674.100000,15698.100000,14880
3499,2606.200000,2.400000,15360
3500,2.100000,17410.900000,14880
3501,2.300000,1.200000,15360
3502,1.000000,20049.400000,14880
3503,2.900000,1.600000,15360
3504,2558.400000,17470.200000,14880
3505,1643.700000,2.000000,15360
3506,1394.300000,17033.800000,14880
3507,1652.600000,1.700000,15360
3508,1229.800000,17134.000000,14880
3509,2407.600000,2.400000,15360
3510,1641.000000,15927.900000,14880
3511,1688.100000,1.700000,15360
3512,1195.200000,17254.700000,14880
3513,1837.700000,2.000000,15360
3514,2603.100000,15540.600000,14880
3515,1412.900000,1.700000,15360
3516,1187.600000,16514.000000,14880
3517,2080.500000,1.800000,15360
3518,1235.800000,16646.300000,14880
3519,2877.700000,3.500000,15360
3520,1592.000000,15520.000000,14880
3521,2165.200000,1.600000,15360
3522,1015.300000,16887.000000,14880
3523,1728.200000,2.100000,15360
3524,1460.200000,16954.400000,14880
3525,1422.800000,1.600000,15360
3526,1156.800000,17507.000000,14880
3527,2481.900000,2.000000,15360
3528,1012.100000,16635.400000,14880
3529,2766.600000,2.500000,15360
3530,1561.600000,15673.600000,14880
3531,2743.900000,3.300000,15360
3532,2084.200000,15208.000000,14880
3533,1723.400000,2.200000,15360
3534,1497.200000,16819.600000,14880
3535,1638.100000,2.100000,15360
3536,1405.800000,17081.000000,14880
3537,2922.200000,3.300000,15360
3538,1629.900000,15471.600000,14880
3539,1642.000000,2.100000,15360
3540,1549.400000,16881.100000,14880
3541,1771.000000,1.700000,15360
3542,1184.200000,17109.500000,14880
3543,2117.500000,2.100000,15360
3544,1754.700000,15272.300000,14880
3545,2722.600000,3.300000,15360
3546,1745.900000,15536.200000,14880
3547,1406.000000,1.800000,15360
3548,1325.700000,17323.700000,14880
3549,1394.600000,1.900000,15360
3550,1280.100000,17364.800000,14880
3551,2760.100000,2.700000,15360
3552,2307.800000,15023.700000,14880
3553,1475.900000,1.800000,15360
3554,1.200000,18631.300000,14880
3555,2.300000,1.200000,15360
3556,1.100000,20131.100000,14880
3557,2.400000,1.100000,15360
3558,1479.600000,18442.800000,14880
3559,2842.700000,3.500000,15360
3560,2777.200000,14513.500000,14880
3561,1523.200000,1.700000,15360
3562,1395.800000,17207.600000,14880
3563,847.800000,1.900000,15360
3564,1806.500000,17477.600000,14880
3565,1507.300000,1.500000,15360
3566,1313.600000,17089.700000,14880
3567,2145.100000,1.700000,15360
3568,1174.800000,16699.800000,14880
3569,1619.300000,1.800000,15360
3570,1309.400000,17110.500000,14880
3571,1535.900000,1.700000,15360
3572,1398.800000,17142.800000,14880
3573,1478.200000,1.700000,15360
3574,1286.500000,17263.300000,14880
3575,1473.500000,1.800000,15360
3576,1275.300000,16339.600000,14880
3577,2458.800000,2.500000,15360
3578,1592.100000,16030.800000,14880
3579,1407.800000,1.600000,15360
3580,1248.600000,17393.600000,14880
3581,1641.500000,1.800000,15360
3582,1388.500000,16925.900000,14880
3583,1944.500000,2.900000,15360
3584,1705.500000,16548.000000,14880
3585,2681.400000,2.500000,15360
3586,1333.200000,16001.700000,14880
3587,2125.100000,1.900000,15360
3588,964.300000,16905.300000,14880
3589,2484.400000,2.800000,15360
3590,2278.900000,15258.100000,14880
3591,2327.300000,2.200000,15360
3592,1401.400000,16373.300000,14880
3593,2366.400000,2.300000,15360
3594,1476.000000,16151.700000,14880
3595,2106.900000,2.800000,15360
3596,1631.200000,16314.200000,14880
3597,2176.800000,2.400000,15360
3598,1400.400000,16414.400000,14880
3599,2713.600000,1.400000,15360
3600,967.900000,16336.500000,14880
3601,2219.800000,1.800000,15360
3602,1311.600000,16485.400000,14880
3603,2020.100000,1.600000,15360
3604,952.800000,17112.000000,14880
3605,1577.700000,1.600000,15360
3606,1529.700000,16812.100000,14880
3607,1520.200000,1.900000,15360
3608,1287.000000,17236.500000,14880
3609,1401.600000,1.900000,15360
3610,1270.600000,17422.800000,14880
3611,1457.500000,1.300000,15360
3612,1211.500000,17519.700000,14880
3613,1471.800000,1.600000,15360
3614,1228.000000,17209.800000,14880
3615,1571.200000,1.800000,15360
3616,1356.100000,17088.300000,14880
3617,1295.900000,1.400000,15360
3618,1112.300000,17642.700000,14880
3619,1522.100000,1.900000,15360
3620,1474.000000,16980.300000,14880
3621,1340.800000,1.500000,15360
3622,1102.500000,17624.800000,14880
3623,1347.600000,1.400000,15360
3624,1100.600000,16589.700000,14880
3625,1592.500000,2.100000,15360
3626,1396.600000,17045.400000,14880
3627,1480.300000,1.600000,15360
3628,1229.200000,17422.000000,14880
3629,2548.400000,3.700000,15360
3630,1718.000000,15741.900000,14880
3631,1624.400000,2.000000,15360
3632,1463.800000,17029.700000,14880
3633,1432.800000,1.600000,15360
3634,1195.300000,17391.300000,14880
3635,1416.300000,1.900000,15360
3636,1150.200000,17486.300000,14880
3637,1914.700000,1.600000,15360
3638,1107.700000,17008.000000,14880
3639,2441.600000,2.700000,15360
3640,2175.000000,15415.000000,14880
3641,2295.000000,2.500000,15360
3642,1462.300000,16253.000000,14880
3643,2092.800000,2.000000,15360
3644,1268.600000,16864.800000,14880
3645,2001.300000,2.400000,15360
3646,1515.900000,16542.100000,14880
3647,1373.500000,1.700000,15360
3648,1801.200000,16845.700000,14880
3649,1387.900000,1.400000,15360
3650,1298.900000,17398.600000,14880
3651,2156.800000,1.600000,15360
3652,1047.300000,16818.000000,14880
3653,1324.200000,1.400000,15360
3654,1101.000000,17543.100000,14880
3655,1447.100000,1.400000,15360
3656,1154.900000,17546.800000,14880
3657,1695.800000,1.700000,15360
3658,1243.800000,16969.800000,14880
3659,1923.400000,2.200000,15360
3660,1680.300000,15484.200000,14880
3661,1355.900000,1.500000,15360
3662,1097.700000,17668.500000,14880
3663,2186.100000,2.000000,15360
3664,906.000000,16948.900000,14880
3665,2217.100000,1.900000,15360
3666,1824.200000,16063.800000,14880
3667,1277.000000,1.300000,15360
3668,1064.700000,17603.300000,14880
3669,1982.600000,2.200000,15360
3670,1286.700000,17059.900000,14880
3671,1424.100000,1.300000,15360
3672,1198.600000,17557.600000,14880
3673,1564.200000,2.300000,15360
3674,1502.000000,16843.900000,14880
3675,1525.300000,1.800000,15360
3676,1318.200000,17177.500000,14880
3677,2447.700000,2.400000,15360
3678,1688.800000,15875.300000,14880
3679,1882.000000,1.900000,15360
3680,1240.800000,16887.700000,14880
3681,1381.600000,1.600000,15360
3682,1216.700000,17450.800000,14880
3683,1865.400000,1.600000,15360
3684,1190.500000,16985.700000,14880
3685,1572.500000,2.400000,15360
3686,2455.200000,15997.600000,14880
3687,797.500000,2.200000,15360
3688,423.500000,18801.200000,14880
3689,2285.700000,2.300000,15360
3690,705.000000,17084.800000,14880
3691,1690.200000,1.700000,15360
3692,424.800000,17848.200000,14880
3693,547.000000,1.400000,15360
3694,367.900000,18117.200000,14880
3695,854.600000,2.200000,15360
3696,551.500000,18609.100000,14880
3697,739.000000,2.000000,15360
3698,502.800000,18787.800000,14880
3699,817.600000,2.200000,15360
3700,384.100000,18863.600000,14880
3701,862.000000,2.700000,15360
3702,470.100000,18731.900000,14880
3703,561.300000,1.500000,15360
3704,358.300000,19118.200000,14880
3705,773.500000,2.000000,15360
3706,505.900000,18697.500000,14880
3707,678.000000,1.800000,15360
3708,462.600000,18949.400000,14880
3709,518.400000,1.400000,15360
3710,361.500000,19198.700000,14880
3711,580.200000,1.700000,15360
3712,392.200000,19133.900000,14880
3713,920.900000,1.700000,15360
3714,417.500000,18625.700000,14880
3715,835.900000,1.900000,15360
3716,396.600000,18754.600000,14880
3717,564.700000,1.700000,15360
3718,391.700000,19060.800000,14880
3719,483.600000,1.300000,15360
3720,343.300000,19206.200000,14880
3721,894.700000,2.000000,15360
3722,354.000000,18735.000000,14880
3723,880.300000,2.000000,15360
3724,433.600000,18735.800000,14880
3725,934.900000,2.000000,15360
3726,426.300000,18671.600000,14880
3727,585.000000,1.300000,15360
3728,492.500000,19066.600000,14880
3729,485.800000,1.300000,15360
3730,340.200000,19302.000000,14880
3731,541.600000,1.100000,15360
3732,364.700000,18324.000000,14880
3733,761.000000,2.100000,15360
3734,357.000000,18878.500000,14880
3735,635.700000,1.700000,15360
3736,396.000000,19152.600000,14880
3737,591.100000,2.700000,15360
3738,351.800000,19088.900000,14880
3739,876.500000,2.000000,15360
3740,356.800000,18762.700000,14880
3741,592.600000,1.700000,15360
3742,446.500000,18997.900000,14880
3743,530.400000,1.100000,15360
3744,343.100000,19225.600000,14880
3745,805.200000,1.800000,15360
3746,376.400000,18870.900000,14880
3747,545.700000,1.200000,15360
3748,321.800000,19187.400000,14880
3749,583.300000,1.300000,15360
3750,339.800000,19060.400000,14880
3751,758.300000,2.100000,15360
3752,370.400000,18917.400000,14880
3753,724.800000,2.300000,15360
3754,342.300000,19021.400000,14880
3755,890.200000,2.100000,15360
3756,437.300000,18770.900000,14880
3757,572.100000,1.400000,15360
3758,377.500000,19069.100000,14880
3759,718.200000,1.800000,15360
3760,359.900000,19086.200000,14880
3761,806.700000,2.600000,15360
3762,359.200000,18068.700000,14880
3763,1064.900000,2.700000,15360
3764,419.000000,18642.300000,14880
3765,603.100000,1.700000,15360
3766,391.500000,19190.400000,14880
3767,843.500000,2.000000,15360
3768,382.200000,18876.000000,14880
3769,672.600000,1.900000,15360
3770,455.300000,18966.400000,14880
3771,763.700000,2.000000,15360
3772,445.000000,18756.300000,14880
3773,716.600000,1.900000,15360
3774,421.100000,18986.500000,14880
3775,971.400000,2.800000,15360
3776,445.400000,18589.900000,14880
3777,540.400000,1.300000,15360
3778,363.400000,19165.500000,14880
3779,923.200000,2.400000,15360
3780,411.400000,18621.700000,14880
3781,729.500000,1.400000,15360
3782,388.600000,18959.400000,14880
3783,870.500000,2.000000,15360
