tempo_s,clean,clean_empilhado,noisy,noisy_empilhado,stft_subtraction,stft_subtraction_empilhado,stft_wiener,stft_wiener_empilhado,wavelet_soft,wavelet_soft_empilhado
1.84075,-0.1061456,2.8938544,0.055727966,1.055728,-0.0050661787,-1.0050662,0.010773259,-2.9892268,-0.29765323,-5.2976532
1.845375,-0.12793626,2.8720636,-0.15064253,0.84935749,-0.12030648,-1.1203065,-0.12140516,-3.1214051,0.0042116423,-4.9957886
1.85,-0.246259,2.753741,-0.15442687,0.84557313,-0.2518135,-1.2518135,-0.21412234,-3.2141223,-0.26588282,-5.265883
1.854625,-0.26341075,2.7365892,-0.28526247,0.71473753,-0.26054198,-1.2605419,-0.25327837,-3.2532783,-0.21073471,-5.2107348
1.85925,-0.3257919,2.6742082,-0.36369666,0.63630331,-0.37892571,-1.3789257,-0.36656547,-3.3665655,-0.11371434,-5.1137142
1.863875,-0.37050244,2.6294975,-0.2881923,0.71180773,-0.4478685,-1.4478685,-0.40715593,-3.407156,-0.24232201,-5.242322
1.8685,-0.33638203,2.6636181,-0.18973754,0.81026244,-0.303635,-1.303635,-0.26551661,-3.2655165,-0.24476355,-5.2447634
1.873125,-0.28739879,2.7126012,0.088230848,1.0882308,-0.10516898,-1.1051689,-0.033265874,-3.0332658,-0.052157219,-5.0521574
1.87775,-0.06076362,2.9392364,-0.01614463,0.98385537,-0.034669749,-1.0346698,-0.029969804,-3.0299697,-0.033540543,-5.0335407
1.882375,0.1543048,3.1543047,0.17069359,1.1706936,0.1675196,-0.83248043,0.1404186,-2.8595815,0.11188319,-4.8881168
1.887,0.2110399,3.21104,0.1088618,1.1088618,0.17704158,-0.82295841,0.14685814,-2.8531418,-0.087010086,-5.0870099
1.891625,0.14386727,3.1438673,0.11255462,1.1125547,0.092686653,-0.90731335,0.10126253,-2.8987374,-0.11298189,-5.1129818
1.89625,-0.2956695,2.7043304,-0.15436585,0.84563416,-0.16852674,-1.1685268,-0.15854698,-3.1585469,-0.038515165,-5.0385151
1.900875,-0.38264906,2.6173511,-0.082951039,0.91704893,-0.28227159,-1.2822716,-0.21763206,-3.2176321,-0.31541538,-5.3154154
1.9055,-0.32805032,2.6719496,-0.29576105,0.70423895,-0.30149865,-1.3014987,-0.2881923,-3.2881923,-0.15137498,-5.1513748
1.910125,-0.26466206,2.735338,-0.22065344,0.77934659,-0.26350233,-1.2635024,-0.26142702,-3.2614269,-0.19211802,-5.1921182
1.91475,-0.046297546,2.9537024,0.10687806,1.106878,-0.0084538031,-1.0084538,0.02429324,-2.9757068,-0.19059207,-5.1905923
1.919375,-0.0024110125,2.9975889,0.0061038295,1.0061039,0.024689989,-0.97531003,0.026460102,-2.9735398,-0.089817844,-5.089818
1.924,0.13919783,3.1391978,0.20591269,1.2059127,0.19489527,-0.80510473,0.22282028,-2.7771797,0.0050966972,-4.9949031
1.928625,-0.031312644,2.9686873,-0.08212702,0.91787297,-0.02291988,-1.0229199,-0.046114434,-3.0461144,-0.060885698,-5.0608859
1.93325,-0.053042281,2.9469578,-0.31514072,0.68485928,-0.17975777,-1.1797578,-0.21134509,-3.2113452,-0.015137497,-5.0151377
1.937875,-0.028047098,2.9719529,-0.049105305,0.95089471,-0.066867448,-1.0668675,-0.043093037,-3.043093,0.11600327,-4.883997
1.9425,-0.055789001,2.944211,-0.055575367,0.94442463,-0.040498909,-1.0404989,-0.033845734,-3.0338457,0.032899644,-4.9671001
1.947125,0.06427332,3.0642734,-0.1974894,0.80251062,-0.00070194039,-1.0007019,-0.05179099,-3.051791,-0.022553651,-5.0225534
1.95175,0.13568813,3.1356881,0.31514072,1.3151407,0.14194456,-0.85805547,0.17771299,-2.8222871,-0.084629603,-5.0846295
1.956375,0.1061456,3.1061456,0.1051995,1.1051995,0.026490619,-0.97350937,0.037294399,-2.9627056,0.038026858,-4.9619732
1.961,-0.22645208,2.7735479,-0.25953481,0.74046516,-0.21680802,-1.2168081,-0.23511952,-3.2351196,-0.29795843,-5.2979584
1.965625,-0.13608488,2.8639152,-0.10959426,0.89040577,-0.18714342,-1.1871434,-0.19123298,-3.1912329,-0.070926502,-5.0709267
1.97025,-0.10550469,2.8944952,-0.15842488,0.84157515,-0.15311456,-1.1531146,-0.16556637,-3.1655664,-0.20673668,-5.2067366
1.974875,0.043794975,3.0437949,0.042574212,1.0425742,0.046419621,-0.95358038,0.059451301,-2.9405487,-0.1400829,-5.1400828
1.9795,0.061190888,3.0611908,0.10403977,1.1040398,0.043306671,-0.95669335,0.054934464,-2.9450655,0.024415318,-4.9755845
1.984125,0.054079931,3.05408,0.14841461,1.1484146,0.068912238,-0.93108773,0.082493253,-2.9175067,0.039186586,-4.9608135
1.98875,-0.0070804423,2.9929194,0.098729439,1.0987295,0.036439866,-0.9635601,0.052431896,-2.9475682,0.088627599,-4.9113722
1.993375,0.079227708,3.0792277,-0.090123035,0.90987694,0.022858841,-0.97714114,0.013184272,-2.9868157,0.075168662,-4.9248314
1.998,0.06436488,3.0643649,0.18515965,1.1851597,0.042726807,-0.95727319,0.059329223,-2.9406707,0.028138654,-4.9718614
2.002625,0.027772423,3.0277724,-0.057742227,0.94225776,-0.021607555,-1.0216075,-0.023316629,-3.0233166,-0.094822988,-5.0948229
2.00725,0.02011212,3.020112,0.17929998,1.1793,0.1012015,-0.89879853,0.12909599,-2.870904,0.057162363,-4.9428377
2.011875,-0.019623812,2.9803762,-0.081943914,0.91805607,-0.032167181,-1.0321672,-0.036073633,-3.0360737,-0.09695933,-5.0969591
2.0165,0.02688737,3.0268874,-0.048678041,0.95132196,0.0092778206,-0.99072218,-0.0053713699,-3.0053713,0.044344317,-4.9556556
2.021125,-0.073673226,2.9263268,-0.14719385,0.85280615,-0.08002121,-1.0800213,-0.10562678,-3.1056268,-0.046053391,-5.0460534
2.02575,0.0071414807,3.0071416,0.072910242,1.0729102,-0.0010681701,-1.0010681,0.0080570551,-2.9919429,0.061190888,-4.9388089
2.030375,0.029817209,3.0298171,-0.16013396,0.83986604,-0.049654655,-1.0496546,-0.063998654,-3.0639987,-0.02475103,-5.0247512
2.035,0.013123233,3.0131233,-0.023133514,0.97686648,9.1557442e-05,-0.99990845,-0.012512851,-3.0125129,0.077304997,-4.9226952
2.039625,0.036928169,3.0369282,0.019806927,1.019807,0.056277309,-0.94372267,0.063998654,-2.9360013,0.01254337,-4.9874568
2.04425,-0.0028077615,2.9971921,0.020386789,1.0203868,0.017670587,-0.98232943,0.029237343,-2.9707627,-0.0041506039,-5.0041504
2.048875,0.017334875,3.0173349,-0.0098576844,0.99014235,-0.025361413,-1.0253614,-0.038057376,-3.0380573,0.014588153,-4.9854116
2.0535,-0.027375676,2.9726243,0.059390258,1.0593903,0.043459263,-0.95654076,0.0545072,-2.9454927,0.021546518,-4.9784536
2.058125,0.010254433,3.0102544,0.19581085,1.1958108,0.075443327,-0.92455667,0.11231046,-2.8876896,0.01538165,-4.9846182
2.06275,0,3,0.043489784,1.0434898,-0.0035707403,-1.0035708,-0.00018311488,-3.0001831,0.042513169,-4.9574866
2.067375,0,3,-0.023347149,0.97665286,-0.045809239,-1.0458093,-0.060366876,-3.0603669,-0.0013428425,-5.0013428
2.072,0,3,0.095372334,1.0953723,0.011017412,-0.98898256,0.025880236,-2.9741197,-0.016938128,-5.0169382
2.076625,0,3,0.24177268,1.2417727,0.033357427,-0.96664256,0.064334363,-2.9356656,0.032960676,-4.9670391
2.08125,0,3,-0.0026856849,0.99731433,-0.029786687,-1.0297867,-0.041078772,-3.0410788,-0.020386789,-5.0203867
2.085875,0,3,-0.021729631,0.97827035,-0.0087895142,-1.0087895,-0.017304357,-3.0173044,-0.034456119,-5.0344563
2.0905,0,3,-0.18140581,0.81859422,-0.037416477,-1.0374165,-0.06210646,-3.0621064,-0.011261566,-5.0112615
2.095125,0,3,0.026399063,1.026399,0.013825174,-0.98617482,0.015992032,-2.9840081,-0.024689989,-5.0246902
2.09975,0,3,0.13901472,1.1390147,0.051485803,-0.94851422,0.065951876,-2.9340482,-0.012634927,-5.0126348
2.104375,0,3,0.10556573,1.1055658,0.047365714,-0.95263427,0.061557122,-2.9384429,-0.069919363,-5.0699196
2.109,0,3,0.13254465,1.1325446,0.055972118,-0.9440279,0.087589949,-2.91241,0.002258417,-4.9977417
2.113625,-0.021760153,2.9782398,0.087162688,1.0871627,-0.01861668,-1.0186167,-0.0053408509,-3.0053408,-0.01504594,-5.0150461
2.11825,-0.034089886,2.9659102,-0.039278142,0.96072185,-0.0057986379,-1.0057986,0.0091862632,-2.9908137,-0.066867448,-5.0668674
2.122875,0.022828322,3.0228283,0.0069583654,1.0069584,0.019166024,-0.98083395,0.014832306,-2.9851677,-0.042970959,-5.0429711
2.1275,0.081211455,3.0812116,0.052096184,1.0520961,0.02893215,-0.97106785,0.04178071,-2.9582193,0.019349139,-4.9806509
2.132125,-0.080326393,2.9196737,-0.02908475,0.97091526,-0.042421617,-1.0424216,-0.038606718,-3.0386066,-0.084965304,-5.0849652
2.13675,0.11896363,3.1189637,0.19227062,1.1922706,0.086857498,-0.9131425,0.12045906,-2.8795409,-0.058047418,-5.0580473
2.141375,0.091557443,3.0915575,0.0055544851,1.0055544,0.006470059,-0.99352992,0.019410178,-2.9805899,-0.010101837,-5.0101018
2.146,0.0074466718,3.0074468,-0.056002636,0.94399738,-0.035310652,-1.0353106,-0.020905616,-3.0209057,0.032289259,-4.967711
2.150625,0.30442849,3.3044286,0.32402179,1.3240218,0.27149835,-0.72850168,0.30668691,-2.6933131,0.27302432,-4.7269754
2.15525,0.19724526,3.1972454,0.34282157,1.3428216,0.22233199,-0.777668,0.24915831,-2.7508416,0.059817526,-4.9401827
2.159875,0.34327939,3.3432794,0.45143923,1.4514393,0.35173318,-0.64826679,0.3504819,-2.649518,0.16492549,-4.8350744
2.1645,0.13080506,3.130805,0.086125039,1.086125,0.11481303,-0.88518697,0.10001124,-2.8999887,0.1569905,-4.8430095
2.169125,0.40498909,3.404989,0.22394951,1.2239496,0.27372622,-0.72627378,0.24085711,-2.7591429,0.14109002,-4.8589101
2.17375,0.11472148,3.1147215,0.20109065,1.2010907,0.15470156,-0.84529841,0.15882164,-2.8411784,0.073917374,-4.9260826
2.178375,0.28846699,3.2884669,0.071719997,1.07172,0.2641432,-0.73585677,0.2081711,-2.7918289,0.26820228,-4.7317977
2.183,0.18760119,3.1876011,0.21668595,1.216686,0.1668787,-0.8331213,0.18317592,-2.816824,0.11548445,-4.8845158
2.187625,0.32335037,3.3233504,0.13001156,1.1300116,0.27101004,-0.72898996,0.23499742,-2.7650025,0.21744892,-4.7825513
2.19225,0.17487471,3.1748748,-0.036684014,0.96331596,-0.014405037,-1.014405,-0.062777884,-3.062778,0.11441629,-4.8855839
2.196875,0.35747075,3.3574708,0.46074757,1.4607476,0.43328035,-0.56671965,0.44280231,-2.5571976,0.34877279,-4.651227
2.2015,0.19349138,3.1934915,0.23032801,1.230328,0.22242355,-0.77757645,0.2174184,-2.7825816,0.065097339,-4.9349027
2.206125,0.32631072,3.3263106,0.22733714,1.2273371,0.32988149,-0.67011851,0.30955571,-2.6904442,0.18244347,-4.8175564
2.21075,0.19608553,3.1960855,0.058352612,1.0583526,0.15589181,-0.84410822,0.12174089,-2.8782592,0.27433661,-4.7256632
2.215375,0.12399929,3.1239994,0.18506812,1.1850681,0.27186456,-0.72813547,0.25153884,-2.7484612,0.20359322,-4.7964067
2.22,0.13147648,3.1314764,0.037721664,1.0377216,0.084721155,-0.91527885,0.050020885,-2.9499791,0.1139585,-4.8860416
2.224625,-0.018891353,2.9811087,0.30903688,1.3090369,0.13785498,-0.86214501,0.15686841,-2.8431315,0.040254753,-4.9597454
2.22925,0.043733936,3.0437338,0.04260473,1.0426047,0.068668075,-0.93133193,0.063693456,-2.9363065,0.18528172,-4.8147182
2.233875,-0.033204831,2.9667952,0.0039980081,1.003998,0.02795554,-0.97204447,0.037111282,-2.9628887,0.15348078,-4.846519
2.2385,0.02429324,3.0242932,-0.080173798,0.91982621,0.039919045,-0.96008098,0.033601582,-2.9663985,-0.14270753,-5.1427073
2.243125,0.00024415317,3.0002441,0.018738756,1.0187387,0.0017701106,-0.99822986,0.0020753019,-2.9979248,-0.016907606,-5.0169077
2.24775,0.070163511,3.0701635,0.023865972,1.0238659,-0.00079349783,-1.0007935,-0.00070194039,-3.0007019,-0.10913647,-5.1091366
2.252375,0.07754916,3.0775492,0.023133514,1.0231335,0.030885378,-0.9691146,0.026215948,-2.973784,-0.095219739,-5.0952196
2.257,-0.21094835,2.7890515,-0.12390774,0.87609226,-0.13870953,-1.1387095,-0.12457915,-3.1245792,-0.2990571,-5.299057
2.261625,-0.021760153,2.9782398,0.089451611,1.0894516,-0.008514842,-1.0085149,0.014984902,-2.9850152,-0.00024415317,-5.0002441
2.26625,-0.41878372,2.5812163,-0.34593454,0.65406549,-0.47561041,-1.4756104,-0.46328065,-3.4632807,-0.4211337,-5.4211335
2.270875,-0.17133451,2.8286655,-0.11438576,0.88561422,-0.16767219,-1.1676722,-0.151436,-3.1514361,-0.16690922,-5.1669092
2.2755,-0.53396297,2.466037,-0.3034519,0.6965481,-0.50512242,-1.5051224,-0.43767509,-3.437675,-0.52215207,-5.5221519
2.280125,-0.17328772,2.8267124,-0.15311456,0.84688544,-0.1919044,-1.1919044,-0.16059175,-3.1605918,0.06982781,-4.930172
2.28475,-0.55999583,2.4400041,-0.37770498,0.62229502,-0.47823507,-1.478235,-0.42903817,-3.429038,-0.46465403,-5.464654
2.289375,-0.026276987,2.9737229,0.0014954382,1.0014955,-0.046236508,-1.0462365,-0.0073245955,-3.0073247,-0.088505529,-5.0885057
2.294,-0.48061556,2.5193844,-0.052157219,0.94784278,-0.24946351,-1.2494636,-0.19983937,-3.1998394,-0.20536335,-5.2053633
2.298625,-0.030549666,2.9694502,0.021393923,1.0213939,0.11707145,-0.88292855,0.14267701,-2.8573229,0.10297161,-4.8970284
2.30325,-0.061282448,2.9387176,-0.04178071,0.95821929,-0.1192383,-1.1192383,-0.091771081,-3.0917711,-0.16446769,-5.1644678
2.307875,-0.002044783,2.9979553,-0.19233167,0.80766833,-0.099522941,-1.0995229,-0.13700046,-3.1370006,-0.022217941,-5.0222178
2.3125,0.057162363,3.0571623,0.11270721,1.1127073,-0.016938128,-1.0169381,0.013336867,-2.9866631,0.15232107,-4.8476791
2.317125,-0.02826073,2.9717393,-0.051546838,0.94845319,0.028443845,-0.97155613,0.0192881,-2.9807119,0.08118093,-4.918819
2.32175,0.18937132,3.1893713,0.15152757,1.1515275,0.15598336,-0.84401667,0.17069359,-2.8293064,-0.0047304682,-5.0047307
2.326375,-0.055178616,2.9448214,0.026673734,1.0266738,-0.019593293,-1.0195932,0.00042726807,-2.9995728,0.21647231,-4.7835279
2.331,-0.16324691,2.8367531,-0.25727639,0.74272358,-0.12442657,-1.1244266,-0.13904524,-3.1390452,-0.13605437,-5.1360545
2.335625,-0.1477432,2.8522568,-0.12744796,0.87255204,-0.1437757,-1.1437757,-0.1150877,-3.1150877,-0.0046389103,-5.0046387
2.34025,-0.37639263,2.6236074,-0.44322956,0.55677044,-0.43987244,-1.4398725,-0.42830572,-3.4283056,-0.16690922,-5.1669092
2.344875,-0.23746948,2.7625306,-0.14441662,0.85558337,-0.17295201,-1.1729521,-0.11804807,-3.1180482,0.075992674,-4.9240074
2.3495,-0.78232783,2.2176721,-0.46596634,0.53403366,-0.63455409,-1.6345541,-0.57449245,-3.5744925,-0.8060717,-5.8060718
2.354125,-0.18525122,2.8147488,-0.10577936,0.89422065,-0.23157927,-1.2315793,-0.21125355,-3.2112536,0.072421938,-4.927578
2.35875,-0.44185621,2.5581439,-0.33989173,0.66010827,-0.45043209,-1.4504321,-0.41152018,-3.4115202,-0.4544301,-5.4544301
2.363375,0.11502667,3.1150267,0.077945903,1.0779459,0.11520978,-0.88479024,0.10703065,-2.8929694,-0.050692305,-5.0506921
2.368,0.048952714,3.0489528,0.033937294,1.0339373,0.063357756,-0.93664223,0.080326393,-2.9196737,0.038576201,-4.9614239
2.372625,0.47509155,3.4750915,0.24812067,1.2481207,0.42470446,-0.57529557,0.36616874,-2.6338313,0.53167409,-4.4683261
2.37725,0.27818203,3.278182,0.30033892,1.300339,0.34822348,-0.65177655,0.31138688,-2.6886132,0.092717171,-4.9072828
2.381875,0.34297419,3.3429742,0.37752187,1.3775219,0.33821318,-0.66178679,0.33693138,-2.6630685,0.16501702,-4.8349829
2.3865,0.18009348,3.1800935,0.076969288,1.0769693,0.16587158,-0.83412844,0.13132389,-2.8686762,0.16059175,-4.8394084
2.391125,-0.13455893,2.8654411,0.21277949,1.2127795,0.0069278465,-0.99307215,0.092778206,-2.9072218,0.02291988,-4.9770803
2.39575,-0.056735095,2.943265,-0.089451611,0.91054839,-0.13617644,-1.1361765,-0.093083397,-3.0930834,-0.033937294,-5.0339375
2.400375,-0.33421516,2.6657848,-0.14121209,0.85878789,-0.27281064,-1.2728107,-0.22080603,-3.2208061,-0.22410209,-5.224102
2.405,-0.11414161,2.8858583,0.035341173,1.0353411,-0.068332374,-1.0683324,-0.0099187233,-3.0099187,0.10294109,-4.897059
2.409625,0.014557633,3.0145576,-0.18491551,0.81508446,-0.16596313,-1.1659632,-0.20920874,-3.2092087,-0.036684014,-5.036684
2.41425,0.019867964,3.0198679,0.15140548,1.1514055,0.14878084,-0.85121918,0.15277885,-2.8472211,0.11542341,-4.8845768
2.418875,0.52636373,3.5263638,0.44673926,1.4467392,0.44210038,-0.55789959,0.44600683,-2.5539932,0.33839631,-4.6616039
2.4235,0.15561713,3.1556172,-0.079685487,0.92031449,0.08322572,-0.91677427,0.036165189,-2.9638348,0.0063479827,-4.9936519
2.428125,0.36564991,3.3656499,0.23341045,1.2334105,0.30574083,-0.69425917,0.29563901,-2.704361,0.1600119,-4.8399882
2.43275,0.039522298,3.0395224,-0.010895336,0.98910469,-0.010895336,-1.0108954,-0.021638077,-3.0216382,0.047304682,-4.9526954
2.437375,-0.14737697,2.852623,0.081425093,1.0814251,-0.037141804,-1.0371418,-0.021515999,-3.0215161,-0.093174957,-5.0931749
2.442,-0.19855757,2.8014424,-0.20395947,0.79604053,-0.23554677,-1.2355468,-0.25300375,-3.2530038,-0.0473352,-5.0473351
2.446625,-0.45873329,2.5412667,-0.44551849,0.55448151,-0.42845833,-1.4284583,-0.42412457,-3.4241245,-0.34883383,-5.348834
2.45125,-0.13257518,2.8674247,0.027192561,1.0271926,-0.077579677,-1.0775797,-0.04858648,-3.0485864,0.024354279,-4.9756455
2.455875,0.00057986379,3.0005798,0.069217429,1.0692174,-0.054781873,-1.0547819,-0.040559947,-3.04056,-0.090794459,-5.0907946
2.4605,0.25514007,3.2551401,0.068546012,1.0685461,0.13950303,-0.860497,0.11081502,-2.889185,0.026582178,-4.9734178
2.465125,0.14194456,3.1419446,0.038118415,1.0381184,0.22932088,-0.77067912,0.20203675,-2.7979631,0.055697441,-4.9443026
2.46975,0.30296355,3.3029635,0.15805866,1.1580586,0.26243415,-0.73756588,0.21488531,-2.7851148,0.099370345,-4.9006295
2.474375,0.18689926,3.1868992,-0.02075302,0.97924697,0.11328708,-0.88671291,0.075748518,-2.9242516,0.015076458,-4.9849234
2.479,-0.068881713,2.9311182,0.0041200845,1.0041201,-0.028535403,-1.0285354,-0.010956374,-3.0109563,0.07754916,-4.922451
2.483625,-0.022645207,2.9773548,0.10831246,1.1083125,-0.044588473,-1.0445884,0.019806927,-2.9801931,0.0031129529,-4.9968872
2.48825,-0.16996112,2.8300388,-0.014954382,0.98504561,-0.11630847,-1.1163085,-0.090855494,-3.0908556,0.12375514,-4.876245
2.492875,-0.048952714,2.9510472,0.23084682,1.2308469,0.067020051,-0.93297994,0.1165221,-2.8834779,0.18183307,-4.8181667
2.4975,0.075565413,3.0755653,-0.10913647,0.89086354,-0.018799795,-1.0187998,-0.042574212,-3.0425742,-0.032686006,-5.0326862
2.502125,0.10269693,3.1026969,0.0014649191,1.001465,0.069431059,-0.93056893,0.05075334,-2.9492466,0.03790478,-4.9620953
2.50675,0.23905648,3.2390566,0.36149931,1.3614993,0.21033797,-0.789662,0.23801881,-2.7619812,0.071628436,-4.9283714
2.511375,0.138679,3.138679,0.12415189,1.1241519,0.069125861,-0.93087411,0.081699759,-2.9183002,-0.094121054,-5.094121
2.516,-0.11423317,2.8857667,-0.20191468,0.79808533,-0.098546334,-1.0985464,-0.11823118,-3.1182313,-0.022462092,-5.0224619
2.520625,-0.1160338,2.8839662,-0.045565087,0.95443493,-0.059329223,-1.0593293,-0.053133834,-3.0531337,-0.13226998,-5.1322699
2.52525,-0.29576105,2.7042389,0.01324531,1.0132453,-0.11936038,-1.1193603,-0.10812934,-3.1081293,-0.15897425,-5.1589742
2.529875,-0.22614688,2.7738531,-0.35829479,0.64170521,-0.26383802,-1.2638381,-0.3114174,-3.3114173,-0.052706569,-5.0527067
2.5345,-0.056277309,2.9437227,0.1810701,1.1810701,0.041048255,-0.95895177,0.077976413,-2.9220235,-0.011170007,-5.0111699
2.539125,0.086155549,3.0861557,0.096532062,1.0965321,0.085026339,-0.91497368,0.10608456,-2.8939154,0.15375547,-4.8462443
2.54375,-0.061679196,2.9383209,-0.23377667,0.76622331,-0.11307344,-1.1130735,-0.15076458,-3.1507645,-0.024232203,-5.0242324
2.548375,0.049166348,3.0491664,0.041567083,1.0415671,0.0768167,-0.92318332,0.091069132,-2.9089308,0.017548511,-4.9824514
2.553,0.065127864,3.0651278,0.20948343,1.2094834,0.05688769,-0.94311231,0.086674377,-2.9133255,-0.084171817,-5.0841718
2.557625,0.1016898,3.1016898,-0.023438705,0.97656131,0.05652146,-0.94347852,0.057314962,-2.9426851,-0.025300374,-5.0253005
2.56225,0.061496079,3.061496,0.030732783,1.0307328,0.069583662,-0.93041635,0.080753669,-2.9192464,0.09821061,-4.9017892
2.566875,-0.014954382,2.9850457,0.060244799,1.0602448,0.0096440502,-0.99035597,0.01715176,-2.9828482,0.017792664,-4.9822073
2.5715,-0.022370536,2.9776294,0.1158812,1.1158812,-0.0029603571,-1.0029603,0.01037651,-2.9896235,0.0094914548,-4.9905086
2.576125,0.0038148933,3.0038149,-0.052676048,0.94732398,-0.042970959,-1.042971,-0.065005779,-3.0650058,-0.0091557447,-5.0091558
2.58075,0.025605567,3.0256057,0.1037651,1.1037651,0.031068491,-0.9689315,0.049227383,-2.9507725,0.087834112,-4.9121661
2.585375,-0.0055850036,2.994415,-0.16404042,0.83595955,-0.056765612,-1.0567656,-0.088963315,-3.0889633,-0.020020561,-5.0200205
2.59,0.0069888849,3.006989,-0.14182246,0.85817754,-0.044435881,-1.0444359,-0.064395405,-3.0643954,0.054110449,-4.9458895
2.594625,0.031495761,3.0314958,0.12454864,1.1245487,0.027039966,-0.97296005,0.039796967,-2.9602029,-0.0067142122,-5.0067143
2.59925,0,3,0.011505718,1.0115057,-0.019196544,-1.0191965,-0.020386789,-3.0203867,-0.052279297,-5.0522795
2.603875,0,3,-0.093480155,0.90651983,-0.060733106,-1.0607331,-0.074131012,-3.074131,0.0022278978,-4.9977722
2.6085,0,3,0.078739405,1.0787394,0.044130687,-0.95586932,0.063632429,-2.9363675,0.024598433,-4.9754014
2.613125,0,3,0.27805996,1.27806,0.075992674,-0.9240073,0.11801754,-2.8819826,-0.030152917,-5.0301528
2.61775,0,3,-0.14362311,0.85637689,-0.064395405,-1.0643954,-0.095982715,-3.0959828,-0.045412492,-5.0454125
2.622375,0,3,-0.025910757,0.97408926,-0.062442172,-1.0624422,-0.074802428,-3.0748024,-0.019654332,-5.0196543
2.627,0,3,0.076480977,1.076481,0.028779557,-0.97122043,0.044466399,-2.9555335,-0.031007454,-5.0310073
2.631625,0,3,0.075870603,1.0758706,0.056094196,-0.94390583,0.074436203,-2.9255638,0.078647837,-4.9213524
2.63625,0,3,0.22941244,1.2294124,0.061312962,-0.93868703,0.097600237,-2.9023998,0.0057375995,-4.9942622
2.640875,0,3,-0.13480307,0.86519694,0.0019227063,-0.99807727,-0.0095219733,-3.009522,-0.0023194551,-5.0023193
2.6455,-0.022767283,2.9772327,0.13639006,1.1363901,0.047457274,-0.95254272,0.060641546,-2.9393585,-0.0012207659,-5.0012207
2.650125,-0.016632937,2.983367,-0.078647837,0.92135215,-0.041445002,-1.041445,-0.056063671,-3.0560637,0.060885698,-4.9391141
2.65475,-0.002258417,2.9977417,0.088871762,1.0888717,-0.017884221,-1.0178843,-0.0079654977,-3.0079656,-0.0092167817,-5.0092168
2.659375,-0.0035097019,2.9964902,-0.088932797,0.91106719,-0.015137497,-1.0151376,-0.020325752,-3.0203257,0.031953547,-4.9680467
2.664,-0.012970638,2.9870293,0.12158828,1.1215882,0.03949178,-0.96050823,0.054934464,-2.9450655,-0.028108135,-5.0281081
2.668625,-0.0057375995,2.9942625,-0.0054324078,0.99456757,-0.033723656,-1.0337237,-0.043306671,-3.0433066,-0.026215948,-5.026216
2.67325,-0.0045778723,2.9954221,-0.036592457,0.96340752,-0.034334037,-1.0343341,-0.040132679,-3.0401328,0.018891353,-4.9811087
2.677875,0.0018006297,3.0018005,-0.057070807,0.94292921,-0.028230213,-1.0282302,-0.034578193,-3.0345781,-0.032808084,-5.0328083
2.6825,-0.0011902467,2.9988098,0.028962672,1.0289626,0.0065616164,-0.99343836,0.0028077615,-2.9971921,-0.033662621,-5.0336628
2.687125,-0.024110125,2.9758899,0.014557633,1.0145576,0.011200527,-0.98879945,0.0065616164,-2.9934385,-0.098973587,-5.0989738
2.69175,0.026826331,3.0268264,-0.14115106,0.85884893,0.056002636,-0.94399738,0.036928169,-2.9630718,0.078098498,-4.9219017
2.696375,0.41075721,3.4107573,0.13843486,1.1384349,0.23746948,-0.76253051,0.21888332,-2.7811167,0.14429453,-4.8557053
2.701,0.087345801,3.0873458,0.21079576,1.2107958,0.17957467,-0.82042533,0.16983907,-2.8301609,0.040620986,-4.9593792
2.705625,0.10513847,3.1051385,0.18189412,1.1818941,0.18909663,-0.81090337,0.18796742,-2.8120327,0.21995148,-4.7800484
2.71025,0.12869924,3.1286993,0.40147936,1.4014794,0.22089759,-0.77910244,0.24711353,-2.7528865,0.20734708,-4.7926531
2.714875,0.053072799,3.0530727,0.22889361,1.2288936,0.11511823,-0.88488179,0.15876059,-2.8412395,0.18692978,-4.8130703
2.7195,-0.087437354,2.9125626,0.00036622977,1.0003662,-0.068668075,-1.0686681,-0.040712547,-3.0407126,0.072666094,-4.9273338
2.724125,-0.15103924,2.8489609,-0.012757003,0.987243,-0.048403367,-1.0484034,-0.037172325,-3.0371723,0.061068811,-4.938931
2.72875,0.16642092,3.1664209,0.3154459,1.3154459,0.30256683,-0.69743317,0.32866073,-2.6713393,0.16761115,-4.8323889
2.733375,0.35261822,3.3526182,0.18717392,1.187174,0.3034519,-0.6965481,0.26130494,-2.7386951,0.1479263,-4.8520737
2.738,0.049318943,3.049319,0.022034824,1.0220349,0.052065667,-0.94793433,0.025544526,-2.9744554,0.039369702,-4.9606304
2.742625,-0.03259445,2.9674056,-0.05142476,0.94857526,-0.13092713,-1.1309271,-0.11557601,-3.115576,-0.06747783,-5.0674777
2.74725,0.20341012,3.2034101,0.12052012,1.1205201,0.15088665,-0.84911335,0.15818073,-2.8418193,-0.11096762,-5.1109676
2.751875,-0.24390903,2.7560909,-0.25132516,0.74867487,-0.23466173,-1.2346617,-0.22272874,-3.2227287,-0.050600749,-5.0506005
2.7565,-0.80637693,2.1936231,-0.72669142,0.27330858,-0.76081181,-1.7608118,-0.72428042,-3.7242804,-0.41316819,-5.413168
2.761125,-0.091648996,2.9083509,0.04583976,1.0458398,-0.073978417,-1.0739784,-0.057223402,-3.0572233,-0.18052076,-5.1805205
