tempo_s,freq_khz,potencia_db_rel
1.688,3.40625,-31.920952
1.768,3.40625,-25.79776
1.84,3.40625,-32.714241
1.92,3.40625,-49.341492
1.992,3.40625,-51.115479
2.072,3.40625,-29.32597
2.144,3.40625,-49.962051
2.224,3.40625,-30.819027
2.296,3.40625,-29.823429
2.376,3.40625,-28.004429
2.448,3.40625,-38.847549
2.528,3.40625,-48.904762
2.6,3.40625,-44.753696
2.68,3.40625,-52.306252
2.752,3.40625,-53.516739
2.832,3.40625,-31.102055
2.904,3.40625,-28.898102
2.984,3.40625,-37.560783
0.016,3.5625,-56.753914
0.096,3.5625,-52.912964
0.168,3.5625,-48.017136
0.248,3.5625,-40.191563
0.32,3.5625,-29.233463
0.4,3.5625,-59.939224
0.472,3.5625,-42.89687
0.552,3.5625,-58.821625
0.624,3.5625,-41.559311
0.704,3.5625,-42.535641
0.776,3.5625,-52.731956
0.856,3.5625,-39.317669
0.928,3.5625,-46.551376
1.008,3.5625,-51.932365
1.08,3.5625,-55.049408
1.16,3.5625,-32.112114
1.232,3.5625,-43.432438
1.312,3.5625,-25.523682
1.384,3.5625,-44.749912
1.464,3.5625,-48.593536
1.536,3.5625,-62.389984
1.616,3.5625,-44.833008
1.688,3.5625,-46.513222
1.768,3.5625,-58.820404
1.84,3.5625,-34.958462
1.92,3.5625,-44.401577
1.992,3.5625,-55.228668
2.072,3.5625,-49.64241
2.144,3.5625,-70
2.224,3.5625,-56.3871
2.296,3.5625,-44.019417
2.376,3.5625,-63.905746
2.448,3.5625,-45.198616
2.528,3.5625,-34.26543
2.6,3.5625,-48.570663
2.68,3.5625,-35.613068
2.752,3.5625,-51.811394
2.832,3.5625,-54.700829
2.904,3.5625,-42.889202
2.984,3.5625,-61.015205
0.016,3.75,-48.94857
0.096,3.75,-39.638012
0.168,3.75,-34.842422
0.248,3.75,-40.618202
0.32,3.75,-44.975021
0.4,3.75,-26.831284
0.472,3.75,-58.868011
0.552,3.75,-54.761002
0.624,3.75,-20.832516
0.704,3.75,-56.430107
0.776,3.75,-24.223999
0.856,3.75,-32.669296
0.928,3.75,-36.551147
1.008,3.75,-33.607933
1.08,3.75,-56.338669
1.16,3.75,-40.212769
1.232,3.75,-29.250973
1.312,3.75,-44.307816
1.384,3.75,-33.042099
1.464,3.75,-47.835083
1.536,3.75,-48.468788
1.616,3.75,-54.773346
1.688,3.75,-37.278992
1.768,3.75,-56.489532
1.84,3.75,-35.465843
1.92,3.75,-41.113304
1.992,3.75,-56.437515
2.072,3.75,-57.789131
2.144,3.75,-32.045086
2.224,3.75,-35.288719
2.296,3.75,-51.940422
2.376,3.75,-50.468231
2.448,3.75,-44.750584
2.528,3.75,-60.097717
2.6,3.75,-70
2.68,3.75,-58.383026
2.752,3.75,-50.356674
2.832,3.75,-38.657417
2.904,3.75,-36.16404
2.984,3.75,-39.466084
0.016,3.90625,-41.433586
0.096,3.90625,-28.221901
0.168,3.90625,-36.121109
0.248,3.90625,-40.937637
