tempo_s,freq_khz,potencia_db_rel
2.832,1.53125,-28.964218
2.904,1.53125,-19.204018
2.984,1.53125,-24.375713
0.016,1.6875,-24.044052
0.096,1.6875,-29.178623
0.168,1.6875,-29.953503
0.248,1.6875,-37.047703
0.32,1.6875,-24.975121
0.4,1.6875,-27.552032
0.472,1.6875,-31.606838
0.552,1.6875,-19.831177
0.624,1.6875,-35.466736
0.704,1.6875,-31.832802
0.776,1.6875,-28.584026
0.856,1.6875,-25.776623
0.928,1.6875,-26.548264
1.008,1.6875,-30.034721
1.08,1.6875,-27.157959
1.16,1.6875,-25.642765
1.232,1.6875,-31.402615
1.312,1.6875,-28.83942
1.384,1.6875,-26.324722
1.464,1.6875,-28.650726
1.536,1.6875,-23.523933
1.616,1.6875,-26.351158
1.688,1.6875,-16.59478
1.768,1.6875,-18.392441
1.84,1.6875,-20.064571
1.92,1.6875,-34.762894
1.992,1.6875,-20.060772
2.072,1.6875,-23.657745
2.144,1.6875,-22.426094
2.224,1.6875,-18.594784
2.296,1.6875,-26.531868
2.376,1.6875,-26.571339
2.448,1.6875,-23.048813
2.528,1.6875,-25.819691
2.6,1.6875,-37.207474
2.68,1.6875,-22.448734
2.752,1.6875,-22.606102
2.832,1.6875,-25.998699
2.904,1.6875,-24.403507
2.984,1.6875,-38.991333
0.016,1.875,-22.155167
0.096,1.875,-29.948513
0.168,1.875,-31.737789
0.248,1.875,-31.983341
0.32,1.875,-29.103371
0.4,1.875,-20.338196
0.472,1.875,-25.205795
0.552,1.875,-20.818535
0.624,1.875,-21.340733
0.704,1.875,-22.151772
0.776,1.875,-31.077351
0.856,1.875,-24.905815
0.928,1.875,-32.577946
1.008,1.875,-30.072571
1.08,1.875,-31.201508
1.16,1.875,-28.891499
1.232,1.875,-40.615791
1.312,1.875,-21.798981
1.384,1.875,-24.540142
1.464,1.875,-32.225388
1.536,1.875,-22.066395
1.616,1.875,-24.310425
1.688,1.875,-21.413445
1.768,1.875,-24.820938
1.84,1.875,-27.940544
1.92,1.875,-27.743008
1.992,1.875,-19.69838
2.072,1.875,-23.512959
2.144,1.875,-24.139988
2.224,1.875,-24.163425
2.296,1.875,-23.216461
2.376,1.875,-24.496239
2.448,1.875,-31.922485
2.528,1.875,-32.175362
2.6,1.875,-26.116188
2.68,1.875,-28.543571
2.752,1.875,-27.195412
2.832,1.875,-24.012173
2.904,1.875,-23.965424
2.984,1.875,-21.090607
0.016,2.03125,-26.492691
0.096,2.03125,-25.000446
0.168,2.03125,-25.263775
0.248,2.03125,-31.299164
0.32,2.03125,-30.479378
0.4,2.03125,-23.81152
0.472,2.03125,-29.962624
0.552,2.03125,-26.095261
0.624,2.03125,-29.693352
0.704,2.03125,-31.528152
0.776,2.03125,-34.569904
0.856,2.03125,-25.502609
0.928,2.03125,-40.356346
1.008,2.03125,-37.963387
1.08,2.03125,-34.576805
1.16,2.03125,-22.036213
1.232,2.03125,-24.883034
1.312,2.03125,-32.20311
1.384,2.03125,-20.969723
1.464,2.03125,-30.861641
1.536,2.03125,-32.537205
1.616,2.03125,-30.109497
1.688,2.03125,-24.426167
1.768,2.03125,-21.419346
1.84,2.03125,-20.223339
1.92,2.03125,-34.156963
1.992,2.03125,-34.590122
2.072,2.03125,-28.330017
2.144,2.03125,-25.690514
2.224,2.03125,-26.395138
2.296,2.03125,-25.540482
2.376,2.03125,-32.157555
2.448,2.03125,-29.115471
2.528,2.03125,-33.987606
2.6,2.03125,-27.891441
2.68,2.03125,-27.247276
2.752,2.03125,-31.771248
2.832,2.03125,-27.152409
2.904,2.03125,-30.846992
2.984,2.03125,-34.158146
0.016,2.21875,-40.382362
0.096,2.21875,-32.059368
0.168,2.21875,-24.32225
0.248,2.21875,-18.529453
0.32,2.21875,-25.863255
0.4,2.21875,-25.926491
0.472,2.21875,-28.15097
0.552,2.21875,-25.350067
0.624,2.21875,-26.539589
0.704,2.21875,-30.149147
0.776,2.21875,-30.685829
0.856,2.21875,-26.994324
0.928,2.21875,-33.294243
1.008,2.21875,-36.724258
1.08,2.21875,-36.141151
1.16,2.21875,-20.859703
1.232,2.21875,-23.042004
1.312,2.21875,-21.411171
1.384,2.21875,-25.096443
1.464,2.21875,-32.772858
1.536,2.21875,-25.376282
1.616,2.21875,-26.247086
1.688,2.21875,-19.766808
1.768,2.21875,-22.472481
1.84,2.21875,-24.4687
1.92,2.21875,-32.348396
1.992,2.21875,-26.132874
2.072,2.21875,-31.404305
2.144,2.21875,-22.832794
2.224,2.21875,-31.759575
2.296,2.21875,-23.01339
2.376,2.21875,-29.069561
2.448,2.21875,-34.627811
2.528,2.21875,-22.701569
2.6,2.21875,-22.774986
2.68,2.21875,-27.862503
2.752,2.21875,-27.438576
2.832,2.21875,-32.174038
2.904,2.21875,-35.027908
2.984,2.21875,-23.331444
0.016,2.375,-21.168365
0.096,2.375,-23.210663
0.168,2.375,-23.88327
0.248,2.375,-36.854183
0.32,2.375,-30.612022
0.4,2.375,-27.929848
0.472,2.375,-23.720573
0.552,2.375,-24.793091
0.624,2.375,-29.841721
0.704,2.375,-34.887161
0.776,2.375,-24.015228
0.856,2.375,-27.214859
0.928,2.375,-24.367588
1.008,2.375,-26.222015
1.08,2.375,-24.921722
1.16,2.375,-27.688305
1.232,2.375,-22.901634
1.312,2.375,-19.62347
1.384,2.375,-36.857136
1.464,2.375,-29.03577
1.536,2.375,-32.330101
1.616,2.375,-24.665005
1.688,2.375,-34.776104
1.768,2.375,-29.017338
1.84,2.375,-34.355824
1.92,2.375,-25.097
1.992,2.375,-32.526043
2.072,2.375,-34.326641
2.144,2.375,-40.009655
2.224,2.375,-30.669853
2.296,2.375,-23.532051
2.376,2.375,-28.82579
2.448,2.375,-29.26186
2.528,2.375,-31.319405
2.6,2.375,-36.440514
2.68,2.375,-22.404217
2.752,2.375,-28.362541
2.832,2.375,-20.524155
2.904,2.375,-37.728359
2.984,2.375,-27.81694
0.016,2.5625,-27.722553
0.096,2.5625,-41.818554
0.168,2.5625,-33.873474
0.248,2.5625,-28.241692
0.32,2.5625,-26.421951
0.4,2.5625,-35.709793
0.472,2.5625,-32.316944
0.552,2.5625,-34.3699
0.624,2.5625,-20.484825
0.704,2.5625,-25.39666
0.776,2.5625,-31.018684
0.856,2.5625,-21.489742
0.928,2.5625,-25.313061
1.008,2.5625,-19.211304
1.08,2.5625,-28.084793
1.16,2.5625,-25.981701
1.232,2.5625,-34.059799
1.312,2.5625,-29.059883
1.384,2.5625,-27.508003
1.464,2.5625,-23.354851
1.536,2.5625,-37.428104
1.616,2.5625,-24.462799
1.688,2.5625,-17.408257
1.768,2.5625,-25.88623
1.84,2.5625,-29.528404
1.92,2.5625,-20.736095
1.992,2.5625,-35.833054
2.072,2.5625,-25.14724
2.144,2.5625,-22.657497
2.224,2.5625,-35.703468
2.296,2.5625,-23.04142
2.376,2.5625,-21.959316
2.448,2.5625,-25.859146
2.528,2.5625,-25.766045
2.6,2.5625,-30.124367
2.68,2.5625,-28.144848
2.752,2.5625,-26.405651
2.832,2.5625,-28.814213
2.904,2.5625,-30.823963
2.984,2.5625,-23.517044
0.016,2.71875,-27.318752
0.096,2.71875,-28.615219
0.168,2.71875,-25.09761
0.248,2.71875,-26.555264
0.32,2.71875,-32.807606
0.4,2.71875,-30.935158
0.472,2.71875,-40.638607
0.552,2.71875,-28.226768
0.624,2.71875,-21.534412
0.704,2.71875,-33.951916
0.776,2.71875,-24.450874
0.856,2.71875,-27.134789
0.928,2.71875,-30.658848
1.008,2.71875,-27.0546
1.08,2.71875,-36.991325
1.16,2.71875,-27.643902
1.232,2.71875,-27.625286
1.312,2.71875,-27.899483
1.384,2.71875,-20.959244
1.464,2.71875,-26.615631
1.536,2.71875,-26.295509
1.616,2.71875,-30.382629
1.688,2.71875,-23.304874
1.768,2.71875,-25.702732
1.84,2.71875,-40.311348
1.92,2.71875,-27.147243
1.992,2.71875,-23.92012
2.072,2.71875,-23.949654
2.144,2.71875,-49.447174
2.224,2.71875,-23.167526
2.296,2.71875,-39.625481
2.376,2.71875,-18.705616
2.448,2.71875,-18.983204
2.528,2.71875,-20.895027
2.6,2.71875,-31.237358
2.68,2.71875,-31.739353
2.752,2.71875,-30.35231
2.832,2.71875,-28.660763
2.904,2.71875,-19.371258
2.984,2.71875,-27.153233
0.016,2.90625,-40.343994
0.096,2.90625,-35.656597
0.168,2.90625,-23.696426
0.248,2.90625,-41.042343
0.32,2.90625,-27.065033
0.4,2.90625,-24.970383
0.472,2.90625,-28.18644
0.552,2.90625,-27.746262
0.624,2.90625,-28.293049
0.704,2.90625,-24.805809
0.776,2.90625,-42.030476
0.856,2.90625,-28.902866
0.928,2.90625,-29.380646
1.008,2.90625,-26.884163
1.08,2.90625,-34.879917
1.16,2.90625,-28.048309
1.232,2.90625,-27.843391
1.312,2.90625,-30.200623
1.384,2.90625,-29.001625
1.464,2.90625,-28.167305
1.536,2.90625,-27.538513
1.616,2.90625,-30.980675
1.688,2.90625,-24.867641
1.768,2.90625,-25.349777
1.84,2.90625,-23.4258
1.92,2.90625,-24.744698
1.992,2.90625,-32.857941
2.072,2.90625,-27.429813
2.144,2.90625,-31.005455
2.224,2.90625,-38.182877
2.296,2.90625,-47.286911
2.376,2.90625,-23.065895
2.448,2.90625,-35.141174
2.528,2.90625,-38.427071
2.6,2.90625,-25.394653
2.68,2.90625,-27.209007
2.752,2.90625,-33.373413
2.832,2.90625,-19.026848
2.904,2.90625,-28.887054
2.984,2.90625,-28.478043
0.016,3.0625,-32.834343
0.096,3.0625,-26.156792
0.168,3.0625,-28.050968
0.248,3.0625,-22.459496
0.32,3.0625,-30.226414
0.4,3.0625,-18.355545
0.472,3.0625,-34.478333
0.552,3.0625,-23.522072
0.624,3.0625,-31.641922
0.704,3.0625,-26.451454
0.776,3.0625,-35.543503
0.856,3.0625,-25.508087
0.928,3.0625,-27.179718
1.008,3.0625,-59.513031
1.08,3.0625,-26.45652
1.16,3.0625,-33.908974
1.232,3.0625,-24.289597
1.312,3.0625,-26.704147
1.384,3.0625,-28.253624
1.464,3.0625,-26.274555
1.536,3.0625,-22.020535
1.616,3.0625,-30.426144
1.688,3.0625,-27.56097
1.768,3.0625,-27.471836
1.84,3.0625,-23.065628
1.92,3.0625,-27.236427
1.992,3.0625,-26.962555
2.072,3.0625,-20.391392
2.144,3.0625,-26.406517
2.224,3.0625,-41.878765
2.296,3.0625,-18.634949
2.376,3.0625,-42.087524
2.448,3.0625,-22.036148
2.528,3.0625,-32.565712
2.6,3.0625,-27.217968
2.68,3.0625,-22.314926
2.752,3.0625,-34.602589
2.832,3.0625,-20.246292
2.904,3.0625,-27.131004
2.984,3.0625,-32.707218
0.016,3.21875,-23.227161
0.096,3.21875,-19.355564
0.168,3.21875,-25.13047
0.248,3.21875,-23.619968
0.32,3.21875,-26.107113
0.4,3.21875,-28.172653
0.472,3.21875,-34.26767
0.552,3.21875,-28.2705
0.624,3.21875,-19.300732
0.704,3.21875,-23.64624
0.776,3.21875,-35.719883
0.856,3.21875,-31.461159
0.928,3.21875,-32.040131
1.008,3.21875,-32.518036
1.08,3.21875,-39.238853
1.16,3.21875,-28.754261
1.232,3.21875,-24.916485
1.312,3.21875,-22.789371
1.384,3.21875,-26.88678
1.464,3.21875,-27.383377
1.536,3.21875,-30.415012
1.616,3.21875,-22.923634
1.688,3.21875,-24.622395
1.768,3.21875,-23.391163
1.84,3.21875,-24.251583
1.92,3.21875,-31.855385
1.992,3.21875,-27.539169
2.072,3.21875,-33.127289
2.144,3.21875,-30.58102
2.224,3.21875,-27.21452
2.296,3.21875,-29.309402
2.376,3.21875,-24.790485
2.448,3.21875,-24.796417
2.528,3.21875,-39.207741
2.6,3.21875,-27.984634
2.68,3.21875,-34.436848
2.752,3.21875,-25.057243
2.832,3.21875,-29.125484
2.904,3.21875,-22.511906
2.984,3.21875,-28.91925
0.016,3.40625,-37.565235
0.096,3.40625,-27.357979
0.168,3.40625,-20.401424
0.248,3.40625,-25.921089
0.32,3.40625,-23.900665
0.4,3.40625,-25.940639
0.472,3.40625,-26.308952
0.552,3.40625,-24.574463
0.624,3.40625,-26.754471
0.704,3.40625,-42.294338
0.776,3.40625,-37.905594
0.856,3.40625,-45.101479
0.928,3.40625,-24.88752
1.008,3.40625,-28.779144
1.08,3.40625,-26.664173
1.16,3.40625,-25.041595
1.232,3.40625,-30.24472
1.312,3.40625,-30.850746
1.384,3.40625,-29.974037
1.464,3.40625,-23.433578
1.536,3.40625,-41.00676
1.616,3.40625,-24.832047
1.688,3.40625,-25.886578
1.768,3.40625,-20.313496
1.84,3.40625,-22.027664
1.92,3.40625,-35.142189
1.992,3.40625,-27.644958
2.072,3.40625,-22.089859
2.144,3.40625,-34.392284
2.224,3.40625,-28.114952
2.296,3.40625,-24.519165
2.376,3.40625,-21.870468
2.448,3.40625,-24.351589
2.528,3.40625,-31.306767
2.6,3.40625,-32.073864
2.68,3.40625,-26.791367
2.752,3.40625,-27.959812
2.832,3.40625,-21.834888
2.904,3.40625,-22.000404
2.984,3.40625,-26.902302
0.016,3.5625,-28.900345
0.096,3.5625,-35.198448
0.168,3.5625,-24.579353
0.248,3.5625,-25.529686
0.32,3.5625,-20.535446
0.4,3.5625,-27.592697
0.472,3.5625,-29.680065
0.552,3.5625,-37.110474
0.624,3.5625,-26.329311
0.704,3.5625,-26.753132
0.776,3.5625,-36.555733
0.856,3.5625,-24.605148
0.928,3.5625,-33.42115
1.008,3.5625,-41.742336
1.08,3.5625,-29.218712
1.16,3.5625,-21.149094
1.232,3.5625,-25.063324
1.312,3.5625,-19.1306
1.384,3.5625,-29.86356
1.464,3.5625,-23.893578
1.536,3.5625,-36.298813
1.616,3.5625,-26.146065
1.688,3.5625,-24.169048
1.768,3.5625,-26.650288
1.84,3.5625,-33.013458
1.92,3.5625,-27.136086
1.992,3.5625,-31.433701
2.072,3.5625,-30.366219
2.144,3.5625,-34.187931
2.224,3.5625,-41.858284
2.296,3.5625,-24.203873
2.376,3.5625,-34.596291
2.448,3.5625,-24.192112
2.528,3.5625,-22.97168
2.6,3.5625,-45.307144
2.68,3.5625,-28.426285
2.752,3.5625,-26.741383
2.832,3.5625,-27.597248
2.904,3.5625,-27.168335
2.984,3.5625,-38.24099
0.016,3.75,-24.4916
0.096,3.75,-27.617241
0.168,3.75,-23.461555
0.248,3.75,-29.079712
0.32,3.75,-29.179565
0.4,3.75,-20.847469
0.472,3.75,-44.575974
0.552,3.75,-38.432182
0.624,3.75,-19.023167
0.704,3.75,-33.847858
0.776,3.75,-19.029861
0.856,3.75,-23.05386
0.928,3.75,-27.579933
1.008,3.75,-24.267982
1.08,3.75,-28.923012
1.16,3.75,-25.335915
1.232,3.75,-24.164165
1.312,3.75,-30.559212
1.384,3.75,-24.006264
1.464,3.75,-25.061661
1.536,3.75,-28.524464
1.616,3.75,-31.280251
1.688,3.75,-32.542511
1.768,3.75,-30.529816
1.84,3.75,-27.313873
1.92,3.75,-32.829288
1.992,3.75,-34.635956
2.072,3.75,-29.182323
