tempo_s,freq_khz,potencia_db_rel
2.072,3.21875,-70
2.144,3.21875,-62.977219
2.224,3.21875,-52.191391
2.296,3.21875,-54.939789
2.376,3.21875,-59.701797
2.448,3.21875,-69.023499
2.528,3.21875,-65.562401
2.6,3.21875,-70
2.68,3.21875,-70
2.752,3.21875,-41.474327
2.832,3.21875,-40.036171
2.904,3.21875,-55.921341
2.984,3.21875,-65.941322
0.016,3.40625,-70
0.096,3.40625,-70
0.168,3.40625,-70
0.248,3.40625,-70
0.32,3.40625,-70
0.4,3.40625,-70
0.472,3.40625,-64.445663
0.552,3.40625,-53.160782
0.624,3.40625,-68.658958
0.704,3.40625,-70
0.776,3.40625,-70
0.856,3.40625,-70
0.928,3.40625,-70
1.008,3.40625,-70
1.08,3.40625,-64.302094
1.16,3.40625,-70
1.232,3.40625,-70
1.312,3.40625,-70
1.384,3.40625,-70
1.464,3.40625,-70
1.536,3.40625,-70
1.616,3.40625,-70
1.688,3.40625,-63.753906
1.768,3.40625,-70
1.84,3.40625,-51.560066
1.92,3.40625,-58.789009
1.992,3.40625,-70
2.072,3.40625,-70
2.144,3.40625,-65.158577
2.224,3.40625,-58.747292
2.296,3.40625,-57.699837
2.376,3.40625,-45.432961
2.448,3.40625,-52.674034
2.528,3.40625,-70
2.6,3.40625,-70
2.68,3.40625,-70
2.752,3.40625,-50.139969
2.832,3.40625,-57.350342
2.904,3.40625,-52.913574
2.984,3.40625,-70
0.016,3.5625,-70
0.096,3.5625,-70
0.168,3.5625,-70
0.248,3.5625,-70
0.32,3.5625,-70
0.4,3.5625,-70
0.472,3.5625,-68.162827
0.552,3.5625,-55.770065
0.624,3.5625,-48.470848
0.704,3.5625,-70
0.776,3.5625,-70
0.856,3.5625,-70
0.928,3.5625,-70
1.008,3.5625,-70
1.08,3.5625,-61.720619
1.16,3.5625,-62.44619
1.232,3.5625,-70
1.312,3.5625,-70
1.384,3.5625,-70
1.464,3.5625,-70
1.536,3.5625,-70
1.616,3.5625,-70
1.688,3.5625,-70
1.768,3.5625,-70
1.84,3.5625,-57.760635
1.92,3.5625,-70
