split,speaker,noise,noise_group,snr_target_db,candidate_id,family,method,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,processing_ms,rtf
final,george,pcafeter_ch01_seg02,PCAFETER,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-8.654591700338273e-08,0.02546945681328021,0.02546954335919721,0.0021599436095402673,-0.01002533244591588,-0.012185276055456148,1.7983000000185712,0.0005994333333395238
final,george,pcafeter_ch01_seg02,PCAFETER,5,noisy,baseline,noisy,4.999999535039703,4.999999535039703,0.0,5.00148918126142,5.00148918126142,0.0,0.023199999986900366,7.733333328966788e-06
final,george,pcafeter_ch01_seg02,PCAFETER,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,4.999999535039703,3.499552628660968,-1.500446906378735,5.00148918126142,2.062817330910638,-2.9386718503507825,12.500000000045475,0.004166666666681825
final,george,pcafeter_ch01_seg02,PCAFETER,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,4.999999535039703,4.43453365065432,-0.5654658843853833,5.00148918126142,2.699458372151639,-2.302030809109781,7.106499999963489,0.002368833333321163
final,george,pcafeter_ch01_seg02,PCAFETER,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,4.999999535039703,5.205489338130937,0.20548980309123355,5.00148918126142,4.387914988383278,-0.6135741928781426,2.063399999997273,0.000687799999999091
final,george,pcafeter_ch01_seg02,PCAFETER,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,4.999999535039703,8.97186101278046,3.971861477740757,5.00148918126142,8.925000087379892,3.923510906118472,12.046600000076069,0.0040155333333586896
final,george,pcafeter_ch01_seg02,PCAFETER,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,4.999999535039703,8.20835868482775,3.2083591497880475,5.00148918126142,7.74989214269481,2.7484029614333894,6.86190000010356,0.00228730000003452
final,george,pcafeter_ch01_seg02,PCAFETER,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,4.999999535039703,5.015510891993735,0.015511356954031719,5.00148918126142,4.996725702850863,-0.0047634784105570205,1.5868000000409666,0.0005289333333469889
final,george,pcafeter_ch01_seg02,PCAFETER,10,noisy,baseline,noisy,10.000000385529692,10.000000385529692,0.0,10.001113025578617,10.001113025578617,0.0,0.020200000108161476,6.733333369387158e-06
final,george,pcafeter_ch01_seg02,PCAFETER,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,10.000000385529692,3.8087008317574913,-6.1912995537722,10.001113025578617,3.1563026000895507,-6.844810425489066,12.12020000002667,0.004040066666675557
final,george,pcafeter_ch01_seg02,PCAFETER,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,10.000000385529692,5.191886640415024,-4.808113745114667,10.001113025578617,4.418245073659441,-5.582867951919176,7.595199999968827,0.002531733333322942
final,george,pcafeter_ch01_seg02,PCAFETER,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,10.000000385529692,9.73270373243619,-0.26729665309350104,10.001113025578617,9.282051048375363,-0.7190619772032534,1.8036000001302455,0.0006012000000434151
final,george,pcafeter_ch01_seg02,PCAFETER,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,10.000000385529692,12.363538982979863,2.3635385974501713,10.001113025578617,13.053469118822921,3.0523560932443043,12.4006000000918,0.004133533333363933
final,george,pcafeter_ch01_seg02,PCAFETER,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,10.000000385529692,13.035670123619045,3.0356697380893536,10.001113025578617,12.831573623974439,2.830460598395822,5.824399999937668,0.0019414666666458895
final,george,pcafeter_ch01_seg02,PCAFETER,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,10.000000385529692,9.995651576005528,-0.004348809524163499,10.001113025578617,9.985686850912327,-0.015426174666290038,1.1574000000109663,0.00038580000000365544
final,george,pcafeter_ch01_seg03,PCAFETER,-5,noisy,baseline,noisy,-4.99999988214011,-4.99999988214011,0.0,-4.996111390142245,-4.996111390142245,0.0,0.023600000076839933,7.866666692279978e-06
final,george,pcafeter_ch01_seg03,PCAFETER,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-4.99999988214011,-0.7918558188057001,4.2081440633344105,-4.996111390142245,-8.336473649723072,-3.340362259580827,9.606000000076165,0.003202000000025388
final,george,pcafeter_ch01_seg03,PCAFETER,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-4.99999988214011,-2.047131342091813,2.9528685400482972,-4.996111390142245,-7.129681641703272,-2.133570251561027,4.843400000027032,0.0016144666666756773
final,george,pcafeter_ch01_seg03,PCAFETER,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-4.99999988214011,-4.63775776039087,0.3622421217492402,-4.996111390142245,-6.17994723894981,-1.1838358488075649,1.4193999998042273,0.00047313333326807577
final,george,pcafeter_ch01_seg03,PCAFETER,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-4.99999988214011,0.15283140928553932,5.15283129142565,-4.996111390142245,-3.94405598491588,1.0520554052263646,10.937799999965137,0.0036459333333217123
final,george,pcafeter_ch01_seg03,PCAFETER,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-4.99999988214011,-2.468782904056363,2.531216978083747,-4.996111390142245,-4.18894277116196,0.8071686189802847,5.739599999969869,0.0019131999999899563
final,george,pcafeter_ch01_seg03,PCAFETER,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-4.99999988214011,-4.985064480893726,0.014935401246384039,-4.996111390142245,-5.032449382603037,-0.03633799246079228,1.204300000154035,0.0004014333333846783
final,george,pcafeter_ch01_seg03,PCAFETER,0,noisy,baseline,noisy,2.1308893651448322e-07,2.1308893651448322e-07,0.0,0.0023392976730634146,0.0023392976730634146,0.0,0.018199999885837315,6.066666628612438e-06
final,george,pcafeter_ch01_seg03,PCAFETER,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,2.1308893651448322e-07,1.8494498500391854,1.8494496369502489,0.0023392976730634146,-2.6849762866246465,-2.68731558429771,9.840599999961341,0.0032801999999871136
final,george,pcafeter_ch01_seg03,PCAFETER,0,stft_wiener_default_initial,stft_wiener_default,stft_wiener,2.1308893651448322e-07,1.746670666961584,1.7466704538726474,0.0023392976730634146,-1.8566831752840347,-1.859022472957098,6.6584000001057575,0.002219466666701919
final,george,pcafeter_ch01_seg03,PCAFETER,0,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,2.1308893651448322e-07,0.24714742499758732,0.2471472119086508,0.0023392976730634146,-0.855630166890671,-0.8579694645637344,1.987000000099215,0.000662333333366405
final,george,pcafeter_ch01_seg03,PCAFETER,0,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,2.1308893651448322e-07,4.396622783092635,4.396622570003698,0.0023392976730634146,2.472912119603089,2.4705728219300256,20.948299999872688,0.006982766666624229
final,george,pcafeter_ch01_seg03,PCAFETER,0,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,2.1308893651448322e-07,2.5644771122224546,2.564476899133518,0.0023392976730634146,1.5817541357509544,1.579414838077891,5.98630000013145,0.00199543333337715
final,george,pcafeter_ch01_seg03,PCAFETER,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,2.1308893651448322e-07,0.009353434788785637,0.009353221699849121,0.0023392976730634146,-0.01859282847868679,-0.020932126151750205,1.5158000001065375,0.0005052666667021791
final,george,pcafeter_ch01_seg03,PCAFETER,5,noisy,baseline,noisy,4.999999963656455,4.999999963656455,0.0,5.001467642462911,5.001467642462911,0.0,0.020500000118772732,6.833333372924244e-06
final,george,pcafeter_ch01_seg03,PCAFETER,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,4.999999963656455,3.197367356845821,-1.8026326068106338,5.001467642462911,1.030426717964291,-3.9710409244986202,11.140399999931105,0.003713466666643702
final,george,pcafeter_ch01_seg03,PCAFETER,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,4.999999963656455,4.079259781168894,-0.9207401824875605,5.001467642462911,1.9876010096908692,-3.013866632772042,5.275400000073205,0.0017584666666910682
final,george,pcafeter_ch01_seg03,PCAFETER,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,4.999999963656455,5.03411603288288,0.03411606922642463,5.001467642462911,4.294078012543174,-0.7073896299197369,1.6412999998465239,0.0005470999999488413
final,george,pcafeter_ch01_seg03,PCAFETER,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,4.999999963656455,8.189291669484792,3.189291705828337,5.001467642462911,7.842756710333445,2.841289067870534,9.089599999924758,0.003029866666641586
final,george,pcafeter_ch01_seg03,PCAFETER,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,4.999999963656455,7.539447031537244,2.539447067880789,5.001467642462911,7.00374455977907,2.002276917316159,7.3984000000564265,0.002466133333352142
final,george,pcafeter_ch01_seg03,PCAFETER,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,4.999999963656455,5.00193960243768,0.0019396387812253835,5.001467642462911,4.98673506356558,-0.014732578897331372,1.7603999999664666,0.0005867999999888222
final,george,pcafeter_ch01_seg03,PCAFETER,10,noisy,baseline,noisy,9.999999922306701,9.999999922306701,0.0,10.000977525620137,10.000977525620137,0.0,0.019099999917671084,6.366666639223695e-06
final,george,pcafeter_ch01_seg03,PCAFETER,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,9.999999922306701,3.731139960476273,-6.268859961830428,10.000977525620137,2.808763900018519,-7.192213625601617,10.854200000039782,0.0036180666666799275
final,george,pcafeter_ch01_seg03,PCAFETER,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,9.999999922306701,5.097195505338058,-4.902804416968643,10.000977525620137,4.150610399179619,-5.850367126440518,7.765500000004977,0.002588500000001659
final,george,pcafeter_ch01_seg03,PCAFETER,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,9.999999922306701,9.649328991103408,-0.3506709312032932,10.000977525620137,9.217640449195335,-0.783337076424802,2.032899999903748,0.0006776333333012493
final,george,pcafeter_ch01_seg03,PCAFETER,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,9.999999922306701,11.566956927487151,1.5669570051804502,10.000977525620137,12.202226156972367,2.2012486313522306,14.587299999902825,0.004862433333300942
final,george,pcafeter_ch01_seg03,PCAFETER,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,9.999999922306701,12.33995507776162,2.339955155454918,10.000977525620137,12.09002711358755,2.0890495879674127,6.4133000000765605,0.002137766666692187
final,george,pcafeter_ch01_seg03,PCAFETER,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,9.999999922306701,9.986149313901763,-0.01385060840493857,10.000977525620137,9.97781810602019,-0.023159419599947384,1.217199999928198,0.0004057333333093993
final,george,straffic_ch01_seg01,STRAFFIC,-5,noisy,baseline,noisy,-5.000000095411789,-5.000000095411789,0.0,-5.030145103492551,-5.030145103492551,0.0,0.017800000023271423,5.933333341090474e-06
final,george,straffic_ch01_seg01,STRAFFIC,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-5.000000095411789,-1.019498251976116,3.9805018434356727,-5.030145103492551,-7.032200021684457,-2.0020549181919067,15.43149999997695,0.00514383333332565
final,george,straffic_ch01_seg01,STRAFFIC,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-5.000000095411789,-2.9819510637669584,2.0180490316448303,-5.030145103492551,-7.387659163797751,-2.3575140603052,7.0067999999992026,0.0023355999999997343
final,george,straffic_ch01_seg01,STRAFFIC,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-5.000000095411789,-5.004850285542033,-0.004850190130244236,-5.030145103492551,-5.810463679406304,-0.7803185759137534,1.3303000000632892,0.00044343333335442975
final,george,straffic_ch01_seg01,STRAFFIC,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-5.000000095411789,0.09664902452781729,5.096649119939606,-5.030145103492551,-2.7293045520956745,2.300840551396876,13.521300000093106,0.004507100000031035
final,george,straffic_ch01_seg01,STRAFFIC,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-5.000000095411789,-3.1968893510814356,1.8031107443303531,-5.030145103492551,-4.57712438471378,0.45302071877877026,6.532500000048458,0.0021775000000161526
final,george,straffic_ch01_seg01,STRAFFIC,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-5.000000095411789,-4.999537084929125,0.0004630104826635062,-5.030145103492551,-5.041737701060734,-0.011592597568183649,1.263500000050044,0.000421166666683348
final,george,straffic_ch01_seg01,STRAFFIC,0,noisy,baseline,noisy,-2.0415634698440295e-07,-2.0415634698440295e-07,0.0,-0.016928134790950344,-0.016928134790950344,0.0,0.021500000002561137,7.166666667520379e-06
final,george,straffic_ch01_seg01,STRAFFIC,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-2.0415634698440295e-07,1.73221583694402,1.7322160411003669,-0.016928134790950344,-2.697628616090135,-2.6807004812991844,13.541999999915788,0.004513999999971929
final,george,straffic_ch01_seg01,STRAFFIC,0,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-2.0415634698440295e-07,0.8907761392934415,0.8907763434497884,-0.016928134790950344,-2.8450145145812984,-2.828086379790348,5.681599999888931,0.0018938666666296438
final,george,straffic_ch01_seg01,STRAFFIC,0,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-2.0415634698440295e-07,-0.03686761775801159,-0.0368674136016646,-0.016928134790950344,-0.5953228247799787,-0.5783946899890283,1.2538000000859029,0.00041793333336196764
final,george,straffic_ch01_seg01,STRAFFIC,0,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-2.0415634698440295e-07,5.193697454801579,5.193697658957926,-0.016928134790950344,3.7896625511011965,3.806590685892147,11.327599999958693,0.0037758666666528975
final,george,straffic_ch01_seg01,STRAFFIC,0,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-2.0415634698440295e-07,2.1250911527604712,2.125091356916818,-0.016928134790950344,1.3889186517480607,1.4058467865390112,7.043100000146296,0.0023477000000487656
final,george,straffic_ch01_seg01,STRAFFIC,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-2.0415634698440295e-07,-0.000706681862411373,-0.0007064777060643887,-0.016928134790950344,-0.024194800306856876,-0.007266665515906531,1.440900000034162,0.00048030000001138734
final,george,straffic_ch01_seg01,STRAFFIC,5,noisy,baseline,noisy,4.999999857264191,4.999999857264191,0.0,4.990495613030845,4.990495613030845,0.0,0.020300000187489786,6.766666729163262e-06
final,george,straffic_ch01_seg01,STRAFFIC,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,4.999999857264191,3.1477187829751436,-1.8522810742890474,4.990495613030845,0.5846583125092679,-4.405837300521577,11.182899999994333,0.0037276333333314446
final,george,straffic_ch01_seg01,STRAFFIC,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,4.999999857264191,3.5070740287358912,-1.4929258285282998,4.990495613030845,0.952625751363308,-4.037869861667537,8.49330000005466,0.00283110000001822
final,george,straffic_ch01_seg01,STRAFFIC,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,4.999999857264191,4.899876809854709,-0.10012304740948164,4.990495613030845,4.506396614949303,-0.4840989980815422,1.3696000000891217,0.0004565333333630406
final,george,straffic_ch01_seg01,STRAFFIC,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,4.999999857264191,9.606474150550495,4.606474293286304,4.990495613030845,9.270256439226598,4.279760826195753,13.381500000150481,0.0044605000000501605
final,george,straffic_ch01_seg01,STRAFFIC,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,4.999999857264191,7.35750102230741,2.357501165043219,4.990495613030845,6.928721198126773,1.9382255850959282,7.4721999999383115,0.0024907333333127704
final,george,straffic_ch01_seg01,STRAFFIC,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,4.999999857264191,4.996715736049036,-0.003284121215155089,4.990495613030845,4.98338885144161,-0.0071067615892346225,1.8807000001288543,0.0006269000000429514
final,george,straffic_ch01_seg01,STRAFFIC,10,noisy,baseline,noisy,10.000000256616186,10.000000256616186,0.0,9.9946678749743,9.9946678749743,0.0,0.03229999992981902,1.0766666643273007e-05
final,george,straffic_ch01_seg01,STRAFFIC,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,10.000000256616186,3.70869601194457,-6.2913042446716165,9.9946678749743,2.469741044238701,-7.5249268307356,11.438900000030117,0.0038129666666767057
final,george,straffic_ch01_seg01,STRAFFIC,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,10.000000256616186,4.809635878367599,-5.190364378248587,9.9946678749743,3.4699967888856644,-6.524671086088636,7.692299999916941,0.0025640999999723135
final,george,straffic_ch01_seg01,STRAFFIC,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,10.000000256616186,9.752995070521756,-0.24700518609443023,9.9946678749743,9.477070828839505,-0.5175970461347958,1.688800000010815,0.0005629333333369383
final,george,straffic_ch01_seg01,STRAFFIC,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,10.000000256616186,13.766475674933535,3.7664754183173486,9.9946678749743,14.311875801162861,4.31720792618856,12.135800000123709,0.004045266666707903
final,george,straffic_ch01_seg01,STRAFFIC,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,10.000000256616186,12.81950928150923,2.819509024893044,9.9946678749743,12.613615763256263,2.618947888281962,8.546199999955206,0.002848733333318402
final,george,straffic_ch01_seg01,STRAFFIC,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,10.000000256616186,9.99056467737027,-0.00943557924591687,9.9946678749743,9.9826936850833,-0.011974189891001075,1.1534000000210654,0.00038446666667368845
final,george,straffic_ch01_seg02,STRAFFIC,-5,noisy,baseline,noisy,-4.999999834031551,-4.999999834031551,0.0,-5.069183157382237,-5.069183157382237,0.0,0.019600000086938962,6.5333333623129874e-06
final,george,straffic_ch01_seg02,STRAFFIC,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-4.999999834031551,0.2846256851809429,5.2846255192124945,-5.069183157382237,-5.1573609793583906,-0.08817782197615376,10.832799999889176,0.003610933333296392
final,george,straffic_ch01_seg02,STRAFFIC,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-4.999999834031551,-0.9344507708696025,4.065549063161948,-5.069183157382237,-4.969579073091071,0.0996040842911654,7.535200000120312,0.0025117333333734373
final,george,straffic_ch01_seg02,STRAFFIC,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-4.999999834031551,-4.198882927739144,0.8011169062924068,-5.069183157382237,-6.970287570620423,-1.901104413238186,2.0068999999693915,0.0006689666666564639
final,george,straffic_ch01_seg02,STRAFFIC,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-4.999999834031551,1.642300301863411,6.6423001358949625,-5.069183157382237,-2.0851128049430185,2.9840703524392183,13.779299999896466,0.004593099999965489
final,george,straffic_ch01_seg02,STRAFFIC,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-4.999999834031551,-1.508677925176152,3.491321908855399,-5.069183157382237,-3.425063927311371,1.6441192300708658,7.467700000006516,0.0024892333333355054
final,george,straffic_ch01_seg02,STRAFFIC,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-4.999999834031551,-4.924828224867939,0.0751716091636121,-5.069183157382237,-5.079196699191277,-0.010013541809040127,1.4901000001827924,0.0004967000000609308
final,george,straffic_ch01_seg02,STRAFFIC,0,noisy,baseline,noisy,-1.496366377184645e-07,-1.496366377184645e-07,0.0,-0.03879546724393247,-0.03879546724393247,0.0,0.02300000005561742,7.666666685205806e-06
final,george,straffic_ch01_seg02,STRAFFIC,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-1.496366377184645e-07,2.6664871703948894,2.666487320031527,-0.03879546724393247,-0.691156825276495,-0.6523613580325626,13.246600000002218,0.004415533333334072
final,george,straffic_ch01_seg02,STRAFFIC,0,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-1.496366377184645e-07,2.699192923606932,2.6991930732435696,-0.03879546724393247,-0.31640581004443324,-0.2776103428005008,8.148600000140505,0.0027162000000468347
final,george,straffic_ch01_seg02,STRAFFIC,0,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-1.496366377184645e-07,0.5491235957940536,0.5491237454306913,-0.03879546724393247,-1.229839385861805,-1.1910439186178725,1.6926999999213876,0.0005642333333071292
final,george,straffic_ch01_seg02,STRAFFIC,0,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-1.496366377184645e-07,5.79951205231909,5.799512201955728,-0.03879546724393247,4.603128083521578,4.641923550765511,11.410999999952764,0.0038036666666509213
final,george,straffic_ch01_seg02,STRAFFIC,0,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-1.496366377184645e-07,3.8048616291624264,3.804861778799064,-0.03879546724393247,2.8345198335468464,2.873315300790779,6.087600000000748,0.0020292000000002495
final,george,straffic_ch01_seg02,STRAFFIC,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-1.496366377184645e-07,0.06386677142965116,0.06386692106628888,-0.03879546724393247,-0.02702876307935173,0.01176670416458074,1.8841999999494874,0.0006280666666498291
final,george,straffic_ch01_seg02,STRAFFIC,5,noisy,baseline,noisy,5.000000269879836,5.000000269879836,0.0,4.978246803159106,4.978246803159106,0.0,0.021600000081889448,7.200000027296483e-06
final,george,straffic_ch01_seg02,STRAFFIC,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,5.000000269879836,3.614131899993118,-1.385868369886718,4.978246803159106,2.135101658576531,-2.843145144582575,9.342999999944368,0.0031143333333147893
final,george,straffic_ch01_seg02,STRAFFIC,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,5.000000269879836,4.625541819914114,-0.3744584499657222,4.978246803159106,3.0529582492880287,-1.9252885538710771,7.268099999919286,0.0024226999999730956
final,george,straffic_ch01_seg02,STRAFFIC,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,5.000000269879836,5.157915597711283,0.15791532783144735,4.978246803159106,4.113143313541069,-0.8651034896180372,2.174299999978757,0.0007247666666595857
final,george,straffic_ch01_seg02,STRAFFIC,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,5.000000269879836,9.506077555549592,4.506077285669756,4.978246803159106,9.770268817282158,4.792022014123052,12.660000000096261,0.004220000000032087
final,george,straffic_ch01_seg02,STRAFFIC,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,5.000000269879836,9.01576787857309,4.015767608693254,4.978246803159106,8.571788281595643,3.5935414784365367,7.460900000069159,0.0024869666666897197
final,george,straffic_ch01_seg02,STRAFFIC,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,5.000000269879836,5.050255454552037,0.050255184672201025,4.978246803159106,4.998757703343671,0.020510900184564917,2.3518000000422035,0.0007839333333474011
final,george,straffic_ch01_seg02,STRAFFIC,10,noisy,baseline,noisy,9.99999966763626,9.99999966763626,0.0,9.987814866958542,9.987814866958542,0.0,0.02470000003995665,8.233333346652216e-06
final,george,straffic_ch01_seg02,STRAFFIC,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,9.99999966763626,3.8929991606444743,-6.107000506991786,9.987814866958542,3.268606172328257,-6.719208694630286,13.059299999895302,0.0043530999999651
final,george,straffic_ch01_seg02,STRAFFIC,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,9.99999966763626,5.302703323081975,-4.697296344554285,9.987814866958542,4.662666916577631,-5.325147950380911,8.01339999998163,0.00267113333332721
final,george,straffic_ch01_seg02,STRAFFIC,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,9.99999966763626,9.535997830568183,-0.46400183706807674,9.987814866958542,9.02839148593507,-0.9594233810234734,1.506399999925634,0.0005021333333085446
final,george,straffic_ch01_seg02,STRAFFIC,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,9.99999966763626,12.745786706718965,2.745787039082705,9.987814866958542,13.578335497127753,3.5905206301692107,11.260099999844897,0.0037533666666149657
final,george,straffic_ch01_seg02,STRAFFIC,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,9.99999966763626,13.76798978486246,3.7679901172261996,9.987814866958542,13.583883738503735,3.5960688715451923,6.776100000024599,0.0022587000000081994
final,george,straffic_ch01_seg02,STRAFFIC,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,9.99999966763626,10.03177021028105,0.0317705426447894,9.987814866958542,10.003781989580556,0.01596712262201372,1.4341000000968052,0.0004780333333656017
final,george,straffic_ch01_seg03,STRAFFIC,-5,noisy,baseline,noisy,-5.000000212010351,-5.000000212010351,0.0,-4.860857700630032,-4.860857700630032,0.0,0.01889999998638814,6.299999995462713e-06
final,george,straffic_ch01_seg03,STRAFFIC,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-5.000000212010351,0.6198487427547357,5.619848954765086,-4.860857700630032,-5.040989098097723,-0.18013139746769102,9.372899999789297,0.003124299999929766
final,george,straffic_ch01_seg03,STRAFFIC,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-5.000000212010351,-1.0690033523256073,3.9309968596847433,-4.860857700630032,-5.244307625963484,-0.38344992533345135,5.139099999951213,0.001713033333317071
final,george,straffic_ch01_seg03,STRAFFIC,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-5.000000212010351,-4.6963782760835295,0.3036219359268211,-4.860857700630032,-6.550963670787418,-1.6901059701573855,1.5286000000287459,0.0005095333333429153
final,george,straffic_ch01_seg03,STRAFFIC,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-5.000000212010351,2.600228952852796,7.600229164863147,-4.860857700630032,-0.4426185134172296,4.418239187212803,12.093399999912435,0.004031133333304145
final,george,straffic_ch01_seg03,STRAFFIC,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-5.000000212010351,-0.8863384530731035,4.113661758937247,-4.860857700630032,-2.375628967610059,2.4852287330199734,6.149199999981647,0.002049733333327216
final,george,straffic_ch01_seg03,STRAFFIC,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-5.000000212010351,-4.967798035316569,0.032202176693781226,-4.860857700630032,-4.894636188532497,-0.03377848790246496,1.4787000000069384,0.0004929000000023128
final,george,straffic_ch01_seg03,STRAFFIC,0,noisy,baseline,noisy,-1.2236310507989996e-07,-1.2236310507989996e-07,0.0,0.07877658327053294,0.07877658327053294,0.0,0.02210000002378365,7.36666667459455e-06
final,george,straffic_ch01_seg03,STRAFFIC,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-1.2236310507989996e-07,2.6670003787767933,2.6670005011398983,0.07877658327053294,-0.6295214420885803,-0.7082980253591132,12.669099999811806,0.004223033333270602
