amostra,ruido,snr_alvo_db,snr_entrada_observado_db,metodo,snr_saida_db,melhoria_snr_db,mse,si_sdr_db,tempo_processamento_s,duracao_audio_s,rtf,latencia_algoritmica_ms,memoria_aproximada_kb
speech_nicolas,white,10,9.999999831812882,stft_subtraction,16.520373443005262,6.52037361119238,0.0005425459933884325,16.738594575900308,0.005668799996783491,3.0,0.0018895999989278305,32.0,1788.9609375
speech_nicolas,white,10,9.999999831812882,stft_wiener,15.191541302655281,5.191541470842399,0.0007367493727709134,15.057896159299505,0.003240999998524785,3.0,0.001080333332841595,32.0,1788.9609375
speech_nicolas,white,10,9.999999831812882,wavelet_soft,9.852584569557198,-0.14741526225568435,0.0025189262253631317,10.039148959537679,0.0009987000012188219,3.0,0.00033290000040627393,32.0,375.25
speech_nicolas,pink,-5,-5.000000395247226,noisy,-5.000000395247226,0.0,0.0769970248814076,-4.923436611547328,5.699999746866524e-06,3.0,1.8999999156221747e-06,0.0,187.5
speech_nicolas,pink,-5,-5.000000395247226,stft_subtraction,4.917577701977765,9.917578097224991,0.007847225535304286,3.346173097159308,0.0055379999976139516,3.0,0.0018459999992046505,32.0,1788.9609375
speech_nicolas,pink,-5,-5.000000395247226,stft_wiener,2.171558301904628,7.171558697151854,0.01476787728082814,1.2258551419895487,0.0030817000006209128,3.0,0.0010272333335403043,32.0,1788.9609375
speech_nicolas,pink,-5,-5.000000395247226,wavelet_soft,-3.6018243398777345,1.3981760553694915,0.055802844723575294,-6.757728573848743,0.000843699999677483,3.0,0.00028123333322582766,32.0,375.25
speech_nicolas,pink,0,-3.875024479102904e-07,noisy,-3.875024479102904e-07,0.0,0.02434859713086534,0.01969714906577087,7.199996616691351e-06,3.0,2.39999887223045e-06,0.0,187.5
speech_nicolas,pink,0,-3.875024479102904e-07,stft_subtraction,8.253470280552115,8.253470668054563,0.0036402136748296277,7.9503014242851435,0.005214599997998448,3.0,0.001738199999332816,32.0,1788.9609375
speech_nicolas,pink,0,-3.875024479102904e-07,stft_wiener,6.4554461817620945,6.455446569264542,0.0055071801951729685,6.072050039617444,0.0038825999981781933,3.0,0.0012941999993927311,32.0,1788.9609375
