frame_id,proc_us,push_wait_us,ring_after_samples
1415,1766.100000,1.900000,15360
1416,1839.200000,16436.800000,14880
1417,2943.900000,3.000000,15360
1418,1848.600000,15269.100000,14880
1419,1507.700000,1.800000,15360
1420,1659.900000,16858.800000,14880
1421,1475.200000,1.600000,15360
1422,1145.900000,17377.800000,14880
1423,1782.500000,2.300000,15360
1424,1548.800000,16690.600000,14880
1425,2103.000000,1.800000,15360
1426,1380.800000,16537.100000,14880
1427,1570.200000,1.900000,15360
1428,1339.700000,17158.400000,14880
1429,1858.200000,1.700000,15360
1430,1551.000000,16608.100000,14880
1431,2334.100000,2.400000,15360
1432,1705.500000,15990.300000,14880
1433,2435.500000,2.300000,15360
1434,2126.400000,15484.600000,14880
1435,2956.800000,3.000000,15360
1436,2017.400000,15039.000000,14880
1437,1767.800000,1.400000,15360
1438,1032.400000,17227.800000,14880
1439,1483.100000,1.600000,15360
1440,1967.200000,16658.000000,14880
1441,1524.400000,1.600000,15360
1442,1273.000000,17179.500000,14880
1443,1511.300000,1.800000,15360
1444,1358.100000,17257.600000,14880
1445,1825.800000,1.800000,15360
1446,1367.500000,16782.400000,14880
1447,1625.500000,1.900000,15360
1448,1356.000000,17072.800000,14880
1449,2225.500000,2.100000,15360
1450,1598.300000,15159.900000,14880
1451,2090.300000,2.900000,15360
1452,1774.100000,16228.200000,14880
1453,2.900000,1.600000,15360
1454,1.500000,20005.200000,14880
1455,2.800000,1.200000,15360
1456,1.300000,20052.800000,14880
1457,1412.500000,1.600000,15360
1458,1220.700000,17395.300000,14880
1459,1541.800000,1.600000,15360
1460,1727.400000,16780.500000,14880
1461,2037.700000,1.600000,15360
1462,1128.100000,16904.800000,14880
1463,2452.500000,2.900000,15360
1464,2453.900000,15057.300000,14880
1465,2695.800000,3.000000,15360
1466,1391.200000,15963.800000,14880
1467,1382.300000,1.400000,15360
1468,1212.800000,17504.600000,14880
1469,6233.600000,4.700000,15360
1470,2264.900000,11595.900000,14880
1471,2219.200000,2.000000,15360
1472,1307.900000,16505.500000,14880
1473,2003.000000,3.000000,15360
1474,2348.800000,15803.700000,14880
1475,1553.100000,2.300000,15360
1476,1323.700000,17111.700000,14880
1477,2250.200000,2.900000,15360
1478,2112.100000,15133.300000,14880
1479,2640.600000,2.400000,15360
1480,1709.400000,15718.000000,14880
1481,1616.700000,2.000000,15360
1482,1470.000000,16908.100000,14880
1483,1552.800000,1.800000,15360
1484,1934.900000,16548.100000,14880
1485,3035.200000,2.600000,15360
1486,1665.000000,15347.400000,14880
1487,2217.500000,1.800000,15360
1488,1506.900000,16281.400000,14880
1489,1836.600000,2.400000,15360
1490,1614.200000,16576.200000,14880
1491,2774.000000,2.000000,15360
1492,1172.400000,16082.700000,14880
1493,2442.600000,1.700000,15360
1494,1253.600000,16367.000000,14880
1495,1826.000000,2.200000,15360
1496,1464.600000,16745.800000,14880
1497,2435.900000,2.400000,15360
1498,1393.400000,16208.400000,14880
1499,2845.600000,3.200000,15360
1500,2732.200000,14478.300000,14880
1501,2282.800000,2.500000,15360
1502,1952.500000,15871.700000,14880
1503,2805.400000,3.100000,15360
1504,2488.100000,13968.500000,14880
1505,2896.100000,3.200000,15360
1506,2240.700000,14912.700000,14880
1507,3.300000,20.900000,15360
1508,1.700000,20010.300000,14880
1509,2.300000,1.000000,15360
1510,1.100000,20105.000000,14880
1511,2550.000000,3.000000,15360
1512,1475.500000,16001.200000,14880
1513,3032.800000,2.200000,15360
1514,1943.900000,15133.000000,14880
1515,2037.400000,2.900000,15360
1516,1523.300000,16419.200000,14880
1517,1613.100000,2.000000,15360
1518,1315.800000,17101.300000,14880
1519,2364.200000,2.000000,15360
1520,1513.800000,16122.700000,14880
1521,1695.600000,2.000000,15360
1522,1404.000000,16936.400000,14880
1523,1561.600000,1.500000,15360
1524,1312.700000,17190.500000,14880
1525,1506.700000,1.300000,15360
1526,1341.800000,17163.600000,14880
1527,2246.000000,2.200000,15360
1528,1217.700000,16650.000000,14880
1529,1614.300000,2.100000,15360
1530,1791.000000,16709.800000,14880
1531,1826.000000,1.900000,15360
1532,1182.800000,17118.000000,14880
1533,1501.000000,1.400000,15360
1534,1463.700000,16992.600000,14880
1535,1387.000000,1.400000,15360
1536,1198.200000,17423.700000,14880
1537,1439.400000,1.900000,15360
1538,1278.600000,17370.100000,14880
1539,1816.700000,2.100000,15360
1540,1420.000000,15763.000000,14880
1541,2539.700000,3.000000,15360
1542,2348.900000,15136.000000,14880
1543,1814.800000,1.700000,15360
1544,1379.200000,16855.700000,14880
1545,1854.100000,1.700000,15360
1546,1240.500000,16983.200000,14880
1547,2614.500000,2.900000,15360
1548,1811.700000,15567.400000,14880
1549,1468.800000,1.800000,15360
1550,1350.200000,17217.900000,14880
1551,2478.900000,3.000000,15360
1552,2111.400000,15545.700000,14880
1553,1385.400000,1.700000,15360
1554,1223.700000,17414.900000,14880
1555,1774.600000,2.200000,15360
1556,1528.400000,16729.200000,14880
1557,1825.900000,2.200000,15360
1558,1347.800000,16863.500000,14880
1559,1580.700000,1.900000,15360
1560,1634.600000,16839.000000,14880
1561,1495.800000,1.900000,15360
1562,1205.500000,17432.300000,14880
1563,1750.700000,1.800000,15360
1564,1368.400000,16775.200000,14880
1565,1950.800000,1.600000,15360
1566,1414.100000,16700.200000,14880
1567,1330.100000,1.400000,15360
1568,1162.300000,17524.400000,14880
1569,1506.800000,2.200000,15360
1570,1225.800000,17425.000000,14880
1571,1804.300000,2.000000,15360
1572,1494.200000,16656.400000,14880
1573,1445.800000,1.300000,15360
1574,1280.100000,17384.500000,14880
1575,2210.500000,2.000000,15360
1576,1120.500000,16690.400000,14880
1577,2273.200000,2.400000,15360
1578,974.000000,16763.700000,14880
1579,2406.700000,2.400000,15360
1580,1134.300000,16453.900000,14880
1581,1569.000000,1.400000,15360
1582,913.500000,17528.000000,14880
1583,1328.800000,1.400000,15360
1584,1152.200000,17558.300000,14880
1585,1276.700000,1.300000,15360
1586,1081.400000,16651.300000,14880
1587,1580.000000,2.000000,15360
1588,1275.800000,17213.800000,14880
1589,2477.900000,2.700000,15360
1590,1731.900000,15796.100000,14880
1591,1374.700000,1.500000,15360
1592,1142.700000,17562.700000,14880
1593,1609.400000,1.500000,15360
1594,1012.700000,17333.900000,14880
1595,1409.900000,1.500000,15360
1596,1208.100000,17406.100000,14880
1597,1264.600000,1.400000,15360
1598,1069.000000,17665.600000,14880
1599,1282.600000,1.300000,15360
1600,1357.900000,17392.400000,14880
1601,2153.500000,2.100000,15360
1602,1168.200000,16674.900000,14880
1603,1719.400000,2.100000,15360
1604,1415.600000,16919.200000,14880
1605,1598.100000,1.300000,15360
1606,1120.100000,17309.800000,14880
1607,1565.600000,1.600000,15360
1608,1141.600000,17409.900000,14880
1609,1286.300000,1.400000,15360
1610,1137.600000,17747.100000,14880
1611,1506.100000,2.000000,15360
1612,1393.700000,17129.200000,14880
1613,2282.200000,1.800000,15360
1614,1239.500000,16436.200000,14880
1615,1696.600000,1.500000,15360
1616,1221.500000,17170.700000,14880
1617,2454.800000,2.600000,15360
1618,1084.400000,16464.600000,14880
1619,1655.200000,1.600000,15360
1620,1097.900000,17321.100000,14880
1621,1554.900000,1.500000,15360
1622,1128.300000,17363.900000,14880
1623,2126.500000,2.600000,15360
1624,1900.500000,15985.600000,14880
1625,2522.600000,2.200000,15360
1626,1380.800000,16201.900000,14880
1627,1502.200000,1.600000,15360
1628,1276.400000,17267.100000,14880
1629,2010.900000,2.200000,15360
1630,1236.200000,16762.300000,14880
1631,1340.500000,1.300000,15360
1632,1130.700000,16670.500000,14880
1633,2539.400000,2.400000,15360
1634,1973.100000,15568.400000,14880
1635,1960.800000,1.900000,15360
1636,1315.100000,16757.700000,14880
1637,1452.800000,1.600000,15360
1638,1231.400000,17362.100000,14880
1639,1534.100000,1.500000,15360
1640,1250.200000,17227.000000,14880
1641,1434.800000,1.500000,15360
1642,1180.100000,17480.400000,14880
1643,1348.300000,1.600000,15360
1644,1220.200000,17537.900000,14880
1645,1605.900000,1.900000,15360
1646,1337.500000,17126.200000,14880
1647,1519.600000,1.700000,15360
1648,1237.600000,17229.800000,14880
1649,521.100000,1.400000,15360
1650,1285.200000,18235.200000,14880
1651,1020.300000,3.100000,15360
1652,571.000000,18478.100000,14880
1653,763.000000,2.100000,15360
1654,416.200000,18871.500000,14880
1655,745.200000,2.300000,15360
1656,492.500000,18736.400000,14880
1657,613.300000,1.700000,15360
1658,535.700000,18929.400000,14880
1659,1049.000000,2.600000,15360
1660,524.200000,18502.300000,14880
1661,813.500000,2.500000,15360
1662,472.700000,18730.000000,14880
1663,577.900000,1.400000,15360
1664,351.800000,19083.900000,14880
1665,800.400000,2.100000,15360
1666,465.200000,17821.100000,14880
1667,534.400000,1.700000,15360
1668,368.500000,19075.800000,14880
1669,629.900000,1.200000,15360
1670,341.600000,19063.800000,14880
1671,800.000000,2.300000,15360
1672,407.700000,18885.900000,14880
1673,710.700000,1.900000,15360
1674,340.900000,18933.500000,14880
1675,588.000000,1.400000,15360
1676,392.800000,19046.800000,14880
1677,985.300000,2.300000,15360
1678,550.600000,18558.600000,14880
1679,832.600000,3.100000,15360
1680,697.100000,18517.400000,14880
1681,630.800000,1.900000,15360
1682,398.600000,19013.200000,14880
1683,863.100000,2.400000,15360
1684,466.700000,18680.000000,14880
1685,726.000000,2.000000,15360
1686,582.200000,18719.000000,14880
1687,619.700000,1.700000,15360
1688,420.100000,19069.900000,14880
1689,957.500000,3.000000,15360
1690,642.700000,18379.500000,14880
1691,856.800000,2.200000,15360
1692,577.400000,18580.900000,14880
1693,698.400000,2.100000,15360
1694,485.600000,18835.800000,14880
1695,1501.900000,2.700000,15360
1696,705.100000,17859.600000,14880
1697,1083.000000,2.400000,15360
1698,730.700000,18195.700000,14880
1699,933.100000,2.100000,15360
1700,489.200000,18622.200000,14880
1701,760.000000,2.200000,15360
1702,564.300000,18727.500000,14880
1703,880.600000,2.800000,15360
1704,457.500000,18699.700000,14880
1705,809.200000,2.200000,15360
1706,455.000000,18809.500000,14880
1707,924.500000,2.400000,15360
1708,420.000000,18684.200000,14880
1709,1330.400000,4.200000,15360
1710,841.900000,17834.700000,14880
1711,941.000000,2.500000,15360
1712,448.100000,18619.700000,14880
1713,860.000000,1.900000,15360
1714,360.500000,18811.800000,14880
1715,945.800000,2.600000,15360
1716,483.700000,17654.900000,14880
1717,867.500000,2.100000,15360
1718,372.000000,18751.600000,14880
1719,646.200000,1.500000,15360
1720,415.600000,18929.900000,14880
1721,879.200000,2.100000,15360
1722,407.700000,18733.700000,14880
1723,870.000000,2.200000,15360
1724,411.900000,18776.800000,14880
1725,989.300000,2.600000,15360
1726,444.800000,18555.700000,14880
1727,1004.300000,3.100000,15360
1728,683.300000,18446.100000,14880
1729,564.000000,1.500000,15360
1730,366.600000,19326.800000,14880
1731,839.700000,2.400000,15360
1732,506.500000,18702.200000,14880
1733,785.000000,2.200000,15360
1734,412.800000,18989.000000,14880
1735,558.000000,1.600000,15360
1736,400.000000,19100.700000,14880
1737,545.500000,1.500000,15360
1738,365.400000,19077.600000,14880
1739,864.100000,1.900000,15360
1740,450.900000,17899.800000,14880
1741,1142.700000,3.000000,15360
1742,947.200000,17930.800000,14880
1743,809.500000,2.400000,15360
1744,552.600000,18714.500000,14880
1745,827.400000,1.900000,15360
1746,359.500000,18819.500000,14880
1747,936.900000,2.300000,15360
1748,693.500000,18478.800000,14880
1749,922.600000,2.300000,15360
1750,545.100000,18648.000000,14880
1751,554.100000,1.500000,15360
1752,530.200000,18952.300000,14880
1753,713.400000,1.900000,15360
1754,461.500000,18808.300000,14880
1755,907.900000,2.300000,15360
1756,416.000000,18691.000000,14880
1757,832.000000,2.300000,15360
1758,393.000000,18831.200000,14880
1759,1010.700000,2.700000,15360
1760,660.000000,18300.500000,14880
1761,947.800000,2.500000,15360
1762,420.900000,18701.700000,14880
1763,906.200000,2.500000,15360
1764,464.800000,18646.000000,14880
1765,517.400000,1.400000,15360
1766,332.800000,19463.500000,14880
1767,621.700000,1.600000,15360
1768,395.400000,18852.400000,14880
1769,713.000000,1.900000,15360
1770,496.000000,18728.900000,14880
1771,935.400000,2.300000,15360
1772,425.400000,18656.600000,14880
1773,1407.900000,3.900000,15360
1774,759.200000,17845.800000,14880
1775,618.600000,1.700000,15360
1776,426.400000,19012.300000,14880
1777,542.300000,1.400000,15360
1778,360.000000,19081.100000,14880
1779,546.900000,1.300000,15360
1780,381.300000,19091.300000,14880
1781,468.900000,1.200000,15360
1782,1019.800000,18535.100000,14880
1783,1366.500000,1.500000,15360
1784,1386.200000,17413.500000,14880
1785,1861.400000,1.700000,15360
1786,1418.800000,15728.500000,14880
1787,1561.600000,1.800000,15360
1788,1319.800000,17092.500000,14880
1789,593.900000,1.600000,15360
1790,457.900000,18977.100000,14880
1791,1475.900000,1.800000,15360
1792,2034.700000,16662.200000,14880
1793,1510.600000,1.600000,15360
1794,1361.300000,17013.800000,14880
1795,1644.000000,2.200000,15360
1796,1254.100000,17151.300000,14880
1797,1495.200000,1.700000,15360
1798,1301.200000,17260.800000,14880
1799,1488.600000,1.600000,15360
1800,1171.300000,17364.900000,14880
1801,1565.100000,1.900000,15360
1802,1340.300000,17189.600000,14880
1803,2112.700000,2.200000,15360
1804,1253.800000,16527.600000,14880
1805,2551.300000,2.300000,15360
1806,1679.400000,15822.500000,14880
1807,2095.000000,2.300000,15360
1808,1272.700000,16670.900000,14880
1809,1692.800000,1.700000,15360
1810,1234.100000,17107.000000,14880
1811,2423.700000,3.000000,15360
1812,1817.800000,15826.100000,14880
1813,2511.400000,3.300000,15360
1814,2289.100000,15198.700000,14880
1815,2637.200000,6.600000,15360
1816,1974.300000,15473.100000,14880
1817,2345.100000,2.400000,15360
1818,1857.700000,15755.800000,14880
1819,1842.400000,2.500000,15360
1820,1726.100000,16527.400000,14880
1821,2806.600000,2.600000,15360
1822,2221.500000,14962.900000,14880
1823,1628.400000,2.100000,15360
1824,1452.400000,16960.000000,14880
1825,915.300000,2.300000,15360
1826,487.000000,18718.900000,14880
1827,960.200000,2.500000,15360
1828,481.000000,18534.900000,14880
1829,565.100000,1.600000,15360
1830,773.900000,18732.400000,14880
1831,974.400000,2.700000,15360
1832,518.200000,18484.500000,14880
1833,759.500000,2.000000,15360
1834,421.000000,18851.200000,14880
1835,873.800000,2.200000,15360
1836,434.500000,18758.300000,14880
1837,632.600000,1.700000,15360
1838,409.800000,19023.600000,14880
1839,1127.900000,2.500000,15360
1840,467.700000,17362.600000,14880
1841,918.600000,2.300000,15360
1842,413.000000,18713.500000,14880
1843,893.800000,2.200000,15360
1844,377.100000,18743.000000,14880
1845,643.900000,1.700000,15360
1846,456.100000,18968.100000,14880
1847,787.200000,2.500000,15360
1848,406.800000,19002.200000,14880
1849,605.700000,1.200000,15360
1850,412.400000,19063.600000,14880
1851,780.600000,2.000000,15360
1852,359.600000,18848.700000,14880
1853,1997.400000,2.300000,15360
1854,1630.700000,16430.600000,14880
1855,2115.900000,2.300000,15360
1856,1393.900000,16484.900000,14880
1857,2583.700000,3.000000,15360
1858,1502.000000,16017.000000,14880
1859,2324.500000,1.900000,15360
1860,1332.500000,16310.500000,14880
1861,1420.400000,1.800000,15360
1862,1275.500000,17484.600000,14880
1863,1562.900000,2.000000,15360
1864,1446.600000,16962.200000,14880
1865,1660.000000,1.600000,15360
1866,1311.200000,17052.000000,14880
1867,1869.800000,2.200000,15360
1868,1434.900000,16747.000000,14880
1869,2033.600000,2.100000,15360
1870,1605.700000,16383.200000,14880
1871,2530.500000,2.400000,15360
1872,1408.800000,16174.200000,14880
1873,1879.600000,2.000000,15360
1874,1399.500000,16670.100000,14880
1875,1985.600000,2.400000,15360
1876,1702.000000,15463.900000,14880
1877,1999.400000,2.600000,15360
1878,1662.800000,16386.500000,14880
1879,2287.000000,2.000000,15360
1880,1234.300000,16518.400000,14880
1881,1479.700000,1.400000,15360
1882,1247.700000,17198.400000,14880
1883,551.200000,1.400000,15360
1884,355.400000,19093.600000,14880
1885,578.000000,1.600000,15360
1886,396.900000,19180.700000,14880
1887,547.200000,1.700000,15360
1888,362.900000,18963.800000,14880
1889,671.500000,1.900000,15360
1890,500.900000,19007.600000,14880
1891,598.500000,1.400000,15360
1892,386.400000,18936.800000,14880
1893,582.500000,2.100000,15360
1894,383.000000,19089.700000,14880
1895,660.300000,1.700000,15360
1896,514.400000,18873.000000,14880
1897,778.500000,2.400000,15360
1898,428.500000,18823.100000,14880
1899,564.600000,1.600000,15360
1900,472.800000,18998.600000,14880
1901,885.400000,2.300000,15360
1902,473.400000,18712.600000,14880
1903,677.000000,1.800000,15360
1904,549.100000,18842.300000,14880
1905,724.500000,2.300000,15360
1906,386.600000,18985.200000,14880
1907,844.800000,2.300000,15360
1908,434.700000,18879.400000,14880
1909,856.200000,1.600000,15360
1910,384.700000,18737.300000,14880
1911,573.400000,1.600000,15360
1912,396.700000,19129.900000,14880
1913,829.800000,2.100000,15360
1914,404.800000,18864.300000,14880
1915,661.700000,1.700000,15360
1916,1415.000000,16998.700000,14880
1917,2435.600000,2.800000,15360
1918,2535.600000,15031.000000,14880
1919,2893.100000,3.200000,15360
1920,2751.000000,14434.900000,14880
1921,2700.400000,2.600000,15360
1922,1683.400000,15636.900000,14880
1923,2747.100000,3.000000,15360
1924,1991.400000,15230.200000,14880
1925,2448.400000,2.700000,15360
1926,1334.600000,16249.700000,14880
1927,1574.700000,2.000000,15360
1928,1354.700000,17238.200000,14880
1929,2896.400000,2.800000,15360
1930,2059.800000,15122.000000,14880
1931,1986.600000,1.500000,15360
1932,1284.900000,16735.700000,14880
1933,2686.200000,2.600000,15360
1934,1847.600000,15484.000000,14880
1935,1773.400000,1.500000,15360
1936,1181.000000,17172.600000,14880
1937,2183.300000,1.900000,15360
1938,1227.600000,16521.100000,14880
1939,2728.000000,2.800000,15360
1940,1701.500000,15745.400000,14880
1941,2341.700000,2.300000,15360
1942,1291.700000,16492.300000,14880
1943,2684.200000,2.700000,15360
1944,2238.100000,15051.500000,14880
1945,1552.800000,1.500000,15360
1946,1371.400000,17179.600000,14880
1947,1808.900000,1.900000,15360
1948,379.900000,16989.200000,14880
1949,751.100000,2.200000,15360
1950,462.700000,18795.400000,14880
1951,957.800000,2.100000,15360
1952,534.400000,18568.200000,14880
1953,552.400000,1.500000,15360
1954,390.300000,19099.700000,14880
1955,1097.100000,2.600000,15360
1956,468.600000,18525.400000,14880
1957,758.400000,2.000000,15360
1958,526.600000,18735.200000,14880
1959,540.700000,1.500000,15360
1960,476.900000,19114.000000,14880
1961,925.700000,2.300000,15360
1962,419.400000,18592.000000,14880
1963,2577.200000,2.400000,15360
1964,1405.100000,16061.300000,14880
1965,1506.300000,1.600000,15360
1966,1237.200000,17357.200000,14880
1967,2139.900000,2.800000,15360
1968,2234.700000,15724.700000,14880
1969,2917.800000,3.400000,15360
1970,1716.700000,15305.800000,14880
1971,2409.400000,2.700000,15360
1972,1639.200000,15965.000000,14880
1973,2019.500000,1.700000,15360
1974,1299.300000,16708.900000,14880
1975,2860.800000,2.900000,15360
1976,1971.600000,15198.400000,14880
1977,1572.600000,1.600000,15360
1978,1276.200000,17211.600000,14880
1979,1701.600000,2.100000,15360
1980,1341.100000,16930.100000,14880
1981,1545.500000,1.800000,15360
1982,1125.400000,17387.300000,14880
1983,2059.300000,2.600000,15360
1984,1666.400000,16311.100000,14880
1985,1618.900000,1.300000,15360
1986,1008.800000,17337.000000,14880
1987,1434.000000,1.600000,15360
1988,1439.200000,17212.500000,14880
1989,2569.400000,2.400000,15360
1990,1304.800000,16061.900000,14880
1991,1382.400000,1.600000,15360
1992,1151.000000,17585.800000,14880
1993,2243.900000,2.700000,15360
1994,1757.100000,15944.300000,14880
1995,2219.400000,2.800000,15360
1996,1846.200000,15109.900000,14880
1997,1483.500000,1.600000,15360
1998,1286.700000,17145.100000,14880
1999,2771.900000,2.800000,15360
2000,1838.900000,15418.000000,14880
2001,1730.400000,2.000000,15360
2002,349.300000,18252.300000,14880
2003,538.000000,1.300000,15360
2004,363.100000,19151.000000,14880
2005,849.500000,2.200000,15360
2006,495.800000,18723.400000,14880
2007,796.600000,2.400000,15360
2008,438.100000,19030.200000,14880
2009,937.900000,2.900000,15360
2010,459.200000,18641.200000,14880
2011,739.500000,1.900000,15360
2012,491.400000,18047.900000,14880
2013,1013.800000,3.000000,15360
2014,540.500000,18467.900000,14880
2015,1162.500000,1.700000,15360
2016,538.200000,18299.700000,14880
2017,760.700000,2.200000,15360
2018,4262.200000,15002.500000,14880
2019,2507.500000,3.300000,15360
2020,2063.400000,15522.500000,14880
2021,2720.500000,2.900000,15360
2022,1839.800000,15509.200000,14880
2023,2810.000000,3.000000,15360
2024,2470.100000,14681.200000,14880
2025,2258.500000,2.000000,15360
2026,1337.300000,16493.900000,14880
2027,2590.700000,2.300000,15360
2028,2258.400000,15210.800000,14880
2029,3465.400000,3.800000,15360
2030,1661.000000,14865.800000,14880
2031,2727.300000,3.100000,15360
2032,2122.900000,15292.200000,14880
2033,2337.300000,2.500000,15360
2034,2234.300000,15380.100000,14880
2035,2885.700000,2.900000,15360
2036,1826.900000,15378.500000,14880
2037,4258.100000,4.200000,15360
2038,1957.800000,13807.200000,14880
2039,2426.100000,1.700000,15360
2040,878.600000,16733.500000,14880
2041,3308.700000,3.700000,15360
2042,3229.400000,13521.500000,14880
2043,1386.900000,1.000000,15360
2044,1205.400000,17509.000000,14880
2045,2505.000000,2.800000,15360
2046,1608.100000,14971.400000,14880
2047,2877.200000,3.400000,15360
2048,2434.700000,14746.900000,14880
2049,835.400000,2.200000,15360
2050,507.800000,18768.300000,14880
2051,919.100000,2.100000,15360
2052,374.400000,18700.000000,14880
2053,654.600000,1.900000,15360
2054,458.900000,18906.000000,14880
2055,549.600000,1.300000,15360
2056,366.200000,19126.600000,14880
2057,848.200000,2.000000,15360
2058,364.800000,18844.300000,14880
2059,717.200000,1.800000,15360
2060,435.600000,18863.400000,14880
2061,594.100000,1.800000,15360
2062,384.500000,19103.800000,14880
2063,848.200000,1.900000,15360
2064,438.600000,18732.800000,14880
2065,880.800000,2.400000,15360
2066,407.800000,18797.800000,14880
2067,643.800000,2.200000,15360
2068,547.300000,18860.100000,14880
2069,782.900000,1.800000,15360
2070,551.800000,18849.200000,14880
2071,824.800000,2.200000,15360
2072,372.100000,18740.000000,14880
2073,629.600000,1.700000,15360
2074,447.100000,18970.500000,14880
2075,788.500000,2.200000,15360
2076,406.400000,18755.400000,14880
2077,524.400000,1.200000,15360
2078,342.200000,19249.600000,14880
2079,874.700000,1.900000,15360
2080,487.700000,18579.700000,14880
2081,534.800000,1.700000,15360
2082,422.600000,19121.800000,14880
2083,538.300000,1.100000,15360
2084,355.300000,18353.200000,14880
2085,722.600000,1.800000,15360
2086,454.200000,18953.200000,14880
2087,644.300000,1.900000,15360
2088,452.800000,18849.000000,14880
2089,829.400000,2.000000,15360
2090,450.500000,18862.700000,14880
2091,786.600000,2.000000,15360
2092,377.200000,18786.000000,14880
2093,508.900000,1.400000,15360
2094,352.400000,19117.900000,14880
2095,527.600000,1.400000,15360
2096,345.600000,19281.000000,14880
2097,764.600000,2.300000,15360
2098,387.100000,18768.900000,14880
2099,561.100000,2.200000,15360
2100,357.300000,19271.600000,14880
2101,792.800000,2.000000,15360
2102,394.100000,18979.000000,14880
2103,531.900000,1.300000,15360
2104,431.200000,19081.100000,14880
2105,477.800000,1.200000,15360
2106,328.100000,19258.500000,14880
2107,642.200000,1.600000,15360
2108,379.300000,19024.200000,14880
2109,1045.600000,2.400000,15360
2110,511.700000,18532.500000,14880
2111,836.800000,2.200000,15360
2112,388.700000,18666.500000,14880
2113,579.700000,1.300000,15360
2114,337.100000,18222.600000,14880
2115,830.300000,2.000000,15360
2116,338.000000,18934.500000,14880
2117,569.300000,1.400000,15360
2118,367.800000,19088.500000,14880
2119,572.300000,1.500000,15360
2120,376.000000,19045.600000,14880
2121,516.000000,1.300000,15360
2122,318.400000,19235.500000,14880
2123,601.600000,1.600000,15360
2124,381.200000,19002.400000,14880
2125,542.800000,1.500000,15360
2126,379.500000,19355.900000,14880
2127,862.700000,2.300000,15360
2128,416.600000,18660.400000,14880
2129,682.000000,1.700000,15360
2130,508.500000,18820.400000,14880
2131,927.300000,2.400000,15360
2132,492.300000,18619.400000,14880
2133,812.900000,2.500000,15360
2134,437.400000,18835.300000,14880
2135,584.000000,1.300000,15360
2136,383.500000,19114.500000,14880
2137,603.300000,1.500000,15360
2138,398.100000,19035.600000,14880
2139,1064.900000,2.600000,15360
2140,741.500000,18263.100000,14880
2141,817.800000,1.900000,15360
2142,440.600000,18735.300000,14880
2143,568.700000,1.500000,15360
2144,399.800000,19104.000000,14880
2145,776.900000,2.400000,15360
2146,405.500000,18928.400000,14880
2147,793.600000,2.100000,15360
2148,363.500000,17794.600000,14880
2149,1026.500000,2.100000,15360
2150,467.000000,18537.600000,14880
2151,825.800000,2.200000,15360
2152,400.600000,18779.400000,14880
2153,582.300000,1.400000,15360
2154,353.700000,19118.000000,14880
2155,970.700000,2.400000,15360
2156,458.200000,18604.500000,14880
2157,868.700000,2.100000,15360
2158,503.800000,18660.500000,14880
2159,922.000000,2.600000,15360
2160,546.300000,18556.900000,14880
2161,846.300000,2.000000,15360
2162,373.400000,18746.800000,14880
2163,1024.700000,2.500000,15360
2164,437.600000,18549.800000,14880
2165,657.200000,1.400000,15360
2166,446.900000,18955.900000,14880
2167,516.300000,1.900000,15360
2168,359.300000,19131.400000,14880
2169,645.800000,1.700000,15360
2170,454.800000,18983.800000,14880
2171,856.100000,2.200000,15360
2172,437.100000,18697.100000,14880
2173,598.900000,1.400000,15360
2174,355.200000,19061.500000,14880
2175,556.500000,1.400000,15360
2176,381.000000,19079.000000,14880
2177,728.800000,1.800000,15360
2178,536.900000,18770.000000,14880
2179,776.000000,1.900000,15360
2180,476.200000,18805.500000,14880
2181,756.600000,2.100000,15360
2182,364.900000,18990.000000,14880
2183,813.400000,2.700000,15360
2184,573.000000,18398.300000,14880
2185,835.900000,2.600000,15360
2186,601.500000,18597.300000,14880
2187,972.600000,2.900000,15360
2188,575.500000,18481.200000,14880
2189,1078.200000,2.900000,15360
2190,802.500000,18172.000000,14880
2191,758.300000,2.000000,15360
2192,550.200000,18738.800000,14880
2193,1061.700000,2.800000,15360
2194,566.700000,18446.200000,14880
2195,854.100000,2.100000,15360
2196,460.300000,18713.200000,14880
2197,876.500000,2.600000,15360
2198,563.000000,18582.500000,14880
2199,682.200000,2.000000,15360
2200,518.400000,18826.400000,14880
2201,1020.700000,2.700000,15360
2202,490.300000,18513.900000,14880
2203,852.100000,1.500000,15360
2204,347.600000,18893.100000,14880
2205,569.200000,1.600000,15360
2206,414.800000,19051.400000,14880
2207,819.700000,2.100000,15360
2208,375.100000,18827.000000,14880
2209,591.700000,1.600000,15360
2210,375.700000,18093.700000,14880
2211,816.100000,2.700000,15360
2212,471.700000,18777.000000,14880
2213,786.900000,2.300000,15360
2214,377.600000,18952.100000,14880
2215,595.900000,1.400000,15360
2216,369.000000,19095.500000,14880
2217,871.600000,2.500000,15360
2218,435.000000,18772.800000,14880
2219,936.900000,2.400000,15360
2220,600.400000,18687.400000,14880
2221,832.200000,2.000000,15360
2222,387.500000,18840.400000,14880
2223,901.500000,2.100000,15360
2224,457.100000,18602.500000,14880
2225,683.800000,1.600000,15360
2226,404.500000,19056.200000,14880
2227,633.600000,1.500000,15360
2228,446.900000,18911.700000,14880
2229,908.300000,2.000000,15360
2230,542.800000,18625.100000,14880
2231,727.200000,2.100000,15360
2232,514.200000,18829.200000,14880
2233,885.400000,1.500000,15360
2234,384.500000,18744.500000,14880
2235,895.500000,2.200000,15360
