split,speaker,noise,noise_group,snr_target_db,candidate_id,family,execution_mode,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,block_count,block_mean_ms,block_p95_ms,block_p99_ms,block_worst_ms,processing_ms,rtf,state_memory_bytes,speech_block_fraction,warming_blocks
validation,theo,ooffice_ch01_seg01,OOFFICE,10,subtraction_adaptive_causal,stft_subtraction,causal_blocks,9.999999887832827,11.32881315207818,1.328813264245353,9.996601123234042,11.028966048690025,1.0323649254559832,150,1.3686953332762641,1.8554299999777868,3.721029000325868,4.9515999999130145,205.30429999143962,0.0684347666638132,60900,0.43333333333333335,13
validation,theo,ooffice_ch01_seg01,OOFFICE,10,wiener_initial_legacy,stft_wiener,offline_file,9.999999887832827,3.521114091657274,-6.478885796175552,9.996601123234042,1.3416315504078677,-8.654969572826174,1,38.990000000012515,38.990000000012515,38.990000000012515,38.990000000012515,38.990000000012515,0.012996666666670839,0,0.0,0
validation,theo,ooffice_ch01_seg01,OOFFICE,10,wiener_low_energy_offline,stft_wiener,offline_file,9.999999887832827,11.095286610816027,1.0952867229832002,9.996601123234042,10.953577100645814,0.9569759774117728,1,6.35839999995369,6.35839999995369,6.35839999995369,6.35839999995369,6.35839999995369,0.00211946666665123,0,0.0,0
validation,theo,ooffice_ch01_seg01,OOFFICE,10,wiener_adaptive_causal,stft_wiener,causal_blocks,9.999999887832827,10.39351060307827,0.39351071524544246,9.996601123234042,10.306707135015792,0.31010601178175,150,1.2758160000339558,1.7760950001502338,2.177491999855192,8.09679999929358,191.37240000509337,0.06379080000169779,60900,0.43333333333333335,13
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,bypass,baseline,causal_blocks,-5.000000240507908,-5.000000240507908,0.0,-4.972212994769481,-4.972212994769481,0.0,150,0.020748666684085038,0.02151999956367944,0.03467299963631374,0.04189999981463188,3.1123000026127556,0.0010374333342042519,57952,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,subtraction_initial_legacy,stft_subtraction,offline_file,-5.000000240507908,1.6856039952621338,6.685604235770041,-4.972212994769481,-3.2347851755912593,1.7374278191782215,1,7.883500000389176,7.883500000389176,7.883500000389176,7.883500000389176,7.883500000389176,0.002627833333463059,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,subtraction_low_energy_offline,stft_subtraction,offline_file,-5.000000240507908,0.12090688807976002,5.1209071285876675,-4.972212994769481,-1.4549384442097737,3.517274550559707,1,7.672200000342855,7.672200000342855,7.672200000342855,7.672200000342855,7.672200000342855,0.002557400000114285,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,subtraction_calibration_causal,stft_subtraction,causal_blocks,-5.000000240507908,0.17982702667483996,5.179827267182747,-4.972212994769481,-5.57023597673677,-0.5980229819672891,150,0.7527066666807514,1.019344999804161,6.374714000030488,9.42990000021382,112.9060000021127,0.03763533333403757,60900,0.0,13
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-5.000000240507908,-0.7306617353353226,4.269338505172585,-4.972212994769481,-1.4332536995061085,3.538959295263372,150,1.3947013333563518,2.055329999939204,2.3045960001036288,2.4428999995507183,209.20520000345277,0.06973506666781759,60900,0.32666666666666666,13
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,wiener_initial_legacy,stft_wiener,offline_file,-5.000000240507908,0.9944638144756791,5.994464054983587,-4.972212994769481,-3.7218137712049293,1.2503992235645516,1,4.301599999962491,4.301599999962491,4.301599999962491,4.301599999962491,4.301599999962491,0.0014338666666541637,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,wiener_low_energy_offline,stft_wiener,offline_file,-5.000000240507908,-3.4094329258941514,1.5905673146137564,-4.972212994769481,-4.032507196652543,0.9397057981169379,1,3.8301000004139496,3.8301000004139496,3.8301000004139496,3.8301000004139496,3.8301000004139496,0.0012767000001379831,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,-5,wiener_adaptive_causal,stft_wiener,causal_blocks,-5.000000240507908,-3.5636547204450353,1.4363455200628725,-4.972212994769481,-3.6712659189715917,1.3009470757978892,150,1.2178686666690435,1.6411749997587322,2.1859010003845465,2.5047999997696024,182.6803000003565,0.06089343333345217,60900,0.32666666666666666,13
validation,theo,ooffice_ch01_seg02,OOFFICE,0,bypass,baseline,causal_blocks,4.0603914428063604e-09,4.0603914428063604e-09,0.0,0.016014726319669423,0.016014726319669423,0.0,150,0.020496666644855093,0.02119999953720253,0.026212999482595423,0.04070000068168156,3.074499996728264,0.0010248333322427545,57952,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,0,subtraction_initial_legacy,stft_subtraction,offline_file,4.0603914428063604e-09,2.3636608621659896,2.363660858105598,0.016014726319669423,-0.8668200952187611,-0.8828348215384305,1,7.226200000332028,7.226200000332028,7.226200000332028,7.226200000332028,7.226200000332028,0.0024087333334440095,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,0,subtraction_low_energy_offline,stft_subtraction,offline_file,4.0603914428063604e-09,5.276896526204471,5.27689652214408,0.016014726319669423,4.3735201600425775,4.357505433722908,1,10.149300000193762,10.149300000193762,10.149300000193762,10.149300000193762,10.149300000193762,0.0033831000000645872,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,0,subtraction_calibration_causal,stft_subtraction,causal_blocks,4.0603914428063604e-09,1.8379534155395796,1.8379534114791882,0.016014726319669423,-2.601996488927761,-2.6180112152474306,150,1.0491013333497297,1.1282799996934039,2.6490109999394913,47.346899999865855,157.36520000245946,0.052455066667486484,60900,0.0,13
validation,theo,ooffice_ch01_seg02,OOFFICE,0,subtraction_adaptive_causal,stft_subtraction,causal_blocks,4.0603914428063604e-09,4.172740611325062,4.172740607264671,0.016014726319669423,3.631964147244674,3.6159494209250047,150,1.3364593333183923,1.9528000002082986,2.710297000166971,2.950799999780429,200.46889999775885,0.06682296666591962,60900,0.4,13
validation,theo,ooffice_ch01_seg02,OOFFICE,0,wiener_initial_legacy,stft_wiener,offline_file,4.0603914428063604e-09,2.87204879703862,2.8720487929782283,0.016014726319669423,-0.26804902948859366,-0.2840637558082631,1,4.043500000079803,4.043500000079803,4.043500000079803,4.043500000079803,4.043500000079803,0.0013478333333599342,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,0,wiener_low_energy_offline,stft_wiener,offline_file,4.0603914428063604e-09,1.7205882428004422,1.7205882387400508,0.016014726319669423,1.4043658860728598,1.3883511597531903,1,4.196699999738485,4.196699999738485,4.196699999738485,4.196699999738485,4.196699999738485,0.0013988999999128282,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,0,wiener_adaptive_causal,stft_wiener,causal_blocks,4.0603914428063604e-09,1.4321962909569022,1.4321962868965108,0.016014726319669423,1.3362976338480008,1.3202829075283313,150,1.4154726666856732,2.209265000465163,7.732230000274279,9.392799999659474,212.32090000285098,0.07077363333428366,60900,0.4,13
validation,theo,ooffice_ch01_seg02,OOFFICE,5,bypass,baseline,causal_blocks,4.999999803879863,4.999999803879863,0.0,5.009387324492042,5.009387324492042,0.0,150,0.023554000017611543,0.035200000638724305,0.04033799945318602,0.06229999962670263,3.5331000026417314,0.0011777000008805771,57952,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,5,subtraction_initial_legacy,stft_subtraction,offline_file,4.999999803879863,2.6050284618759267,-2.3949713420039362,5.009387324492042,0.24898348944853657,-4.760403835043506,1,7.586300000184565,7.586300000184565,7.586300000184565,7.586300000184565,7.586300000184565,0.0025287666667281883,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,5,subtraction_low_energy_offline,stft_subtraction,offline_file,4.999999803879863,10.262973845961982,5.262974042082119,5.009387324492042,9.835628389303913,4.826241064811871,1,7.396300000436895,7.396300000436895,7.396300000436895,7.396300000436895,7.396300000436895,0.002465433333478965,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,5,subtraction_calibration_causal,stft_subtraction,causal_blocks,4.999999803879863,2.5310014819391475,-2.4689983219407154,5.009387324492042,-0.9791604858937252,-5.988547810385768,150,0.5329226666981413,0.8391699999719998,1.4728480001576763,1.9355000003997702,79.93840000472119,0.026646133334907063,60900,0.0,13
validation,theo,ooffice_ch01_seg02,OOFFICE,5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,4.999999803879863,8.818869695545246,3.8188698916653827,5.009387324492042,8.420278420248168,3.410891095756126,150,1.4103140000042913,2.0590249998349446,2.4788689998058535,3.823900000497815,211.5471000006437,0.07051570000021457,60900,0.4066666666666667,13
validation,theo,ooffice_ch01_seg02,OOFFICE,5,wiener_initial_legacy,stft_wiener,offline_file,4.999999803879863,3.688626080894603,-1.3113737229852598,5.009387324492042,1.827785118602092,-3.1816022058899502,1,4.114899999876798,4.114899999876798,4.114899999876798,4.114899999876798,4.114899999876798,0.0013716333332922659,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,5,wiener_low_energy_offline,stft_wiener,offline_file,4.999999803879863,6.853559043209132,1.853559239329269,5.009387324492042,6.667997724762654,1.6586104002706117,1,4.352099999778147,4.352099999778147,4.352099999778147,4.352099999778147,4.352099999778147,0.001450699999926049,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,5,wiener_adaptive_causal,stft_wiener,causal_blocks,4.999999803879863,6.374833519337864,1.374833715458001,5.009387324492042,6.287662578243366,1.2782752537513238,150,1.1932206666764007,1.6740650001338504,1.8481779998182883,2.460800000335439,178.98310000146012,0.059661033333820036,60900,0.4066666666666667,13
validation,theo,ooffice_ch01_seg02,OOFFICE,10,bypass,baseline,causal_blocks,9.999999890358282,9.999999890358282,0.0,10.005658436611498,10.005658436611498,0.0,150,0.020722666643753957,0.02181000004384259,0.03467700053988662,0.04269999953976367,3.1083999965630937,0.001036133332187698,57952,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,10,subtraction_initial_legacy,stft_subtraction,offline_file,9.999999890358282,2.684617484772207,-7.3153824055860746,10.005658436611498,0.6684869248531231,-9.337171511758374,1,7.6226999999562395,7.6226999999562395,7.6226999999562395,7.6226999999562395,7.6226999999562395,0.002540899999985413,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,10,subtraction_low_energy_offline,stft_subtraction,offline_file,9.999999890358282,14.782150143072135,4.782150252713853,10.005658436611498,14.839409136930808,4.83375070031931,1,7.660600000235718,7.660600000235718,7.660600000235718,7.660600000235718,7.660600000235718,0.002553533333411906,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,10,subtraction_calibration_causal,stft_subtraction,causal_blocks,9.999999890358282,2.7788194223491876,-7.221180468009095,10.005658436611498,-0.2987840379930085,-10.304442474604507,150,0.5372366666658005,0.8924200003093572,1.2711099999251014,1.453899999432906,80.58549999987008,0.026861833333290026,60900,0.0,13
validation,theo,ooffice_ch01_seg02,OOFFICE,10,subtraction_adaptive_causal,stft_subtraction,causal_blocks,9.999999890358282,12.91324861607616,2.913248725717878,10.005658436611498,12.685670396391176,2.6800119597796783,150,1.364452666627282,2.1280050001223567,2.9248009994716937,3.5264999996797997,204.6678999940923,0.0682226333313641,60900,0.3933333333333333,13
validation,theo,ooffice_ch01_seg02,OOFFICE,10,wiener_initial_legacy,stft_wiener,offline_file,9.999999890358282,3.9829780844292606,-6.017021805929021,10.005658436611498,2.7745607899871367,-7.231097646624361,1,4.211299999951734,4.211299999951734,4.211299999951734,4.211299999951734,4.211299999951734,0.0014037666666505781,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,10,wiener_low_energy_offline,stft_wiener,offline_file,9.999999890358282,11.961264710752825,1.9612648203945433,10.005658436611498,11.841103020482828,1.8354445838713307,1,4.241300000103365,4.241300000103365,4.241300000103365,4.241300000103365,4.241300000103365,0.0014137666667011217,0,0.0,0
validation,theo,ooffice_ch01_seg02,OOFFICE,10,wiener_adaptive_causal,stft_wiener,causal_blocks,9.999999890358282,11.217494598952328,1.217494708594046,10.005658436611498,11.135472064542801,1.1298136279313038,150,1.2313653333452141,1.5386649995889454,1.8017529999633546,8.914000000004307,184.70480000178213,0.06156826666726071,60900,0.3933333333333333,13
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,bypass,baseline,causal_blocks,-4.999999916117118,-4.999999916117118,0.0,-4.976986519301723,-4.976986519301723,0.0,150,0.02159533334634034,0.0221549999423587,0.05933600010393963,0.10180000026593916,3.239300001951051,0.001079766667317017,57952,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,subtraction_initial_legacy,stft_subtraction,offline_file,-4.999999916117118,0.760433632789994,5.760433548907112,-4.976986519301723,-5.4869417542337064,-0.5099552349319838,1,7.957900000292284,7.957900000292284,7.957900000292284,7.957900000292284,7.957900000292284,0.0026526333334307615,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,subtraction_low_energy_offline,stft_subtraction,offline_file,-4.999999916117118,0.8412111493323002,5.841211065449418,-4.976986519301723,-1.275653925380543,3.7013325939211796,1,22.52330000010261,22.52330000010261,22.52330000010261,22.52330000010261,22.52330000010261,0.00750776666670087,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,subtraction_calibration_causal,stft_subtraction,causal_blocks,-4.999999916117118,0.565908367724969,5.565908283842087,-4.976986519301723,-4.944458246527756,0.03252827277396708,150,0.4960120000153741,0.6416349999653902,0.8241289996567501,0.966800000242074,74.40180000230612,0.024800600000768707,60900,0.0,13
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-4.999999916117118,0.06295726227345377,5.062957178390572,-4.976986519301723,-0.689435889691097,4.287550629610625,150,1.356732000070527,2.0765200001278514,2.9306140005246544,3.4261000000697095,203.50980001057906,0.06783660000352636,60900,0.26,13
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,wiener_initial_legacy,stft_wiener,offline_file,-4.999999916117118,-0.5812108577946583,4.41878905832246,-4.976986519301723,-5.920819506833097,-0.9438329875313745,1,4.440199999407923,4.440199999407923,4.440199999407923,4.440199999407923,4.440199999407923,0.0014800666664693078,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,wiener_low_energy_offline,stft_wiener,offline_file,-4.999999916117118,-2.9843656432551526,2.0156342728619654,-4.976986519301723,-3.9794694067227656,0.997517112578957,1,4.428700000062236,4.428700000062236,4.428700000062236,4.428700000062236,4.428700000062236,0.0014762333333540785,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,-5,wiener_adaptive_causal,stft_wiener,causal_blocks,-4.999999916117118,-3.310349960035363,1.6896499560817548,-4.976986519301723,-3.4219838006547834,1.5550027186469393,150,1.1809066666683066,1.5900149998742559,1.8504810006015746,2.256400000078429,177.13600000024599,0.05904533333341533,60900,0.26,13
validation,theo,ooffice_ch01_seg03,OOFFICE,0,bypass,baseline,causal_blocks,-2.900393598993813e-07,-2.900393598993813e-07,0.0,0.013147199367293382,0.013147199367293382,0.0,150,0.020502000024862355,0.021355000217226916,0.028689999489870305,0.05020000025979243,3.075300003729353,0.0010251000012431177,57952,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,0,subtraction_initial_legacy,stft_subtraction,offline_file,-2.900393598993813e-07,2.009355204201592,2.009355494240952,0.013147199367293382,-2.2284027846229133,-2.2415499839902067,1,8.099600000605278,8.099600000605278,8.099600000605278,8.099600000605278,8.099600000605278,0.002699866666868426,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,0,subtraction_low_energy_offline,stft_subtraction,offline_file,-2.900393598993813e-07,6.3609146745621,6.360914964601459,0.013147199367293382,5.394164331901884,5.38101713253459,1,7.634699999471195,7.634699999471195,7.634699999471195,7.634699999471195,7.634699999471195,0.002544899999823732,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,0,subtraction_calibration_causal,stft_subtraction,causal_blocks,-2.900393598993813e-07,2.017101433301431,2.017101723340791,0.013147199367293382,-2.2122076660292587,-2.225354865396552,150,0.5636746666762823,0.9921649997068008,1.5363539997633737,1.8227000000479165,84.55120000144234,0.028183733333814114,60900,0.0,13
validation,theo,ooffice_ch01_seg03,OOFFICE,0,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-2.900393598993813e-07,4.939548816911655,4.939549106951015,0.013147199367293382,4.39343465543816,4.3802874560708664,150,1.5406833333266452,2.230865000274205,5.050620000019965,16.934199999923294,231.1024999989968,0.07703416666633227,60900,0.24666666666666667,13
validation,theo,ooffice_ch01_seg03,OOFFICE,0,wiener_initial_legacy,stft_wiener,offline_file,-2.900393598993813e-07,2.0400287422131145,2.0400290322524746,0.013147199367293382,-1.9357850464185076,-1.948932245785801,1,4.481300000406918,4.481300000406918,4.481300000406918,4.481300000406918,4.481300000406918,0.001493766666802306,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,0,wiener_low_energy_offline,stft_wiener,offline_file,-2.900393598993813e-07,2.3317028770855894,2.3317031671249495,0.013147199367293382,1.8843897777574279,1.8712425783901345,1,4.173299999820301,4.173299999820301,4.173299999820301,4.173299999820301,4.173299999820301,0.0013910999999401004,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,0,wiener_adaptive_causal,stft_wiener,causal_blocks,-2.900393598993813e-07,1.682013304244223,1.6820135942835828,0.013147199367293382,1.5871936350926599,1.5740464357253665,150,1.267721333369991,1.7534999995859835,3.412144000048988,5.983800000649353,190.15820000549866,0.06338606666849955,60900,0.24666666666666667,13
validation,theo,ooffice_ch01_seg03,OOFFICE,5,bypass,baseline,causal_blocks,4.9999998832590045,4.9999998832590045,0.0,5.007594436972957,5.007594436972957,0.0,150,0.022684666685866734,0.03130000004603062,0.052536000339386886,0.19150000025547342,3.4027000028800103,0.0011342333342933368,57952,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,5,subtraction_initial_legacy,stft_subtraction,offline_file,4.9999998832590045,2.48932501178222,-2.5106748714767844,5.007594436972957,-0.35120797258878067,-5.358802409561737,1,7.555800000773161,7.555800000773161,7.555800000773161,7.555800000773161,7.555800000773161,0.0025186000002577202,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,5,subtraction_low_energy_offline,stft_subtraction,offline_file,4.9999998832590045,11.427016477969353,6.427016594710349,5.007594436972957,11.170899774265699,6.163305337292742,1,8.265299999948184,8.265299999948184,8.265299999948184,8.265299999948184,8.265299999948184,0.0027550999999827277,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,5,subtraction_calibration_causal,stft_subtraction,causal_blocks,4.9999998832590045,2.6000370542603135,-2.399962828998691,5.007594436972957,-0.7962242064156619,-5.8038186433886185,150,0.8296960000006948,0.9333800002877979,3.5509529998580116,9.21479999942676,124.45440000010421,0.04148480000003474,60900,0.0,13
validation,theo,ooffice_ch01_seg03,OOFFICE,5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,4.9999998832590045,9.56024010457255,4.560240221313546,5.007594436972957,9.184713061496076,4.1771186245231195,150,1.3280753333917044,1.7767599999388037,1.9478599999183643,2.0346999999674154,199.21130000875564,0.06640376666958521,60900,0.34,13
validation,theo,ooffice_ch01_seg03,OOFFICE,5,wiener_initial_legacy,stft_wiener,offline_file,4.9999998832590045,3.3553227502526433,-1.6446771330063612,5.007594436972957,0.8858585780949301,-4.121735858878027,1,4.240799999934097,4.240799999934097,4.240799999934097,4.240799999934097,4.240799999934097,0.0014135999999780324,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,5,wiener_low_energy_offline,stft_wiener,offline_file,4.9999998832590045,7.590577266803456,2.590577383544452,5.007594436972957,7.354836896251745,2.347242459278789,1,4.192999999759195,4.192999999759195,4.192999999759195,4.192999999759195,4.192999999759195,0.0013976666665863984,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,5,wiener_adaptive_causal,stft_wiener,causal_blocks,4.9999998832590045,6.637982207721604,1.6379823244626,5.007594436972957,6.552711735324575,1.5451172983516184,150,1.2269539999761037,1.6880649998711306,2.397861999988888,2.657600000020466,184.04309999641555,0.06134769999880518,60900,0.34,13
validation,theo,ooffice_ch01_seg03,OOFFICE,10,bypass,baseline,causal_blocks,10.000000214979913,10.000000214979913,0.0,10.00447056933183,10.00447056933183,0.0,150,0.02078066667309031,0.022165000427776246,0.0320570002986642,0.04150000040681334,3.1171000009635463,0.0010390333336545154,57952,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,10,subtraction_initial_legacy,stft_subtraction,offline_file,10.000000214979913,2.650464341400602,-7.3495358735793115,10.00447056933183,0.457539492659865,-9.546931076671964,1,9.664600000178325,9.664600000178325,9.664600000178325,9.664600000178325,9.664600000178325,0.003221533333392775,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,10,subtraction_low_energy_offline,stft_subtraction,offline_file,10.000000214979913,16.103730701442625,6.103730486462712,10.00447056933183,16.426734496905485,6.422263927573656,1,7.952499999191787,7.952499999191787,7.952499999191787,7.952499999191787,7.952499999191787,0.002650833333063929,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,10,subtraction_calibration_causal,stft_subtraction,causal_blocks,10.000000214979913,2.8055632544353983,-7.194436960544515,10.00447056933183,-0.2229013058692074,-10.227371875201037,150,0.5232026667060078,0.8220050000090847,1.2877549997847366,1.9538999995347694,78.48040000590117,0.02616013333530039,60900,0.0,13
validation,theo,ooffice_ch01_seg03,OOFFICE,10,subtraction_adaptive_causal,stft_subtraction,causal_blocks,10.000000214979913,13.51027278201155,3.5102725670316364,10.00447056933183,13.318480476256209,3.3140099069243796,150,1.5343253333170044,2.6529200000368265,3.430198999649287,5.001499999707448,230.14879999755067,0.07671626666585023,60900,0.37333333333333335,13
validation,theo,ooffice_ch01_seg03,OOFFICE,10,wiener_initial_legacy,stft_wiener,offline_file,10.000000214979913,3.868870653047109,-6.131129561932804,10.00447056933183,2.3767915347676527,-7.627679034564176,1,4.800099999556551,4.800099999556551,4.800099999556551,4.800099999556551,4.800099999556551,0.001600033333185517,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,10,wiener_low_energy_offline,stft_wiener,offline_file,10.000000214979913,12.93228182131492,2.932281606335007,10.00447056933183,12.815013017373943,2.8105424480421135,1,6.012099999679776,6.012099999679776,6.012099999679776,6.012099999679776,6.012099999679776,0.0020040333332265923,0,0.0,0
validation,theo,ooffice_ch01_seg03,OOFFICE,10,wiener_adaptive_causal,stft_wiener,causal_blocks,10.000000214979913,11.449465558271136,1.449465343291223,10.00447056933183,11.370250963307445,1.3657803939756157,150,1.2343686666463327,1.5769449997151237,1.7521830003443026,9.530300000733405,185.1552999969499,0.061718433332316636,60900,0.37333333333333335,13
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,bypass,baseline,causal_blocks,-4.999999781695356,-4.999999781695356,0.0,-5.051744386462989,-5.051744386462989,0.0,150,0.021350666629587067,0.023320000036619597,0.03730399995220059,0.08129999969241908,3.20259999443806,0.0010675333314793534,57952,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,subtraction_initial_legacy,stft_subtraction,offline_file,-4.999999781695356,-0.7437157190528394,4.256284062642517,-5.051744386462989,-6.847509829808599,-1.7957654433456103,1,23.57769999980519,23.57769999980519,23.57769999980519,23.57769999980519,23.57769999980519,0.007859233333268397,0,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,subtraction_low_energy_offline,stft_subtraction,offline_file,-4.999999781695356,0.6515079660110424,5.651507747706399,-5.051744386462989,-3.5489262018581336,1.5028181846048554,1,9.381899999425514,9.381899999425514,9.381899999425514,9.381899999425514,9.381899999425514,0.0031272999998085047,0,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,subtraction_calibration_causal,stft_subtraction,causal_blocks,-4.999999781695356,0.0027076771913296955,5.002707458886686,-5.051744386462989,-6.59156586974703,-1.5398214832840411,150,0.48898466672350577,0.6362450002598051,0.7325820001278768,0.9822000001804554,73.34770000852586,0.024449233336175286,60900,0.0,13
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-4.999999781695356,-0.8710925230005372,4.128907258694819,-5.051744386462989,-4.062735867481687,0.9890085189813016,150,1.3224740000320405,1.7716200003633276,2.237861000103294,2.3369000000457163,198.37110000480607,0.06612370000160202,60900,0.05333333333333334,13
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,wiener_initial_legacy,stft_wiener,offline_file,-4.999999781695356,-2.434178770212971,2.5658210114823854,-5.051744386462989,-6.520194015376339,-1.4684496289133504,1,4.226000000016938,4.226000000016938,4.226000000016938,4.226000000016938,4.226000000016938,0.0014086666666723129,0,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,wiener_low_energy_offline,stft_wiener,offline_file,-4.999999781695356,-2.1668785497306633,2.833121231964693,-5.051744386462989,-4.0333141409090185,1.0184302455539704,1,4.192299999886018,4.192299999886018,4.192299999886018,4.192299999886018,4.192299999886018,0.0013974333332953393,0,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,-5,wiener_adaptive_causal,stft_wiener,causal_blocks,-4.999999781695356,-3.5970825309825267,1.4029172507128296,-5.051744386462989,-4.588914065144315,0.4628303213186742,150,1.4272466667231736,2.295780000213198,3.3877829999528317,4.294700000173179,214.08700000847602,0.07136233333615867,60900,0.05333333333333334,13
final_operational,george,pcafeter_ch01_seg01,PCAFETER,0,bypass,baseline,causal_blocks,2.5732696966137323e-07,2.5732696966137323e-07,0.0,-0.029023064310747058,-0.029023064310747058,0.0,150,0.020967333396887017,0.021554999921136186,0.03749800011064499,0.0746000005165115,3.145100009533053,0.001048366669844351,57952,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,0,subtraction_initial_legacy,stft_subtraction,offline_file,2.5732696966137323e-07,2.1707849104786443,2.170784653151675,-0.029023064310747058,-1.8323595589269102,-1.8033364946161632,1,7.41680000010092,7.41680000010092,7.41680000010092,7.41680000010092,7.41680000010092,0.002472266666700307,0,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,0,subtraction_low_energy_offline,stft_subtraction,offline_file,2.5732696966137323e-07,4.48525921204714,4.48525895472017,-0.029023064310747058,2.579984320395882,2.609007384706629,1,8.174399999916204,8.174399999916204,8.174399999916204,8.174399999916204,8.174399999916204,0.0027247999999720682,0,0.0,0
final_operational,george,pcafeter_ch01_seg01,PCAFETER,0,subtraction_calibration_causal,stft_subtraction,causal_blocks,2.5732696966137323e-07,1.9251724941405275,1.9251722368135578,-0.029023064310747058,-2.5232369582763416,-2.4942138939655947,150,0.6338046666739198,0.9978350000437785,1.6196190003302027,2.156400000785652,95.07070000108797,0.03169023333369599,60900,0.0,13
final_operational,george,pcafeter_ch01_seg01,PCAFETER,0,subtraction_adaptive_causal,stft_subtraction,causal_blocks,2.5732696966137323e-07,3.471720431689272,3.4717201743623023,-0.029023064310747058,1.5638019856483787,1.5928250499591257,150,1.391622000088925,2.117400000315682,2.6661650003188675,3.549600000042119,208.74330001333874,0.06958110000444624,60900,0.16,13
final_operational,george,pcafeter_ch01_seg01,PCAFETER,0,wiener_initial_legacy,stft_wiener,offline_file,2.5732696966137323e-07,1.7713539070648723,1.7713536497379025,-0.029023064310747058,-1.5073619516154446,-1.4783388873046976,1,4.4914000000062515,4.4914000000062515,4.4914000000062515,4.4914000000062515,4.4914000000062515,0.001497133333335417,0,0.0,0
